a0_min         a1_min         a2_min         a3_min         a4_min         Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   LogPost        LogPrior       LogHyper       LogLkh         Deviance       
   0.101203E+03   0.102697E+01  -0.125543E+02  -0.220688E+01  -0.112345E+02   0.966393E-03   0.369194E-03   0.236918E-03   0.133656E-02   0.185360E+03   0.000000E+00   0.000000E+00   0.185360E+03  -0.370720E+03
   0.996521E+02   0.319869E+01  -0.888418E+00  -0.806441E+01  -0.209264E+01   0.966393E-03   0.369194E-03   0.236918E-03   0.133656E-02   0.185121E+03   0.000000E+00   0.000000E+00   0.185121E+03  -0.370242E+03
   0.996521E+02   0.319869E+01   0.430691E+00   0.662603E+00   0.668719E+01   0.966393E-03   0.369194E-03   0.236918E-03   0.133656E-02   0.186633E+03   0.000000E+00   0.000000E+00   0.186633E+03  -0.373266E+03
   0.996521E+02   0.319869E+01   0.430691E+00   0.192718E+01   0.832565E+01   0.966393E-03   0.369194E-03   0.259513E-03   0.868114E-03   0.186657E+03   0.000000E+00   0.000000E+00   0.186657E+03  -0.373314E+03
   0.100745E+03  -0.246013E+01   0.611673E+01   0.192718E+01   0.561529E+00   0.966393E-03   0.369194E-03   0.259513E-03   0.868114E-03   0.186267E+03   0.000000E+00   0.000000E+00   0.186267E+03  -0.372534E+03
   0.100745E+03   0.608163E-01   0.611673E+01   0.192718E+01   0.138340E+02   0.104104E-02   0.369194E-03   0.259513E-03   0.868114E-03   0.187697E+03   0.000000E+00   0.000000E+00   0.187697E+03  -0.375394E+03
   0.100745E+03   0.883108E+00   0.611673E+01   0.793870E+01   0.138340E+02   0.127491E-02   0.369194E-03   0.259513E-03   0.203736E-02   0.184405E+03   0.000000E+00   0.000000E+00   0.184405E+03  -0.368810E+03
   0.101462E+03   0.883108E+00   0.100876E+02  -0.749360E+01   0.161174E+02   0.127491E-02   0.369194E-03   0.259513E-03   0.203736E-02   0.183953E+03   0.000000E+00   0.000000E+00   0.183953E+03  -0.367906E+03
   0.101462E+03  -0.923308E+00  -0.421521E+01  -0.166697E+01   0.451885E+01   0.157409E-02   0.369194E-03   0.259513E-03   0.203736E-02   0.184250E+03   0.000000E+00   0.000000E+00   0.184250E+03  -0.368500E+03
   0.101462E+03  -0.923308E+00   0.360914E+01   0.180807E+01  -0.490317E+01   0.157409E-02   0.369194E-03   0.259513E-03   0.203736E-02   0.184407E+03   0.000000E+00   0.000000E+00   0.184407E+03  -0.368814E+03
   0.101462E+03   0.332711E+01   0.334968E+01   0.146524E+02  -0.308625E+01   0.157409E-02   0.369194E-03   0.632573E-03   0.975717E-03   0.182940E+03   0.000000E+00   0.000000E+00   0.182940E+03  -0.365880E+03
   0.101251E+03   0.325371E+01   0.911507E+01   0.585455E+01  -0.308625E+01   0.157409E-02   0.369194E-03   0.632573E-03   0.127776E-02   0.183017E+03   0.000000E+00   0.000000E+00   0.183017E+03  -0.366034E+03
   0.101251E+03   0.723572E+01  -0.154147E+00   0.128671E+02  -0.172633E+01   0.157409E-02   0.369194E-03   0.632573E-03   0.127776E-02   0.183155E+03   0.000000E+00   0.000000E+00   0.183155E+03  -0.366310E+03
   0.102664E+03   0.723572E+01   0.327468E+00   0.883475E+01  -0.923081E+01   0.121879E-02   0.369194E-03   0.632573E-03   0.127776E-02   0.181316E+03   0.000000E+00   0.000000E+00   0.181316E+03  -0.362632E+03
   0.100013E+03   0.860828E+01   0.465449E+01   0.670241E+01   0.673730E+01   0.115279E-02   0.369194E-03   0.632573E-03   0.127776E-02   0.182637E+03   0.000000E+00   0.000000E+00   0.182637E+03  -0.365274E+03
   0.101620E+03   0.719614E+01   0.465449E+01   0.670241E+01   0.513766E+01   0.115279E-02   0.369194E-03   0.632573E-03   0.127776E-02   0.185423E+03   0.000000E+00   0.000000E+00   0.185423E+03  -0.370846E+03
   0.101620E+03   0.719614E+01   0.511978E+01   0.165454E+02   0.371958E+01   0.115279E-02   0.369194E-03   0.632573E-03   0.100646E-02   0.185542E+03   0.000000E+00   0.000000E+00   0.185542E+03  -0.371084E+03
   0.101620E+03   0.719614E+01   0.109832E+02   0.165454E+02   0.606235E+01   0.115279E-02   0.369194E-03   0.632573E-03   0.100646E-02   0.185445E+03   0.000000E+00   0.000000E+00   0.185445E+03  -0.370890E+03
   0.101620E+03   0.719614E+01   0.109832E+02   0.165454E+02   0.606235E+01   0.115279E-02   0.369194E-03   0.632573E-03   0.100646E-02   0.185445E+03   0.000000E+00   0.000000E+00   0.185445E+03  -0.370890E+03
   0.101620E+03   0.719614E+01   0.109832E+02   0.402796E+01   0.606235E+01   0.115279E-02   0.369194E-03   0.632573E-03   0.144136E-02   0.184341E+03   0.000000E+00   0.000000E+00   0.184341E+03  -0.368682E+03
   0.101620E+03  -0.758016E+00  -0.270115E+01  -0.156421E+02  -0.842793E+00   0.802351E-03   0.175666E-03   0.632573E-03   0.144136E-02   0.186985E+03   0.000000E+00   0.000000E+00   0.186985E+03  -0.373970E+03
   0.101620E+03  -0.758016E+00  -0.145482E+01  -0.156421E+02   0.102378E+02   0.802351E-03   0.175666E-03   0.809830E-03   0.144136E-02   0.185128E+03   0.000000E+00   0.000000E+00   0.185128E+03  -0.370256E+03
   0.101620E+03  -0.758016E+00  -0.145482E+01   0.307018E+01   0.144382E+02   0.802351E-03   0.175666E-03   0.809830E-03   0.144136E-02   0.184846E+03   0.000000E+00   0.000000E+00   0.184846E+03  -0.369692E+03
   0.101620E+03   0.516156E+01   0.123231E+02   0.501383E+01   0.153755E+02   0.802351E-03   0.175666E-03   0.809830E-03   0.144136E-02   0.185668E+03   0.000000E+00   0.000000E+00   0.185668E+03  -0.371336E+03
   0.101620E+03   0.516156E+01   0.133838E+02   0.991090E+01   0.130369E+01   0.802351E-03   0.175666E-03   0.809830E-03   0.119940E-02   0.184466E+03   0.000000E+00   0.000000E+00   0.184466E+03  -0.368932E+03
   0.101620E+03   0.516156E+01   0.535741E+01   0.991090E+01   0.392713E+01   0.743355E-03   0.175666E-03   0.809830E-03   0.119940E-02   0.187516E+03   0.000000E+00   0.000000E+00   0.187516E+03  -0.375032E+03
   0.101894E+03   0.516156E+01   0.681491E+01   0.206125E+02   0.392713E+01   0.743355E-03   0.175666E-03   0.809830E-03   0.119940E-02   0.185429E+03   0.000000E+00   0.000000E+00   0.185429E+03  -0.370858E+03
   0.102126E+03   0.516156E+01   0.681491E+01  -0.432267E+01   0.419151E+01   0.319145E-03   0.175666E-03   0.263104E-03   0.119940E-02   0.188478E+03   0.000000E+00   0.000000E+00   0.188478E+03  -0.376956E+03
   0.102126E+03   0.255912E+01   0.681491E+01   0.115405E+01   0.631369E+01   0.319145E-03   0.175666E-03   0.263104E-03   0.119940E-02   0.191904E+03   0.000000E+00   0.000000E+00   0.191904E+03  -0.383808E+03
   0.102126E+03   0.255912E+01   0.681491E+01   0.124325E+01   0.976828E+01   0.319145E-03   0.175666E-03   0.166525E-03   0.152255E-02   0.192360E+03   0.000000E+00   0.000000E+00   0.192360E+03  -0.384720E+03
   0.102126E+03   0.255912E+01   0.441645E+01  -0.243191E+01   0.107374E+02   0.319145E-03   0.175666E-03   0.166525E-03   0.152255E-02   0.191360E+03   0.000000E+00   0.000000E+00   0.191360E+03  -0.382720E+03
   0.102126E+03  -0.161114E+01   0.441645E+01   0.693227E+00   0.107374E+02   0.319145E-03   0.175666E-03   0.166525E-03   0.152255E-02   0.191045E+03   0.000000E+00   0.000000E+00   0.191045E+03  -0.382090E+03
   0.102126E+03   0.143499E+00   0.442741E+01   0.521999E+00   0.222626E+02   0.319145E-03   0.175666E-03   0.166525E-03   0.119618E-02   0.191295E+03   0.000000E+00   0.000000E+00   0.191295E+03  -0.382590E+03
   0.100546E+03   0.143499E+00  -0.882315E+00  -0.926591E+01   0.819569E+01   0.858015E-03   0.175666E-03   0.166525E-03   0.119618E-02   0.188765E+03   0.000000E+00   0.000000E+00   0.188765E+03  -0.377530E+03
   0.100546E+03   0.143499E+00  -0.546634E+01  -0.926591E+01   0.895945E+01   0.858015E-03   0.175666E-03   0.166525E-03   0.100845E-02   0.187672E+03   0.000000E+00   0.000000E+00   0.187672E+03  -0.375344E+03
   0.100546E+03   0.143499E+00  -0.197300E+01  -0.926591E+01  -0.405867E+01   0.858015E-03   0.175666E-03   0.166525E-03   0.100845E-02   0.189681E+03   0.000000E+00   0.000000E+00   0.189681E+03  -0.379362E+03
   0.100546E+03  -0.202078E+01  -0.197300E+01  -0.926591E+01  -0.405867E+01   0.858015E-03   0.175666E-03   0.166525E-03   0.100845E-02   0.189406E+03   0.000000E+00   0.000000E+00   0.189406E+03  -0.378812E+03
   0.100546E+03  -0.202078E+01  -0.197300E+01  -0.144350E+02  -0.405867E+01   0.895466E-03   0.333462E-03   0.166525E-03   0.100845E-02   0.188150E+03   0.000000E+00   0.000000E+00   0.188150E+03  -0.376300E+03
   0.100546E+03  -0.291085E+01  -0.197300E+01  -0.660263E+01  -0.145061E+02   0.895466E-03   0.333462E-03   0.166525E-03   0.100845E-02   0.186949E+03   0.000000E+00   0.000000E+00   0.186949E+03  -0.373898E+03
   0.100546E+03  -0.291085E+01  -0.268079E+01  -0.660263E+01  -0.112655E+02   0.895466E-03   0.333462E-03   0.166525E-03   0.100845E-02   0.187736E+03   0.000000E+00   0.000000E+00   0.187736E+03  -0.375472E+03
   0.100546E+03  -0.168201E+01  -0.268079E+01  -0.112569E+02   0.507038E+01   0.895466E-03   0.333462E-03   0.166525E-03   0.100845E-02   0.188504E+03   0.000000E+00   0.000000E+00   0.188504E+03  -0.377008E+03
   0.100546E+03  -0.168201E+01  -0.757689E+01  -0.101658E+02  -0.838845E+01   0.895466E-03   0.333462E-03   0.166525E-03   0.100845E-02   0.188395E+03   0.000000E+00   0.000000E+00   0.188395E+03  -0.376790E+03
   0.101349E+03  -0.215510E+01  -0.757689E+01  -0.101658E+02  -0.206157E+02   0.895466E-03   0.333462E-03   0.166525E-03   0.100845E-02   0.186641E+03   0.000000E+00   0.000000E+00   0.186641E+03  -0.373282E+03
   0.101349E+03  -0.215510E+01  -0.635684E+01  -0.905167E+01  -0.697082E+01   0.895466E-03   0.333462E-03   0.166525E-03   0.100845E-02   0.187918E+03   0.000000E+00   0.000000E+00   0.187918E+03  -0.375836E+03
   0.100571E+03  -0.215510E+01  -0.805127E+01  -0.905167E+01  -0.697082E+01   0.699391E-03   0.333462E-03   0.166525E-03   0.100845E-02   0.188801E+03   0.000000E+00   0.000000E+00   0.188801E+03  -0.377602E+03
   0.100571E+03   0.239687E+01  -0.850531E+01  -0.403759E+01  -0.567330E+01   0.699391E-03   0.333462E-03   0.166525E-03   0.100845E-02   0.188449E+03   0.000000E+00   0.000000E+00   0.188449E+03  -0.376898E+03
   0.100571E+03   0.260727E+01  -0.616319E+01   0.863803E+00  -0.567330E+01   0.699391E-03   0.333462E-03   0.166525E-03   0.100845E-02   0.189085E+03   0.000000E+00   0.000000E+00   0.189085E+03  -0.378170E+03
   0.100571E+03   0.948908E+00   0.344195E+01  -0.100967E+01  -0.567330E+01   0.699391E-03   0.333462E-03   0.166525E-03   0.100845E-02   0.189610E+03   0.000000E+00   0.000000E+00   0.189610E+03  -0.379220E+03
   0.100571E+03   0.948908E+00   0.344195E+01   0.357470E+01   0.861549E+01   0.123058E-02   0.333462E-03   0.823753E-03   0.100845E-02   0.183734E+03   0.000000E+00   0.000000E+00   0.183734E+03  -0.367468E+03
   0.101291E+03   0.244421E+01  -0.841990E+00  -0.141144E+01  -0.162998E+02   0.123058E-02   0.333462E-03   0.823753E-03   0.130212E-02   0.183326E+03   0.000000E+00   0.000000E+00   0.183326E+03  -0.366652E+03
   0.101291E+03   0.244421E+01  -0.458543E+00  -0.462710E+01  -0.143004E+02   0.123058E-02   0.333462E-03   0.110942E-02   0.130212E-02   0.181857E+03   0.000000E+00   0.000000E+00   0.181857E+03  -0.363714E+03
   0.101291E+03   0.796918E+01  -0.617939E+01  -0.462710E+01  -0.363948E+01   0.123058E-02   0.350925E-03   0.110942E-02   0.142580E-02   0.179360E+03   0.000000E+00   0.000000E+00   0.179360E+03  -0.358720E+03
   0.101291E+03   0.796918E+01  -0.617939E+01  -0.660446E+01  -0.363948E+01   0.123058E-02   0.350925E-03   0.110942E-02   0.162628E-02   0.178906E+03   0.000000E+00   0.000000E+00   0.178906E+03  -0.357812E+03
   0.101291E+03   0.250827E+01  -0.424064E+00  -0.660446E+01   0.167888E+01   0.190310E-02   0.132758E-04   0.110942E-02   0.162628E-02   0.180682E+03   0.000000E+00   0.000000E+00   0.180682E+03  -0.361364E+03
   0.101291E+03   0.250827E+01  -0.424064E+00   0.367024E+01   0.108851E+02   0.190310E-02   0.132758E-04   0.110942E-02   0.162628E-02   0.180685E+03   0.000000E+00   0.000000E+00   0.180685E+03  -0.361370E+03
   0.101291E+03   0.153488E+01   0.499820E+01   0.367024E+01   0.115580E+02   0.190310E-02   0.132758E-04   0.110942E-02   0.162628E-02   0.180223E+03   0.000000E+00   0.000000E+00   0.180223E+03  -0.360446E+03
   0.101291E+03   0.275800E+01   0.800120E+00   0.109850E+02  -0.661253E+01   0.209877E-02   0.205166E-03   0.110942E-02   0.162628E-02   0.178876E+03   0.000000E+00   0.000000E+00   0.178876E+03  -0.357752E+03
   0.103513E+03   0.719478E+01   0.320441E+01   0.255246E+02   0.122807E+02   0.209877E-02   0.178218E-03   0.110942E-02   0.162628E-02   0.177445E+03   0.000000E+00   0.000000E+00   0.177445E+03  -0.354890E+03
   0.103513E+03   0.790571E+01   0.537805E+01   0.231685E+02   0.528810E+01   0.209877E-02   0.178218E-03   0.110942E-02   0.228077E-02   0.176949E+03   0.000000E+00   0.000000E+00   0.176949E+03  -0.353898E+03
   0.102271E+03   0.941282E+01   0.140913E+02   0.231685E+02   0.528810E+01   0.209877E-02   0.565187E-03   0.110942E-02   0.229696E-02   0.175208E+03   0.000000E+00   0.000000E+00   0.175208E+03  -0.350416E+03
   0.103829E+03   0.941282E+01   0.140913E+02   0.119384E+02   0.225492E+02   0.169719E-02   0.566087E-03   0.327305E-03   0.229696E-02   0.181481E+03   0.000000E+00   0.000000E+00   0.181481E+03  -0.362962E+03
   0.103082E+03   0.589147E+01   0.140913E+02   0.131194E+02   0.217046E+02   0.620924E-03   0.566087E-03   0.327305E-03   0.272326E-02   0.186428E+03   0.000000E+00   0.000000E+00   0.186428E+03  -0.372856E+03
   0.103082E+03   0.589147E+01   0.161410E+02   0.131194E+02   0.647598E+01   0.620924E-03   0.566087E-03   0.327305E-03   0.272326E-02   0.184910E+03   0.000000E+00   0.000000E+00   0.184910E+03  -0.369820E+03
   0.103082E+03   0.589147E+01   0.161410E+02   0.112082E+02   0.647598E+01   0.620924E-03   0.369815E-03   0.327305E-03   0.710688E-03   0.186773E+03   0.000000E+00   0.000000E+00   0.186773E+03  -0.373546E+03
   0.103082E+03   0.589147E+01   0.161410E+02   0.112082E+02   0.667964E+01   0.620924E-03   0.369815E-03   0.327305E-03   0.149453E-02   0.188595E+03   0.000000E+00   0.000000E+00   0.188595E+03  -0.377190E+03
   0.103082E+03   0.440590E+01   0.161410E+02   0.980678E+01   0.100811E+02   0.620924E-03   0.369815E-03   0.651481E-03   0.918838E-03   0.186663E+03   0.000000E+00   0.000000E+00   0.186663E+03  -0.373326E+03
   0.103082E+03   0.440590E+01   0.198052E+02   0.980678E+01   0.102938E+02   0.620924E-03   0.369815E-03   0.651481E-03   0.918838E-03   0.185846E+03   0.000000E+00   0.000000E+00   0.185846E+03  -0.371692E+03
   0.103082E+03   0.440590E+01   0.309710E+01   0.833548E+01  -0.342383E-01   0.620924E-03   0.369815E-03   0.651481E-03   0.918838E-03   0.182634E+03   0.000000E+00   0.000000E+00   0.182634E+03  -0.365268E+03
   0.998622E+02   0.731013E+01  -0.545711E+01   0.833548E+01   0.101119E+01   0.620924E-03   0.369815E-03   0.651481E-03   0.918838E-03   0.184665E+03   0.000000E+00   0.000000E+00   0.184665E+03  -0.369330E+03
   0.100123E+03   0.731013E+01  -0.372803E+01   0.389458E+01   0.101119E+01   0.422732E-03   0.369815E-03   0.651481E-03   0.918838E-03   0.185843E+03   0.000000E+00   0.000000E+00   0.185843E+03  -0.371686E+03
   0.100123E+03  -0.574015E+00  -0.599365E+01  -0.104265E+02   0.101119E+01   0.422732E-03   0.369815E-03   0.651481E-03   0.918838E-03   0.186650E+03   0.000000E+00   0.000000E+00   0.186650E+03  -0.373300E+03
   0.100123E+03  -0.628693E+00  -0.599365E+01  -0.512946E+01   0.101119E+01   0.554344E-03   0.369815E-03   0.282399E-03   0.918838E-03   0.189064E+03   0.000000E+00   0.000000E+00   0.189064E+03  -0.378128E+03
   0.101033E+03  -0.232500E+01  -0.599365E+01  -0.666770E+01  -0.297243E+01   0.554344E-03   0.369815E-03   0.282399E-03   0.918838E-03   0.188335E+03   0.000000E+00   0.000000E+00   0.188335E+03  -0.376670E+03
   0.101033E+03   0.563539E+00  -0.599365E+01  -0.903517E+01   0.222823E+01   0.258594E-03   0.807661E-04   0.282399E-03   0.918838E-03   0.190301E+03   0.000000E+00   0.000000E+00   0.190301E+03  -0.380602E+03
   0.101033E+03  -0.178692E+01   0.450325E+01  -0.903517E+01   0.222823E+01   0.258594E-03   0.317738E-03   0.282399E-03   0.918838E-03   0.190098E+03   0.000000E+00   0.000000E+00   0.190098E+03  -0.380196E+03
   0.101033E+03   0.479919E+01   0.143435E+02   0.138166E+02   0.106492E+02   0.258594E-03   0.437143E-03   0.282399E-03   0.918838E-03   0.187623E+03   0.000000E+00   0.000000E+00   0.187623E+03  -0.375246E+03
   0.101033E+03   0.479919E+01   0.581357E+01   0.138166E+02   0.106492E+02   0.258594E-03   0.437143E-03   0.282399E-03   0.918838E-03   0.190635E+03   0.000000E+00   0.000000E+00   0.190635E+03  -0.381270E+03
   0.101033E+03   0.647309E+01   0.581357E+01   0.138166E+02   0.106492E+02   0.258594E-03   0.437143E-03   0.117338E-03   0.918838E-03   0.191159E+03   0.000000E+00   0.000000E+00   0.191159E+03  -0.382318E+03
   0.101033E+03   0.690964E+00   0.581357E+01   0.998698E+01   0.112462E+02   0.258594E-03   0.437143E-03   0.117338E-03   0.918838E-03   0.190238E+03   0.000000E+00   0.000000E+00   0.190238E+03  -0.380476E+03
   0.101033E+03   0.200824E+01   0.581357E+01   0.998698E+01   0.358637E+01   0.258594E-03   0.437143E-03   0.117338E-03   0.169021E-02   0.190395E+03   0.000000E+00   0.000000E+00   0.190395E+03  -0.380790E+03
   0.101033E+03   0.200824E+01   0.241779E+01  -0.406179E+01   0.415806E+01   0.258594E-03   0.437143E-03   0.117338E-03   0.169021E-02   0.190667E+03   0.000000E+00   0.000000E+00   0.190667E+03  -0.381334E+03
   0.101033E+03   0.118612E+01   0.664526E+00   0.302076E+01   0.250843E+01   0.258594E-03   0.750122E-04   0.117338E-03   0.169300E-02   0.192571E+03   0.000000E+00   0.000000E+00   0.192571E+03  -0.385142E+03
   0.101033E+03   0.118612E+01   0.664526E+00   0.320189E+01   0.250843E+01   0.373633E-04   0.750122E-04   0.117338E-03   0.169300E-02   0.192800E+03   0.000000E+00   0.000000E+00   0.192800E+03  -0.385600E+03
   0.101033E+03   0.118612E+01   0.664526E+00  -0.188362E+01   0.995098E+01   0.373633E-04   0.750122E-04   0.117338E-03   0.169300E-02   0.192419E+03   0.000000E+00   0.000000E+00   0.192419E+03  -0.384838E+03
   0.101033E+03   0.118612E+01   0.664526E+00  -0.131907E+01   0.995098E+01   0.373633E-04   0.750122E-04   0.117338E-03   0.169300E-02   0.192474E+03   0.000000E+00   0.000000E+00   0.192474E+03  -0.384948E+03
   0.101033E+03   0.118612E+01   0.339628E+01   0.181059E+01   0.920627E+01   0.373633E-04   0.750122E-04   0.117338E-03   0.173084E-02   0.192645E+03   0.000000E+00   0.000000E+00   0.192645E+03  -0.385290E+03
   0.101033E+03   0.118612E+01  -0.918335E+00  -0.589855E+01   0.101025E+02   0.373633E-04   0.750122E-04   0.117338E-03   0.173084E-02   0.191356E+03   0.000000E+00   0.000000E+00   0.191356E+03  -0.382712E+03
   0.101869E+03  -0.158566E+01   0.457703E+01  -0.819737E+01   0.101025E+02   0.608901E-03   0.750122E-04   0.117338E-03   0.173084E-02   0.190849E+03   0.000000E+00   0.000000E+00   0.190849E+03  -0.381698E+03
   0.101869E+03  -0.158566E+01   0.457703E+01  -0.620546E+01   0.497697E+01   0.608901E-03   0.750122E-04   0.117338E-03   0.173084E-02   0.190886E+03   0.000000E+00   0.000000E+00   0.190886E+03  -0.381772E+03
   0.101869E+03  -0.158566E+01   0.670583E+01  -0.990285E+01   0.497697E+01   0.608901E-03   0.750122E-04   0.117338E-03   0.207186E-02   0.189429E+03   0.000000E+00   0.000000E+00   0.189429E+03  -0.378858E+03
   0.101869E+03  -0.158566E+01   0.970209E+00  -0.989142E+01   0.278158E+01   0.608901E-03   0.750122E-04   0.117338E-03   0.207186E-02   0.189863E+03   0.000000E+00   0.000000E+00   0.189863E+03  -0.379726E+03
   0.101869E+03  -0.158566E+01  -0.131636E+01  -0.978549E+01   0.278158E+01   0.608901E-03   0.750122E-04   0.189961E-03   0.207186E-02   0.189426E+03   0.000000E+00   0.000000E+00   0.189426E+03  -0.378852E+03
   0.101869E+03  -0.158566E+01  -0.383699E+01  -0.978549E+01   0.294760E+01   0.608901E-03   0.750122E-04   0.189961E-03   0.217311E-02   0.188659E+03   0.000000E+00   0.000000E+00   0.188659E+03  -0.377318E+03
   0.101869E+03  -0.158566E+01  -0.383699E+01  -0.978549E+01  -0.165052E+01   0.608901E-03   0.750122E-04   0.189961E-03   0.103623E-02   0.189389E+03   0.000000E+00   0.000000E+00   0.189389E+03  -0.378778E+03
   0.101869E+03   0.953405E+00  -0.337793E+01  -0.978549E+01  -0.886409E+01   0.608901E-03   0.750122E-04   0.189961E-03   0.103623E-02   0.189175E+03   0.000000E+00   0.000000E+00   0.189175E+03  -0.378350E+03
   0.101869E+03   0.953405E+00  -0.337793E+01  -0.978549E+01   0.456557E+01   0.608901E-03   0.750122E-04   0.189961E-03   0.103623E-02   0.188631E+03   0.000000E+00   0.000000E+00   0.188631E+03  -0.377262E+03
   0.101869E+03   0.197581E+01   0.808895E+01  -0.708280E+01   0.456557E+01   0.608901E-03   0.389604E-03   0.189961E-03   0.103623E-02   0.188612E+03   0.000000E+00   0.000000E+00   0.188612E+03  -0.377224E+03
   0.101869E+03   0.197581E+01   0.808895E+01  -0.334782E+01   0.132544E+02   0.608901E-03   0.389604E-03   0.189961E-03   0.103623E-02   0.190113E+03   0.000000E+00   0.000000E+00   0.190113E+03  -0.380226E+03
   0.101869E+03   0.197581E+01   0.808895E+01   0.215485E+01   0.122001E+02   0.608901E-03   0.389604E-03   0.189961E-03   0.103623E-02   0.191102E+03   0.000000E+00   0.000000E+00   0.191102E+03  -0.382204E+03
   0.101869E+03   0.197581E+01   0.808895E+01   0.376446E+01   0.386462E+01   0.608901E-03   0.965185E-04   0.189961E-03   0.103623E-02   0.191451E+03   0.000000E+00   0.000000E+00   0.191451E+03  -0.382902E+03
   0.102400E+03   0.197581E+01   0.808895E+01   0.142881E+02   0.205481E+02   0.608901E-03   0.965185E-04   0.189961E-03   0.130498E-02   0.189296E+03   0.000000E+00   0.000000E+00   0.189296E+03  -0.378592E+03
   0.102400E+03   0.127746E+01   0.809706E+01   0.142881E+02   0.634177E+01   0.608901E-03   0.965185E-04   0.189961E-03   0.130498E-02   0.188899E+03   0.000000E+00   0.000000E+00   0.188899E+03  -0.377798E+03
   0.102400E+03   0.155733E+01   0.809706E+01   0.215252E+01   0.293880E+02   0.608901E-03   0.379358E-03   0.189961E-03   0.130498E-02   0.188976E+03   0.000000E+00   0.000000E+00   0.188976E+03  -0.377952E+03
   0.102400E+03   0.155733E+01   0.625487E+01   0.491462E+01   0.285059E+01   0.105312E-02   0.379358E-03   0.189961E-03   0.130498E-02   0.187836E+03   0.000000E+00   0.000000E+00   0.187836E+03  -0.375672E+03
   0.102400E+03   0.155733E+01   0.112324E+02   0.883399E+01   0.285059E+01   0.105312E-02   0.379358E-03   0.189961E-03   0.235176E-02   0.185672E+03   0.000000E+00   0.000000E+00   0.185672E+03  -0.371344E+03
   0.102400E+03   0.155733E+01   0.793202E+01   0.792571E+01   0.356265E+01   0.105312E-02   0.379358E-03   0.189961E-03   0.235176E-02   0.186146E+03   0.000000E+00   0.000000E+00   0.186146E+03  -0.372292E+03
   0.102944E+03   0.155733E+01   0.793202E+01   0.312964E+01   0.517914E+01   0.105312E-02   0.379358E-03   0.189961E-03   0.181848E-02   0.186416E+03   0.000000E+00   0.000000E+00   0.186416E+03  -0.372832E+03
   0.102944E+03   0.155733E+01   0.976886E+01  -0.226796E+01   0.568675E+01   0.105312E-02   0.149179E-03   0.189961E-03   0.181848E-02   0.187294E+03   0.000000E+00   0.000000E+00   0.187294E+03  -0.374588E+03
   0.102944E+03   0.833681E-01   0.976886E+01   0.187596E+01   0.200254E+02   0.105312E-02   0.149179E-03   0.189961E-03   0.181848E-02   0.188716E+03   0.000000E+00   0.000000E+00   0.188716E+03  -0.377432E+03
   0.102944E+03   0.833681E-01   0.909571E+01   0.187596E+01   0.101577E+02   0.105312E-02   0.149179E-03   0.189961E-03   0.181848E-02   0.188023E+03   0.000000E+00   0.000000E+00   0.188023E+03  -0.376046E+03
   0.102944E+03   0.833681E-01   0.909571E+01   0.100819E+02   0.224634E+02   0.105312E-02   0.149179E-03   0.155034E-03   0.181848E-02   0.186752E+03   0.000000E+00   0.000000E+00   0.186752E+03  -0.373504E+03
   0.102944E+03  -0.417562E+01   0.204649E+02  -0.125036E+02   0.100471E+02   0.105312E-02   0.149179E-03   0.155034E-03   0.722325E-03   0.181903E+03   0.000000E+00   0.000000E+00   0.181903E+03  -0.363806E+03
   0.102944E+03   0.363779E+00   0.204649E+02  -0.276688E+01   0.241705E+02   0.105312E-02   0.160933E-02   0.290025E-04   0.722325E-03   0.182008E+03   0.000000E+00   0.000000E+00   0.182008E+03  -0.364016E+03
   0.102944E+03   0.363779E+00   0.176996E+02  -0.276688E+01   0.258408E+02   0.498556E-03   0.115522E-02   0.290025E-04   0.798981E-03   0.186449E+03   0.000000E+00   0.000000E+00   0.186449E+03  -0.372898E+03
   0.102944E+03   0.363779E+00   0.191084E+02   0.527909E+01   0.184026E+02   0.498556E-03   0.115522E-02   0.290025E-04   0.931142E-03   0.187131E+03   0.000000E+00   0.000000E+00   0.187131E+03  -0.374262E+03
   0.102944E+03   0.355032E+01   0.202796E+02   0.729301E+01   0.207430E+02   0.498556E-03   0.103568E-02   0.290025E-04   0.931142E-03   0.188208E+03   0.000000E+00   0.000000E+00   0.188208E+03  -0.376416E+03
   0.102944E+03   0.355032E+01   0.170090E+02   0.139458E+02   0.239145E+02   0.498556E-03   0.103568E-02   0.290025E-04   0.931142E-03   0.188376E+03   0.000000E+00   0.000000E+00   0.188376E+03  -0.376752E+03
   0.102944E+03   0.498587E+01   0.170090E+02   0.139458E+02   0.239145E+02   0.498556E-03   0.103568E-02   0.290025E-04   0.123946E-02   0.188760E+03   0.000000E+00   0.000000E+00   0.188760E+03  -0.377520E+03
   0.102874E+03   0.498587E+01   0.170090E+02   0.139458E+02   0.239145E+02   0.724489E-04   0.103568E-02   0.157815E-03   0.957037E-03   0.189222E+03   0.000000E+00   0.000000E+00   0.189222E+03  -0.378444E+03
   0.102874E+03   0.498587E+01   0.170090E+02   0.176382E+02   0.158698E+02   0.724489E-04   0.130842E-03   0.157815E-03   0.957037E-03   0.191195E+03   0.000000E+00   0.000000E+00   0.191195E+03  -0.382390E+03
