a0_min         a1_min         a2_min         a3_min         Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   Y5_intercept   LogPost        
   0.983856E+02   0.653687E+01  -0.937357E+01  -0.565319E+01   0.416094E-03   0.102166E+02   0.872087E+01   0.144046E+02   0.125308E+02   0.396254E+02
   0.981793E+02   0.115487E+02  -0.937357E+01   0.904358E+01   0.607680E-03   0.821697E+01   0.107698E+02   0.169462E+02   0.148944E+02   0.373261E+02
   0.101933E+03  -0.184695E+01  -0.208394E+01  -0.232161E+02   0.633700E-04   0.947069E+01   0.105617E+02   0.195269E+02   0.179125E+02   0.383525E+02
   0.101241E+03   0.352010E+01  -0.101440E+02  -0.332602E+02   0.633700E-04   0.162461E+02   0.101912E+02   0.151036E+02   0.215416E+02   0.343238E+02
   0.990479E+02   0.762366E+01  -0.162881E+02  -0.998627E+01   0.130788E-02   0.113399E+02   0.971682E+01   0.101098E+02   0.165750E+02   0.343658E+02
   0.101806E+03   0.719425E+01  -0.118571E+02  -0.314065E+02   0.103401E-05   0.985729E+01   0.856138E+01   0.185274E+02   0.189710E+02   0.375762E+02
   0.101806E+03  -0.926877E+00  -0.780069E+01  -0.201274E+02   0.417847E-03   0.847481E+01   0.120387E+02   0.194122E+02   0.119282E+02   0.372080E+02
   0.101932E+03   0.695395E+01   0.749834E+01  -0.326992E+01   0.463036E-03   0.106625E+02   0.943512E+01   0.174504E+02   0.102242E+02   0.357847E+02
   0.969362E+02   0.751764E+01  -0.598050E+01  -0.159321E+02   0.180771E-02   0.135172E+02   0.103832E+02   0.151131E+02   0.125402E+02   0.324236E+02
   0.100588E+03  -0.600754E+01   0.120092E+01   0.243509E+02   0.942432E-03   0.109709E+02   0.124870E+02   0.105178E+02   0.158528E+02   0.335811E+02
   0.989526E+02   0.769538E+01  -0.147804E+02  -0.152105E+02   0.893934E-04   0.982794E+01   0.960775E+01   0.173446E+02   0.198570E+02   0.381502E+02
   0.983116E+02   0.813243E+01  -0.157238E+02   0.300825E+01   0.203068E-03   0.103575E+02   0.108716E+02   0.102215E+02   0.139481E+02   0.377714E+02
   0.970683E+02   0.349313E+01  -0.768218E+01   0.300825E+01   0.388488E-03   0.975246E+01   0.176340E+02   0.200628E+02   0.177283E+02   0.330493E+02
   0.984994E+02   0.314451E+01  -0.179157E+02   0.204500E+01   0.107249E-03   0.110799E+02   0.118545E+02   0.154935E+02   0.142720E+02   0.394222E+02
   0.984302E+02   0.106911E+02  -0.109454E+02   0.221654E+01   0.107249E-03   0.669110E+01   0.951410E+01   0.128368E+02   0.184490E+02   0.366267E+02
   0.102162E+03   0.203988E+01  -0.836017E+01  -0.280850E+02   0.477261E-03   0.226410E+02   0.105756E+02   0.128368E+02   0.140884E+02   0.301440E+02
   0.998020E+02   0.434509E+01   0.539657E+01  -0.162749E+02   0.116206E-03   0.606740E+01   0.990966E+01   0.133326E+02   0.174679E+02   0.364932E+02
   0.101470E+03   0.395842E+01   0.336500E+01  -0.142720E+02   0.296139E-03   0.805792E+01   0.143715E+02   0.138968E+02   0.127934E+02   0.364792E+02
   0.100434E+03   0.395842E+01  -0.163626E+02  -0.249277E+02   0.377084E-03   0.100420E+02   0.989427E+01   0.205811E+02   0.160253E+02   0.380649E+02
   0.101102E+03   0.289451E+01   0.179418E+02  -0.157885E+02   0.428390E-03   0.152271E+02   0.106114E+02   0.158713E+02   0.117394E+02   0.344690E+02
   0.992153E+02  -0.538698E+00  -0.263066E+02   0.205692E+01   0.102242E-03   0.883174E+01   0.102268E+02   0.222931E+02   0.168794E+02   0.354894E+02
   0.100536E+03  -0.169633E+01   0.169525E+02   0.717984E+01   0.856666E-03   0.821366E+01   0.759394E+01   0.156799E+02   0.144053E+02   0.361840E+02
   0.100457E+03   0.127672E+02   0.202388E+01  -0.362421E+01   0.832358E-03   0.821511E+01   0.103190E+02   0.181766E+02   0.170928E+02   0.356404E+02
   0.980343E+02   0.164391E+01  -0.114943E+02   0.961184E+01   0.707964E-03   0.639947E+01   0.129100E+02   0.154525E+02   0.101407E+02   0.340447E+02
   0.980343E+02   0.338630E+01  -0.434194E+01   0.238418E+02   0.124740E-02   0.946558E+01   0.112263E+02   0.167473E+02   0.221938E+02   0.333188E+02
   0.985248E+02   0.149083E+02   0.988445E+01   0.186242E+02   0.491097E-05   0.123894E+02   0.106911E+02   0.139006E+02   0.178282E+02   0.363570E+02
   0.985248E+02   0.303413E+01  -0.782601E+01   0.124777E+02   0.921538E-04   0.863415E+01   0.103067E+02   0.151167E+02   0.172040E+02   0.399583E+02
   0.106054E+03  -0.139463E+02   0.406815E+02  -0.149737E+02   0.142321E-02   0.708947E+01   0.846976E+01   0.162812E+02   0.137673E+02   0.328091E+02
   0.107172E+03  -0.627467E+01   0.263278E+02  -0.417817E+02   0.217053E-03   0.105615E+02   0.104980E+02   0.148304E+02   0.121273E+02   0.346160E+02
   0.102028E+03   0.127987E+01  -0.286627E+01  -0.273080E+02   0.584069E-03   0.106059E+02   0.913220E+01   0.172852E+02   0.149044E+02   0.385961E+02
   0.100524E+03   0.180092E+02   0.117827E+02   0.228102E+02   0.266276E-03   0.933691E+01   0.141790E+02   0.192991E+02   0.102750E+02   0.337509E+02
   0.100361E+03   0.324096E+01   0.341936E+01   0.228383E+02   0.388048E-04   0.102421E+02   0.108755E+02   0.180505E+02   0.118697E+02   0.385874E+02
   0.977987E+02   0.164617E+01   0.679823E+01   0.882684E+01   0.304835E-03   0.155306E+02   0.896773E+01   0.149019E+02   0.139811E+02   0.354523E+02
   0.101393E+03  -0.583529E+01  -0.375522E+01  -0.165365E+02   0.563984E-04   0.929708E+01   0.780104E+01   0.232965E+02   0.138569E+02   0.361839E+02
   0.993721E+02   0.189245E+01  -0.701500E+01   0.121425E+01   0.119208E-04   0.119004E+02   0.806156E+01   0.140608E+02   0.158091E+02   0.399267E+02
   0.974716E+02   0.735924E+01  -0.942501E+01  -0.184426E+02   0.119208E-04   0.866309E+01   0.817054E+01   0.187163E+02   0.209793E+02   0.348483E+02
   0.103198E+03  -0.153453E+01  -0.604473E+01  -0.364826E+02   0.264666E-03   0.932807E+01   0.115193E+02   0.160321E+02   0.141628E+02   0.393796E+02
   0.102719E+03   0.576958E+01  -0.250558E+02  -0.299598E+02   0.341564E-03   0.861133E+01   0.122297E+02   0.123625E+02   0.103516E+02   0.364739E+02
   0.103337E+03   0.500895E+01   0.944271E+01   0.381257E+02   0.765062E-03   0.127582E+02   0.107600E+02   0.140174E+02   0.122429E+02   0.358126E+02
   0.105610E+03   0.204897E+01   0.309823E+01   0.501868E+02   0.100268E-02   0.154757E+02   0.767304E+01   0.127320E+02   0.131027E+02   0.316540E+02
   0.103977E+03  -0.133749E+02  -0.644955E+01   0.104003E+02   0.176683E-02   0.113245E+02   0.121119E+02   0.153067E+02   0.160705E+02   0.317712E+02
   0.102705E+03  -0.113833E-01   0.223385E+02   0.147742E+02   0.696489E-03   0.135950E+02   0.118078E+02   0.158560E+02   0.105764E+02   0.338357E+02
   0.102353E+03  -0.502712E+01   0.591545E+01  -0.270612E+02   0.747030E-03   0.681453E+01   0.113979E+02   0.142802E+02   0.151895E+02   0.365878E+02
   0.100203E+03   0.134393E+01  -0.158492E+02  -0.185855E+02   0.955902E-03   0.139683E+02   0.109943E+02   0.150806E+02   0.129951E+02   0.359740E+02
   0.100686E+03   0.782645E+01   0.135352E+02   0.436468E+01   0.677227E-03   0.813206E+01   0.694552E+01   0.153158E+02   0.104425E+02   0.354470E+02
   0.101757E+03   0.462110E+01   0.153627E+02   0.895709E+01   0.223137E-02   0.876450E+01   0.124309E+02   0.153330E+02   0.104663E+02   0.311041E+02
   0.100934E+03   0.810227E+01  -0.290416E+02  -0.294153E+02   0.148713E-02   0.957642E+01   0.120053E+02   0.128988E+02   0.178519E+02   0.332223E+02
   0.105367E+03   0.136941E+02  -0.324302E+02  -0.292857E+02   0.435595E-03   0.103469E+02   0.127751E+02   0.113270E+02   0.123989E+02   0.331538E+02
   0.105367E+03   0.718837E+01  -0.324302E+02  -0.299693E+02   0.682029E-03   0.125313E+02   0.111395E+02   0.148930E+02   0.170089E+02   0.359175E+02
   0.103094E+03   0.602456E+01  -0.200664E+02  -0.275104E+02   0.383039E-03   0.938075E+01   0.100418E+02   0.206157E+02   0.174081E+02   0.369373E+02
   0.102410E+03   0.602456E+01  -0.169619E+02  -0.334281E+02   0.477189E-03   0.111832E+02   0.997618E+01   0.151473E+02   0.180694E+02   0.382892E+02
   0.102410E+03   0.133271E+02  -0.802362E+01  -0.358672E+02   0.548911E-03   0.103538E+02   0.139611E+02   0.146787E+02   0.141426E+02   0.334312E+02
   0.101858E+03  -0.717150E+01   0.855299E+01  -0.135585E+02   0.199722E-03   0.848538E+01   0.977096E+01   0.135172E+02   0.125866E+02   0.385551E+02
   0.103424E+03   0.649582E+01   0.703643E+01  -0.467096E+02   0.479789E-03   0.941190E+01   0.108477E+02   0.142949E+02   0.133570E+02   0.346119E+02
   0.101908E+03   0.649582E+01   0.744310E+00   0.261048E+02   0.953663E-03   0.847576E+01   0.849954E+01   0.138355E+02   0.221677E+02   0.345509E+02
   0.969067E+02   0.649582E+01  -0.628772E+01   0.325977E+01   0.158703E-03   0.724053E+01   0.114894E+02   0.129250E+02   0.194683E+02   0.369471E+02
   0.977578E+02   0.588326E+01  -0.107980E+02  -0.653894E+01   0.777059E-04   0.103312E+02   0.111113E+02   0.158183E+02   0.748502E+01   0.345315E+02
   0.102186E+03   0.184025E+02   0.512816E+01   0.213163E+02   0.706859E-03   0.990662E+01   0.127882E+02   0.141504E+02   0.218331E+02   0.329144E+02
   0.102110E+03   0.293327E+01   0.172732E+02   0.961949E+01   0.132218E-02   0.822343E+01   0.116806E+02   0.144241E+02   0.107629E+02   0.342423E+02
   0.102522E+03  -0.120149E+02   0.251244E+02  -0.209654E+02   0.935978E-03   0.862972E+01   0.899962E+01   0.968562E+01   0.142430E+02   0.340727E+02
   0.101334E+03   0.109043E+02  -0.394880E+02  -0.139208E+02   0.514255E-03   0.784033E+01   0.851408E+01   0.130466E+02   0.164950E+02   0.335070E+02
   0.996474E+02   0.914370E+01  -0.853258E+01  -0.229997E+02   0.825443E-03   0.824761E+01   0.109011E+02   0.156652E+02   0.180742E+02   0.363201E+02
   0.982934E+02   0.704180E+01   0.424402E+01  -0.995344E+01   0.965512E-03   0.113144E+02   0.124572E+02   0.170080E+02   0.128771E+02   0.356160E+02
   0.101156E+03   0.148567E+02  -0.193728E+02   0.126746E+01   0.158376E-02   0.126519E+02   0.107540E+02   0.126848E+02   0.133535E+02   0.323540E+02
   0.987773E+02   0.218288E+01  -0.215630E+02   0.719495E+01   0.138982E-02   0.673807E+01   0.123269E+02   0.162957E+02   0.206971E+02   0.318636E+02
   0.999146E+02   0.619118E+01  -0.253258E+01   0.709828E+01   0.388093E-03   0.864776E+01   0.905539E+01   0.173878E+02   0.176977E+02   0.388317E+02
   0.999146E+02   0.250297E+01  -0.154810E+02  -0.731927E+01   0.241649E-03   0.926704E+01   0.868925E+01   0.140778E+02   0.158058E+02   0.402047E+02
   0.101688E+03  -0.214031E+01  -0.531058E+01  -0.301036E+02   0.171603E-03   0.139550E+02   0.134182E+02   0.117491E+02   0.191412E+02   0.356166E+02
   0.105794E+03  -0.214031E+01  -0.171725E+02  -0.365629E+02   0.357955E-03   0.103458E+02   0.984012E+01   0.155271E+02   0.118191E+02   0.371080E+02
   0.106618E+03  -0.911128E+00  -0.458026E+01  -0.383043E+02   0.269632E-03   0.136061E+02   0.125030E+02   0.187908E+02   0.128291E+02   0.326734E+02
   0.103246E+03  -0.155712E+01  -0.105121E+02  -0.279187E+02   0.888171E-04   0.108501E+02   0.848922E+01   0.157011E+02   0.167879E+02   0.388236E+02
   0.102797E+03   0.793631E+01  -0.287659E+02  -0.196338E+02   0.791488E-03   0.985571E+01   0.956016E+01   0.171306E+02   0.156975E+02   0.368137E+02
   0.101694E+03  -0.906392E+01   0.265532E+02  -0.116103E+02   0.621814E-03   0.883807E+01   0.763055E+01   0.140499E+02   0.136543E+02   0.353348E+02
   0.969733E+02   0.916401E+01  -0.134705E+02   0.337235E+01   0.610132E-03   0.135103E+02   0.986687E+01   0.154347E+02   0.214027E+02   0.345066E+02
   0.978783E+02   0.405199E+01  -0.198389E+02  -0.790384E+01   0.586541E-03   0.120417E+02   0.131017E+02   0.100781E+02   0.816661E+01   0.312422E+02
   0.996026E+02   0.104705E+02   0.309790E+01   0.214158E+02   0.742503E-04   0.829340E+01   0.107412E+02   0.161227E+02   0.986463E+01   0.377159E+02
   0.981350E+02   0.104705E+02  -0.405342E+01  -0.808319E+01   0.742503E-04   0.104030E+02   0.769790E+01   0.967016E+01   0.138006E+02   0.361460E+02
   0.999486E+02   0.498337E+00  -0.656155E+01   0.193700E+01   0.877381E-04   0.908828E+01   0.855694E+01   0.107863E+02   0.186857E+02   0.384427E+02
   0.998334E+02  -0.813233E+00   0.103159E+02   0.338932E+01   0.362687E-03   0.762442E+01   0.112719E+02   0.924613E+01   0.136845E+02   0.358781E+02
   0.998040E+02   0.266869E+01   0.131422E+02  -0.138317E+02   0.103257E-03   0.954069E+01   0.740615E+01   0.139680E+02   0.110926E+02   0.370434E+02
   0.979330E+02   0.101446E+01   0.285783E+01  -0.668100E+00   0.630303E-03   0.109192E+02   0.843562E+01   0.103585E+02   0.119118E+02   0.365942E+02
   0.977059E+02   0.347208E+01  -0.114491E+02  -0.526571E+01   0.703019E-03   0.113267E+02   0.855289E+01   0.133574E+02   0.142882E+02   0.384307E+02
   0.992846E+02   0.715178E+01  -0.185926E+02   0.110945E+02   0.394162E-03   0.811451E+01   0.998109E+01   0.110201E+02   0.158963E+02   0.370394E+02
   0.999999E+02  -0.224180E+01  -0.165880E+02  -0.745755E+01   0.760404E-03   0.941513E+01   0.888802E+01   0.118661E+02   0.143390E+02   0.378686E+02
   0.102191E+03   0.143743E+01  -0.156989E+02  -0.332565E+02   0.701937E-03   0.795979E+01   0.168117E+02   0.108778E+02   0.969905E+01   0.310649E+02
   0.999228E+02   0.631381E+01   0.438934E+01  -0.165438E+02   0.715122E-03   0.808980E+01   0.814295E+01   0.167854E+02   0.150325E+02   0.371801E+02
   0.101857E+03  -0.958090E+01  -0.681604E+01  -0.263514E+02   0.120680E-02   0.100946E+02   0.136781E+02   0.109714E+02   0.136777E+02   0.332134E+02
   0.100708E+03   0.109162E+02  -0.139245E+02  -0.120173E+02   0.117981E-02   0.122061E+02   0.118220E+02   0.124370E+02   0.218186E+02   0.324473E+02
   0.980237E+02   0.109162E+02   0.391485E+00   0.195667E+02   0.907418E-04   0.100170E+02   0.831017E+01   0.142842E+02   0.182398E+02   0.380955E+02
   0.979629E+02   0.109162E+02   0.128186E+02   0.203497E+02   0.105059E-03   0.113976E+02   0.868764E+01   0.159602E+02   0.143334E+02   0.360613E+02
   0.101419E+03   0.433784E+01   0.130114E+02  -0.559826E+01   0.392234E-03   0.692571E+01   0.107195E+02   0.130297E+02   0.168767E+02   0.369243E+02
   0.101240E+03   0.724754E+01  -0.198701E+02  -0.153867E+02   0.278115E-03   0.930342E+01   0.107270E+02   0.138370E+02   0.126737E+02   0.385760E+02
   0.104520E+03   0.105463E+02   0.417994E+02  -0.759586E+01   0.158444E-02   0.792853E+01   0.114302E+02   0.194245E+02   0.114109E+02   0.306141E+02
   0.105552E+03   0.271578E+02   0.388601E+02   0.439477E+02   0.106475E-02   0.883793E+01   0.116792E+02   0.107390E+02   0.151151E+02   0.334868E+02
   0.108379E+03   0.779793E+01   0.222047E+02   0.757506E+02   0.170038E-02   0.120972E+02   0.118612E+02   0.136366E+02   0.137419E+02   0.310839E+02
   0.108606E+03   0.128149E+02   0.243847E+02   0.487742E+02   0.190373E-02   0.881419E+01   0.901805E+01   0.132304E+02   0.161867E+02   0.327687E+02
   0.108521E+03   0.572445E+01   0.200697E+02   0.366856E+02   0.143313E-02   0.801572E+01   0.997604E+01   0.187041E+02   0.115461E+02   0.306886E+02
   0.105712E+03   0.241914E+01   0.130595E+02  -0.294073E+02   0.171972E-02   0.892306E+01   0.982119E+01   0.117750E+02   0.107159E+02   0.319051E+02
   0.106771E+03  -0.270889E+01   0.132697E+02  -0.460441E+02   0.388018E-03   0.101252E+02   0.741172E+01   0.120284E+02   0.207740E+02   0.336556E+02
   0.106771E+03  -0.331602E+01   0.171848E+02  -0.502206E+02   0.503656E-03   0.965143E+01   0.878079E+01   0.167672E+02   0.108236E+02   0.352502E+02
   0.105196E+03  -0.863263E+01   0.171848E+02  -0.424404E+02   0.306244E-03   0.877321E+01   0.951367E+01   0.111822E+02   0.136867E+02   0.373359E+02
   0.103539E+03  -0.908614E+01   0.501589E+01  -0.363671E+02   0.323148E-04   0.132408E+02   0.936461E+01   0.109724E+02   0.153015E+02   0.368574E+02
   0.101473E+03  -0.236847E+01   0.117972E+02   0.121639E+02   0.203555E-03   0.135365E+02   0.893806E+01   0.218128E+02   0.157060E+02   0.347463E+02
   0.101585E+03   0.503821E+00   0.132193E+02  -0.172101E+02   0.591992E-03   0.113127E+02   0.811503E+01   0.145899E+02   0.177430E+02   0.372445E+02
   0.100444E+03  -0.674122E+00  -0.159962E+02  -0.229227E+02   0.576513E-03   0.870437E+01   0.125768E+02   0.140407E+02   0.160187E+02   0.376369E+02
   0.100772E+03  -0.440515E+01   0.901809E+01  -0.323656E+02   0.202883E-03   0.807828E+01   0.991697E+01   0.178106E+02   0.173308E+02   0.368926E+02
   0.103587E+03  -0.245004E+01  -0.498089E+01  -0.287734E+02   0.322408E-03   0.134544E+02   0.807571E+01   0.185490E+02   0.152355E+02   0.363309E+02
   0.103587E+03  -0.271364E+01  -0.117190E+02  -0.334331E+02   0.509597E-03   0.103498E+02   0.871413E+01   0.141293E+02   0.133425E+02   0.385605E+02
   0.981631E+02  -0.343137E+01  -0.536974E+01   0.103289E+02   0.962688E-04   0.124304E+02   0.127624E+02   0.176719E+02   0.146021E+02   0.361757E+02
   0.981927E+02   0.103361E+02  -0.116456E+02  -0.405827E+01   0.923419E-04   0.110530E+02   0.952485E+01   0.146491E+02   0.154427E+02   0.388603E+02
   0.100644E+03   0.277409E+01  -0.216900E+02  -0.200915E+02   0.440143E-04   0.123153E+02   0.754995E+01   0.132417E+02   0.104480E+02   0.371326E+02
   0.102650E+03   0.192364E+01   0.188625E+02  -0.360439E+02   0.935818E-03   0.102717E+02   0.133616E+02   0.118354E+02   0.154427E+02   0.335575E+02
   0.109124E+03  -0.106337E+02   0.322977E+02  -0.498874E+02   0.919481E-03   0.126335E+02   0.124688E+02   0.971863E+01   0.100432E+02   0.297028E+02
   0.110564E+03  -0.161899E+02   0.367141E+02  -0.661116E+02   0.151108E-02   0.102201E+02   0.104550E+02   0.138413E+02   0.177240E+02   0.335624E+02
   0.110946E+03  -0.225853E+02   0.370926E+02  -0.661116E+02   0.117188E-02   0.102201E+02   0.965418E+01   0.210317E+02   0.153147E+02   0.332341E+02
   0.110946E+03  -0.334501E+02   0.534788E+02  -0.527304E+02   0.156557E-02   0.102201E+02   0.134308E+02   0.189060E+02   0.158074E+02   0.308458E+02
   0.109689E+03  -0.960861E+01   0.201715E+02  -0.698420E+02   0.130431E-02   0.789277E+01   0.100519E+02   0.223224E+02   0.169617E+02   0.317711E+02
   0.111530E+03  -0.228605E+01   0.218871E+02  -0.682833E+02   0.267488E-03   0.117112E+02   0.102315E+02   0.160128E+02   0.118906E+02   0.321537E+02
   0.109795E+03  -0.228605E+01   0.133045E+02  -0.678871E+02   0.125531E-04   0.126420E+02   0.132137E+02   0.233079E+02   0.139792E+02   0.315339E+02
   0.109054E+03  -0.171536E+01  -0.171998E+00  -0.632932E+02   0.628454E-04   0.106244E+02   0.801603E+01   0.143238E+02   0.233721E+02   0.332102E+02
   0.107572E+03  -0.120998E+02   0.147555E+02  -0.435180E+02   0.149652E-02   0.102286E+02   0.116467E+02   0.173985E+02   0.230391E+02   0.311811E+02
   0.107357E+03  -0.182911E+01   0.384095E+01  -0.533540E+02   0.456153E-03   0.107631E+02   0.920109E+01   0.129369E+02   0.133387E+02   0.380350E+02
   0.104349E+03  -0.458840E+01   0.430341E+01  -0.487304E+02   0.778790E-03   0.795756E+01   0.105497E+02   0.184215E+02   0.175772E+02   0.356547E+02
   0.103652E+03  -0.533452E+01   0.253839E+02   0.738326E+01   0.437912E-03   0.103736E+02   0.108959E+02   0.150796E+02   0.182171E+02   0.355181E+02
   0.101773E+03   0.644749E+00  -0.217412E+01  -0.373987E+02   0.275958E-03   0.923316E+01   0.845690E+01   0.174674E+02   0.146730E+02   0.386290E+02
   0.998424E+02   0.817493E+01  -0.332272E+01   0.150376E+02   0.192611E-03   0.940666E+01   0.102466E+02   0.126797E+02   0.157791E+02   0.397507E+02
   0.101462E+03   0.484533E+01  -0.578860E+01   0.113230E+02   0.192611E-03   0.111288E+02   0.116351E+02   0.140681E+02   0.153422E+02   0.375185E+02
   0.101308E+03  -0.899355E+01  -0.354944E+01  -0.630831E+01   0.283489E-03   0.113039E+02   0.100789E+02   0.163012E+02   0.109565E+02   0.363552E+02
   0.101308E+03  -0.221873E+01   0.626412E+01   0.271266E+01   0.591505E-04   0.116589E+02   0.565510E+01   0.139959E+02   0.125551E+02   0.350429E+02
   0.101087E+03   0.297646E+01  -0.106626E+02  -0.200775E+02   0.591505E-04   0.103980E+02   0.747864E+01   0.169950E+02   0.169881E+02   0.389989E+02
   0.978255E+02   0.575141E+01  -0.186935E+02  -0.385905E+01   0.422267E-04   0.708833E+01   0.136220E+02   0.113997E+02   0.156548E+02   0.362850E+02
   0.993914E+02  -0.359716E+00   0.433988E+01   0.990369E+00   0.422267E-04   0.978380E+01   0.753382E+01   0.138808E+02   0.195689E+02   0.385241E+02
   0.993914E+02   0.651692E+01   0.196424E+02   0.295931E+02   0.146702E-02   0.802067E+01   0.729014E+01   0.143523E+02   0.141101E+02   0.328132E+02
   0.104173E+03   0.123897E+02   0.195505E+02   0.205872E+02   0.248050E-03   0.983313E+01   0.110291E+02   0.144336E+02   0.146003E+02   0.363939E+02
   0.100173E+03   0.806350E+01   0.193827E+02   0.112013E+02   0.294173E-03   0.111304E+02   0.156816E+02   0.170162E+02   0.146212E+02   0.347344E+02
   0.100173E+03   0.837449E+00  -0.734007E+01  -0.164792E+02   0.264511E-03   0.873805E+01   0.129366E+02   0.187911E+02   0.185969E+02   0.378115E+02
   0.101335E+03   0.276641E+01   0.427486E+00   0.119327E+01   0.131916E-03   0.125037E+02   0.105065E+02   0.176340E+02   0.177557E+02   0.371386E+02
   0.101990E+03   0.718624E+00   0.139969E+02  -0.145776E+02   0.780677E-03   0.125145E+02   0.116886E+02   0.257449E+02   0.192483E+02   0.312122E+02
   0.102516E+03  -0.106816E+01  -0.103082E+02   0.393797E+02   0.382058E-03   0.107872E+02   0.676148E+01   0.191638E+02   0.144313E+02   0.336110E+02
   0.100923E+03  -0.208534E+00   0.517894E+01  -0.113287E+02   0.677701E-03   0.102678E+02   0.872587E+01   0.116364E+02   0.173296E+02   0.377374E+02
   0.100937E+03   0.935591E+01   0.416047E+01   0.367252E+01   0.445969E-03   0.112393E+02   0.928309E+01   0.158347E+02   0.139611E+02   0.382243E+02
   0.979230E+02   0.871620E+01   0.509615E+01   0.123628E+02   0.144059E-03   0.119585E+02   0.134731E+02   0.145441E+02   0.197729E+02   0.361460E+02
   0.977805E+02   0.782429E+01  -0.159363E+02  -0.552227E+01   0.331165E-03   0.120795E+02   0.745413E+01   0.150278E+02   0.111866E+02   0.369999E+02
   0.100231E+03   0.663192E+01   0.131075E+02  -0.444446E+01   0.991195E-03   0.108687E+02   0.819338E+01   0.141528E+02   0.186634E+02   0.359605E+02
   0.101505E+03   0.928276E+01  -0.261019E+02  -0.195982E+02   0.126663E-02   0.104095E+02   0.852255E+01   0.132261E+02   0.124561E+02   0.355439E+02
   0.997218E+02   0.789989E+01  -0.175370E+02  -0.201398E+02   0.249493E-03   0.817619E+01   0.949336E+01   0.194166E+02   0.146713E+02   0.380615E+02
   0.985846E+02   0.567661E+01  -0.110642E+02  -0.218725E+02   0.552857E-03   0.825453E+01   0.690487E+01   0.177388E+02   0.174400E+02   0.359761E+02
   0.979765E+02   0.124709E+01  -0.307723E+01   0.875762E+01   0.242725E-03   0.146057E+02   0.162730E+02   0.221120E+02   0.141328E+02   0.320659E+02
   0.977567E+02   0.500957E+01  -0.433485E+01   0.875762E+01   0.829244E-03   0.119316E+02   0.105355E+02   0.121718E+02   0.938982E+01   0.351956E+02
   0.101936E+03   0.136536E+02   0.207173E+02   0.155729E+02   0.416168E-03   0.875785E+01   0.104769E+02   0.218672E+02   0.119069E+02   0.353328E+02
   0.101936E+03   0.188650E+02   0.118932E+02   0.353280E+02   0.414894E-03   0.150252E+02   0.142138E+02   0.176453E+02   0.137239E+02   0.327089E+02
   0.103654E+03   0.248767E+02   0.144957E+02   0.366865E+02   0.484898E-03   0.902514E+01   0.597876E+01   0.142150E+02   0.144591E+02   0.323497E+02
   0.103654E+03   0.314438E+02   0.463123E+02   0.536322E+02   0.203894E-02   0.778400E+01   0.698430E+01   0.132317E+02   0.202554E+02   0.269907E+02
   0.123713E+03   0.677232E+01   0.594391E+02   0.863284E+02   0.221345E-02   0.825063E+01   0.110827E+02   0.167021E+02   0.147652E+02   0.291671E+02
   0.123678E+03  -0.180810E+01   0.137897E+02   0.107883E+03   0.279726E-02   0.828225E+01   0.147605E+02   0.169029E+02   0.168658E+02   0.263831E+02
   0.115496E+03   0.238479E+02   0.579802E+02   0.795541E+02   0.263870E-02   0.799969E+01   0.863518E+01   0.162081E+02   0.146411E+02   0.303705E+02
   0.109242E+03  -0.895460E+01  -0.294776E+02  -0.276086E+02   0.371143E-02   0.746869E+01   0.159422E+02   0.179942E+02   0.148795E+02   0.245058E+02
   0.976953E+02  -0.948911E+01  -0.980361E+01   0.803200E+01   0.125539E-02   0.111640E+02   0.127695E+02   0.169789E+02   0.198551E+02   0.312977E+02
   0.982002E+02   0.274631E-01  -0.106605E+02  -0.113396E+02   0.451517E-03   0.160838E+02   0.992451E+01   0.166586E+02   0.207900E+02   0.343024E+02
   0.982002E+02   0.638909E+01   0.410606E+01   0.195397E+02   0.414465E-03   0.103014E+02   0.942333E+01   0.177288E+02   0.118208E+02   0.378692E+02
   0.982002E+02  -0.173578E+01  -0.650597E+01   0.166216E+01   0.414465E-03   0.760816E+01   0.117376E+02   0.146385E+02   0.129623E+02   0.382259E+02
   0.984613E+02   0.650402E+00  -0.334076E+00   0.252446E+01   0.461621E-03   0.106684E+02   0.146223E+02   0.202258E+02   0.968939E+01   0.341191E+02
   0.993743E+02   0.990611E+01  -0.103884E+02  -0.337395E+02   0.103141E-02   0.962805E+01   0.104512E+02   0.173960E+02   0.172198E+02   0.344194E+02
   0.101446E+03   0.951539E+01   0.246796E+02   0.256147E+02   0.327352E-03   0.105378E+02   0.967560E+01   0.162118E+02   0.154707E+02   0.368530E+02
   0.100344E+03   0.119200E+02   0.362747E+01   0.202985E+02   0.778706E-03   0.105807E+02   0.824594E+01   0.140308E+02   0.191573E+02   0.368503E+02
   0.104364E+03   0.337381E+01   0.178369E+02   0.819391E+01   0.252383E-03   0.110135E+02   0.952649E+01   0.132086E+02   0.173144E+02   0.347517E+02
   0.106148E+03   0.136824E+02   0.379375E+02   0.276568E+02   0.499383E-03   0.808148E+01   0.120723E+02   0.166391E+02   0.131182E+02   0.345348E+02
   0.103576E+03   0.501055E+01   0.417406E+02  -0.253156E+01   0.126979E-02   0.766087E+01   0.947535E+01   0.106983E+02   0.145613E+02   0.320831E+02
   0.103315E+03  -0.260259E+01   0.225571E+02   0.880373E+01   0.101110E-03   0.896763E+01   0.102462E+02   0.118631E+02   0.184292E+02   0.358377E+02
