a0_min         a1_min         Y1_intercept   Y2_intercept   Y3_intercept   LogPost        
   0.101068E+03   0.982727E-01   0.687368E-04   0.390273E-04   0.998240E-04   0.151472E+03
   0.101068E+03   0.982727E-01   0.687368E-04   0.390273E-04   0.998240E-04   0.151472E+03
   0.101068E+03   0.982727E-01   0.687368E-04   0.390273E-04   0.998240E-04   0.151472E+03
   0.101068E+03   0.982727E-01   0.687368E-04   0.390273E-04   0.998240E-04   0.151472E+03
   0.101068E+03   0.274306E+01   0.687368E-04   0.390273E-04   0.998240E-04   0.151497E+03
   0.101068E+03   0.274306E+01   0.687368E-04   0.390273E-04   0.998240E-04   0.151497E+03
   0.101068E+03   0.274306E+01   0.687368E-04   0.390273E-04   0.998240E-04   0.151497E+03
   0.101068E+03   0.274306E+01   0.687368E-04   0.390273E-04   0.998240E-04   0.151497E+03
   0.101068E+03   0.274306E+01   0.687368E-04   0.390273E-04   0.998240E-04   0.151497E+03
   0.101068E+03   0.274306E+01   0.687368E-04   0.390273E-04   0.522404E-03   0.149693E+03
   0.101068E+03   0.392829E+01   0.322283E-03   0.390273E-04   0.522404E-03   0.149052E+03
   0.101068E+03  -0.663501E+00   0.322283E-03   0.390273E-04   0.522404E-03   0.148197E+03
   0.101068E+03   0.468453E+01   0.322283E-03   0.390273E-04   0.522404E-03   0.148728E+03
   0.101068E+03   0.468453E+01   0.322283E-03   0.390273E-04   0.522404E-03   0.148728E+03
   0.101068E+03   0.468453E+01   0.322283E-03   0.390273E-04   0.522404E-03   0.148728E+03
   0.101068E+03   0.468453E+01   0.322283E-03   0.180224E-03   0.522404E-03   0.148416E+03
   0.101068E+03   0.468453E+01   0.322283E-03   0.180224E-03   0.522404E-03   0.148416E+03
   0.101068E+03   0.109660E+01   0.322283E-03   0.180224E-03   0.522404E-03   0.148821E+03
   0.101068E+03   0.716360E+01   0.322283E-03   0.180224E-03   0.522404E-03   0.146485E+03
   0.101068E+03   0.758472E+01   0.322283E-03   0.180224E-03   0.522404E-03   0.146020E+03
   0.101068E+03   0.215463E+01   0.322283E-03   0.180224E-03   0.420283E-05   0.151059E+03
   0.101068E+03   0.255233E+01   0.322283E-03   0.413817E-03   0.420283E-05   0.149770E+03
   0.101068E+03   0.255233E+01   0.564020E-03   0.413817E-03   0.420283E-05   0.149028E+03
   0.101068E+03   0.359321E+01   0.564020E-03   0.413817E-03   0.420283E-05   0.148448E+03
   0.101068E+03   0.359321E+01   0.564020E-03   0.413817E-03   0.420283E-05   0.148448E+03
   0.101068E+03   0.299260E+01   0.564020E-03   0.352708E-03   0.420283E-05   0.149175E+03
   0.101068E+03   0.299260E+01   0.564020E-03   0.352708E-03   0.420283E-05   0.149175E+03
   0.101068E+03   0.564813E+01   0.564020E-03   0.329171E-03   0.420283E-05   0.146996E+03
   0.101068E+03   0.157223E+01   0.564020E-03   0.329171E-03   0.420283E-05   0.149800E+03
   0.101068E+03   0.487294E+01   0.564020E-03   0.329171E-03   0.420283E-05   0.147859E+03
   0.100954E+03   0.386928E+01   0.126946E-02   0.329171E-03   0.420283E-05   0.145895E+03
   0.101340E+03   0.364713E+00   0.110479E-02   0.281326E-03   0.420283E-05   0.147862E+03
   0.101340E+03   0.380005E+01   0.110479E-02   0.532898E-03   0.420283E-05   0.145146E+03
   0.101340E+03  -0.453392E-01   0.132773E-02   0.532898E-03   0.420283E-05   0.145621E+03
   0.101746E+03  -0.453392E-01   0.132773E-02   0.447198E-03   0.420283E-05   0.145554E+03
   0.100674E+03  -0.453392E-01   0.132773E-02   0.873482E-04   0.420283E-05   0.147223E+03
   0.100674E+03  -0.453392E-01   0.132773E-02   0.680738E-04   0.420283E-05   0.147239E+03
   0.100674E+03  -0.453392E-01   0.146275E-02   0.680738E-04   0.420283E-05   0.146736E+03
   0.100761E+03  -0.453392E-01   0.146275E-02   0.680738E-04   0.420283E-05   0.146855E+03
   0.100910E+03  -0.453392E-01   0.128516E-02   0.680738E-04   0.420283E-05   0.147670E+03
   0.100347E+03  -0.453392E-01   0.128516E-02   0.680738E-04   0.420283E-05   0.146740E+03
   0.100347E+03  -0.519032E+00   0.720663E-04   0.680738E-04   0.420283E-05   0.150090E+03
   0.100347E+03   0.119659E+01   0.720663E-04   0.680738E-04   0.420283E-05   0.150800E+03
   0.100347E+03   0.307881E+01   0.720663E-04   0.680738E-04   0.420283E-05   0.150478E+03
   0.100347E+03   0.307881E+01   0.720663E-04   0.680738E-04   0.420283E-05   0.150478E+03
   0.100347E+03  -0.510606E+00   0.720663E-04   0.475618E-03   0.420283E-05   0.149308E+03
   0.100347E+03  -0.510606E+00   0.720663E-04   0.475618E-03   0.420283E-05   0.149308E+03
   0.100347E+03   0.950769E+00   0.720663E-04   0.475618E-03   0.420283E-05   0.149650E+03
   0.101186E+03   0.950769E+00   0.720663E-04   0.475618E-03   0.420283E-05   0.150069E+03
   0.100398E+03   0.950769E+00   0.720663E-04   0.412415E-03   0.420283E-05   0.150017E+03
   0.100398E+03   0.950769E+00   0.235604E-03   0.412415E-03   0.420283E-05   0.149830E+03
   0.100398E+03   0.950769E+00   0.235604E-03   0.412415E-03   0.420283E-05   0.149830E+03
   0.100398E+03   0.950769E+00   0.235604E-03   0.412415E-03   0.420283E-05   0.149830E+03
   0.100398E+03  -0.399712E+01   0.235604E-03   0.412415E-03   0.420283E-05   0.146247E+03
   0.100398E+03   0.117705E+01   0.235604E-03   0.412415E-03   0.420283E-05   0.149835E+03
   0.100398E+03   0.117705E+01   0.468515E-03   0.412415E-03   0.420283E-05   0.149269E+03
   0.100398E+03   0.117705E+01   0.468515E-03   0.412415E-03   0.420283E-05   0.149269E+03
   0.100398E+03   0.483131E+01   0.468515E-03   0.412415E-03   0.420283E-05   0.147380E+03
   0.100398E+03   0.670460E+00   0.468515E-03   0.412415E-03   0.420283E-05   0.149254E+03
   0.101477E+03   0.670460E+00   0.468515E-03   0.412415E-03   0.420283E-05   0.149379E+03
   0.101477E+03   0.670460E+00   0.468515E-03   0.412415E-03   0.420283E-05   0.149379E+03
   0.101477E+03   0.338628E+01   0.468515E-03   0.412415E-03   0.420283E-05   0.148519E+03
   0.101428E+03   0.338628E+01   0.468515E-03   0.412415E-03   0.420283E-05   0.148593E+03
   0.101428E+03  -0.114216E+01   0.408574E-03   0.412415E-03   0.420283E-05   0.149213E+03
   0.100421E+03  -0.114216E+01   0.408574E-03   0.412415E-03   0.420283E-05   0.148840E+03
   0.100421E+03  -0.139152E+01   0.408574E-03   0.412415E-03   0.420283E-05   0.148686E+03
   0.100421E+03   0.375203E+01   0.408574E-03   0.412415E-03   0.420283E-05   0.148525E+03
   0.100421E+03   0.125528E+01   0.408574E-03   0.412415E-03   0.257742E-03   0.148711E+03
   0.100421E+03  -0.268900E+01   0.408574E-03   0.412415E-03   0.257742E-03   0.146664E+03
   0.100421E+03   0.104713E+01   0.393706E-03   0.412415E-03   0.257742E-03   0.148734E+03
   0.100421E+03   0.104713E+01   0.393706E-03   0.412415E-03   0.266903E-03   0.148682E+03
   0.100421E+03   0.104713E+01   0.393706E-03   0.412415E-03   0.266903E-03   0.148682E+03
   0.100505E+03   0.104713E+01   0.414766E-03   0.412415E-03   0.266903E-03   0.148756E+03
   0.100505E+03   0.104713E+01   0.414766E-03   0.530582E-03   0.266903E-03   0.148177E+03
   0.100505E+03   0.104713E+01   0.414766E-03   0.685617E-03   0.266903E-03   0.147335E+03
   0.101965E+03   0.104713E+01   0.414766E-03   0.685617E-03   0.266903E-03   0.146293E+03
   0.101965E+03   0.675277E+01   0.414766E-03   0.547493E-03   0.266903E-03   0.143983E+03
   0.101965E+03  -0.968867E+00   0.414766E-03   0.547493E-03   0.266903E-03   0.146960E+03
   0.101965E+03   0.226087E+01   0.414766E-03   0.547493E-03   0.266903E-03   0.147010E+03
   0.101965E+03   0.122425E+01   0.428242E-03   0.547493E-03   0.507878E-03   0.146074E+03
   0.101965E+03   0.122425E+01   0.428242E-03   0.547493E-03   0.507878E-03   0.146074E+03
   0.101965E+03   0.122425E+01   0.428242E-03   0.547493E-03   0.507878E-03   0.146074E+03
   0.101518E+03  -0.204616E+01   0.679673E-03   0.547493E-03   0.507878E-03   0.144879E+03
   0.101518E+03  -0.204616E+01   0.679673E-03   0.547493E-03   0.507878E-03   0.144879E+03
   0.101518E+03   0.231200E+01   0.679673E-03   0.547493E-03   0.144828E-03   0.147253E+03
   0.101855E+03   0.207353E+00   0.110008E-02   0.547493E-03   0.144828E-03   0.145428E+03
   0.101855E+03   0.207353E+00   0.110008E-02   0.547493E-03   0.144828E-03   0.145428E+03
   0.101855E+03  -0.401500E+01   0.110008E-02   0.159072E-03   0.144828E-03   0.144715E+03
   0.101855E+03  -0.329574E+01   0.107906E-02   0.159072E-03   0.144828E-03   0.145543E+03
   0.101855E+03   0.533700E+01   0.107906E-02   0.159072E-03   0.144828E-03   0.145250E+03
   0.101741E+03   0.118383E+01   0.107906E-02   0.159072E-03   0.144828E-03   0.147772E+03
   0.100842E+03   0.118383E+01   0.107906E-02   0.159072E-03   0.144828E-03   0.148193E+03
   0.100842E+03   0.118383E+01   0.107906E-02   0.214331E-03   0.144828E-03   0.148030E+03
   0.100842E+03  -0.456775E+00   0.107906E-02   0.214331E-03   0.144828E-03   0.147721E+03
   0.100842E+03  -0.456775E+00   0.815756E-03   0.214331E-03   0.144828E-03   0.148731E+03
   0.100842E+03  -0.456775E+00   0.815756E-03   0.214331E-03   0.138386E-03   0.148756E+03
   0.100842E+03   0.559522E+00   0.406350E-03   0.610426E-03   0.138386E-03   0.148558E+03
   0.100842E+03   0.559522E+00   0.406350E-03   0.610426E-03   0.138386E-03   0.148558E+03
   0.100842E+03   0.201847E+01   0.406350E-03   0.417194E-03   0.138386E-03   0.149539E+03
   0.100842E+03   0.201847E+01   0.406350E-03   0.417194E-03   0.138386E-03   0.149539E+03
   0.100842E+03   0.201847E+01   0.406350E-03   0.417194E-03   0.138386E-03   0.149539E+03
   0.101480E+03   0.134284E+01   0.406350E-03   0.417194E-03   0.138386E-03   0.149321E+03
   0.101480E+03  -0.345756E+01   0.406350E-03   0.417194E-03   0.138386E-03   0.147294E+03
   0.101480E+03   0.287389E+01   0.406350E-03   0.417194E-03   0.138386E-03   0.148880E+03
   0.101480E+03   0.287389E+01   0.406350E-03   0.417194E-03   0.138386E-03   0.148880E+03
   0.101480E+03   0.310649E+01   0.100413E-03   0.417194E-03   0.138386E-03   0.149352E+03
   0.102018E+03   0.310649E+01   0.100413E-03   0.417194E-03   0.138386E-03   0.148112E+03
   0.102018E+03   0.310649E+01   0.100413E-03   0.417194E-03   0.274129E-03   0.148010E+03
   0.102018E+03   0.828674E+00   0.100413E-03   0.417194E-03   0.746623E-03   0.145912E+03
   0.101204E+03   0.453149E+00   0.100413E-03   0.417194E-03   0.759510E-03   0.146267E+03
   0.101204E+03   0.453149E+00   0.220888E-03   0.497829E-03   0.759510E-03   0.145658E+03
   0.101204E+03   0.245460E+01   0.113310E-03   0.497829E-03   0.759510E-03   0.146141E+03
   0.101204E+03   0.245460E+01   0.113310E-03   0.167318E-03   0.759510E-03   0.147917E+03
   0.101204E+03   0.160012E+01   0.506978E-04   0.196261E-03   0.759510E-03   0.147717E+03
   0.101204E+03   0.596487E+01   0.506978E-04   0.196261E-03   0.759510E-03   0.146914E+03
   0.102007E+03   0.596487E+01   0.506978E-04   0.275486E-03   0.759510E-03   0.145895E+03
   0.102007E+03   0.596487E+01   0.489415E-04   0.275486E-03   0.759510E-03   0.145896E+03
   0.102007E+03   0.394383E+01   0.489415E-04   0.275486E-03   0.144855E-03   0.148523E+03
   0.102007E+03   0.394383E+01   0.489415E-04   0.275486E-03   0.144855E-03   0.148523E+03
   0.102007E+03  -0.326377E+01   0.489415E-04   0.275486E-03   0.144855E-03   0.147442E+03
   0.102007E+03  -0.412452E+01   0.489415E-04   0.275486E-03   0.144855E-03   0.146487E+03
   0.102007E+03   0.535637E+01   0.489415E-04   0.275486E-03   0.144855E-03   0.147286E+03
   0.102007E+03   0.535637E+01   0.489415E-04   0.275486E-03   0.144855E-03   0.147286E+03
   0.102195E+03   0.535637E+01   0.489415E-04   0.275486E-03   0.144855E-03   0.146656E+03
   0.102195E+03   0.535637E+01   0.489415E-04   0.275486E-03   0.494704E-03   0.146796E+03
   0.102195E+03   0.535637E+01   0.489415E-04   0.275486E-03   0.494704E-03   0.146796E+03
   0.101894E+03   0.391812E+01   0.973449E-04   0.275486E-03   0.494704E-03   0.148187E+03
   0.101894E+03   0.171319E+01   0.973449E-04   0.275486E-03   0.631416E-03   0.147762E+03
   0.101894E+03   0.231365E+01   0.973449E-04   0.275486E-03   0.631416E-03   0.147792E+03
   0.101894E+03   0.645610E+01   0.973449E-04   0.275486E-03   0.631416E-03   0.146241E+03
   0.101894E+03   0.265783E+00   0.973449E-04   0.275486E-03   0.631416E-03   0.147426E+03
   0.101894E+03   0.265783E+00   0.973449E-04   0.275486E-03   0.634135E-03   0.147409E+03
   0.101158E+03   0.265783E+00   0.973449E-04   0.275486E-03   0.634135E-03   0.147761E+03
   0.101158E+03   0.265783E+00   0.973449E-04   0.275486E-03   0.634135E-03   0.147761E+03
   0.101158E+03   0.265783E+00   0.973449E-04   0.326398E-03   0.245330E-03   0.150152E+03
   0.101158E+03   0.265783E+00   0.973449E-04   0.326398E-03   0.245330E-03   0.150152E+03
   0.101158E+03   0.265783E+00   0.973449E-04   0.326398E-03   0.245330E-03   0.150152E+03
   0.101158E+03   0.106037E+01   0.973449E-04   0.396191E-03   0.245330E-03   0.149925E+03
   0.101158E+03   0.335207E+01   0.973449E-04   0.396191E-03   0.245330E-03   0.149473E+03
   0.101158E+03  -0.146166E+00   0.973449E-04   0.396191E-03   0.245330E-03   0.149684E+03
   0.101158E+03  -0.146166E+00   0.973449E-04   0.396191E-03   0.245330E-03   0.149684E+03
   0.101158E+03  -0.311330E+00   0.973449E-04   0.396191E-03   0.245330E-03   0.149625E+03
   0.101158E+03  -0.208716E+00   0.973449E-04   0.396191E-03   0.245330E-03   0.149663E+03
   0.101158E+03   0.270196E+01   0.973449E-04   0.396191E-03   0.245330E-03   0.149722E+03
   0.101158E+03   0.439133E+01   0.973449E-04   0.396191E-03   0.245330E-03   0.148873E+03
   0.101158E+03   0.439133E+01   0.973449E-04   0.396191E-03   0.245330E-03   0.148873E+03
   0.101158E+03   0.439133E+01   0.973449E-04   0.396191E-03   0.245330E-03   0.148873E+03
   0.101158E+03   0.439133E+01   0.973449E-04   0.396191E-03   0.245330E-03   0.148873E+03
   0.101158E+03   0.439133E+01   0.973449E-04   0.396191E-03   0.245330E-03   0.148873E+03
   0.101158E+03   0.439133E+01   0.973449E-04   0.451802E-03   0.245330E-03   0.148526E+03
   0.100832E+03   0.439133E+01   0.973449E-04   0.106605E-02   0.245330E-03   0.144814E+03
   0.100832E+03   0.439133E+01   0.973449E-04   0.106605E-02   0.245330E-03   0.144814E+03
   0.100832E+03   0.439133E+01   0.973449E-04   0.106605E-02   0.245330E-03   0.144814E+03
   0.100832E+03  -0.176483E+01   0.973449E-04   0.106605E-02   0.245330E-03   0.145538E+03
   0.100832E+03  -0.125801E+01   0.973449E-04   0.574053E-03   0.245330E-03   0.148261E+03
   0.100832E+03   0.452457E+01   0.495223E-03   0.911334E-03   0.245330E-03   0.144708E+03
   0.100832E+03   0.452457E+01   0.495223E-03   0.911334E-03   0.245330E-03   0.144708E+03
   0.100832E+03   0.452457E+01   0.495223E-03   0.911334E-03   0.245330E-03   0.144708E+03
   0.100832E+03   0.452457E+01   0.495223E-03   0.354595E-03   0.245330E-03   0.148106E+03
   0.100832E+03   0.452457E+01   0.495223E-03   0.354595E-03   0.245330E-03   0.148106E+03
   0.100832E+03  -0.139643E+01   0.253574E-03   0.354595E-03   0.245330E-03   0.148907E+03
   0.100315E+03  -0.139643E+01   0.354535E-03   0.354595E-03   0.245330E-03   0.147835E+03
   0.100315E+03   0.363905E+01   0.354535E-03   0.354595E-03   0.245330E-03   0.148459E+03
   0.100315E+03   0.363905E+01   0.354535E-03   0.354595E-03   0.245330E-03   0.148459E+03
   0.100315E+03   0.216690E+01   0.135092E-04   0.561125E-03   0.245330E-03   0.148439E+03
   0.100315E+03  -0.316351E+01   0.135092E-04   0.561125E-03   0.709382E-05   0.147012E+03
   0.102249E+03   0.443998E+00   0.135092E-04   0.102971E-02   0.709382E-05   0.144274E+03
   0.102249E+03   0.443998E+00   0.135092E-04   0.102971E-02   0.709382E-05   0.144274E+03
   0.102249E+03   0.443998E+00   0.135092E-04   0.102971E-02   0.709382E-05   0.144274E+03
   0.100409E+03   0.443998E+00   0.135092E-04   0.118572E-02   0.709382E-05   0.146091E+03
   0.100409E+03   0.691823E+00   0.135092E-04   0.945229E-03   0.709382E-05   0.147309E+03
   0.100409E+03  -0.395232E+01   0.135092E-04   0.945229E-03   0.709382E-05   0.145159E+03
   0.100409E+03   0.543656E+01   0.135092E-04   0.945229E-03   0.709382E-05   0.144670E+03
   0.100578E+03   0.404307E+01   0.135092E-04   0.945229E-03   0.709382E-05   0.146041E+03
   0.101075E+03   0.256235E+01   0.135092E-04   0.974934E-03   0.709382E-05   0.146624E+03
   0.101075E+03   0.335589E+01   0.135092E-04   0.115221E-02   0.709382E-05   0.145180E+03
   0.101075E+03   0.116979E+01   0.135092E-04   0.115221E-02   0.709382E-05   0.146097E+03
   0.101075E+03  -0.122998E+00   0.135092E-04   0.115221E-02   0.709382E-05   0.146209E+03
   0.101075E+03   0.294295E+01   0.135092E-04   0.115221E-02   0.709382E-05   0.145424E+03
   0.101075E+03   0.201691E+01   0.135092E-04   0.115221E-02   0.709382E-05   0.145851E+03
   0.101075E+03   0.355556E+01   0.387957E-03   0.851099E-03   0.699814E-03   0.143593E+03
   0.101075E+03   0.808684E+01   0.387957E-03   0.851099E-03   0.699814E-03   0.141601E+03
   0.102121E+03   0.320491E+01   0.387957E-03   0.851099E-03   0.699814E-03   0.142700E+03
   0.102293E+03   0.854734E+00   0.387957E-03   0.851099E-03   0.699814E-03   0.142508E+03
   0.102293E+03   0.534800E+01   0.387957E-03   0.851099E-03   0.188153E-03   0.142338E+03
   0.994465E+02   0.534800E+01   0.387957E-03   0.851099E-03   0.188153E-03   0.142876E+03
   0.101889E+03   0.534800E+01   0.387957E-03   0.851099E-03   0.188153E-03   0.143475E+03
   0.101889E+03   0.173224E+01   0.387957E-03   0.851099E-03   0.267046E-04   0.145690E+03
   0.101889E+03  -0.378425E+01   0.387957E-03   0.414256E-03   0.243578E-04   0.146644E+03
   0.101889E+03  -0.378425E+01   0.387957E-03   0.302969E-03   0.378859E-03   0.145740E+03
   0.101889E+03  -0.378425E+01   0.387957E-03   0.302969E-03   0.378859E-03   0.145740E+03
   0.101889E+03   0.165476E+01   0.383285E-03   0.302969E-03   0.189196E-04   0.149288E+03
   0.101889E+03   0.165476E+01   0.107952E-02   0.302969E-03   0.189196E-04   0.146855E+03
   0.101889E+03   0.191999E+01   0.107952E-02   0.302969E-03   0.649377E-03   0.144614E+03
   0.101889E+03   0.191999E+01   0.107952E-02   0.325929E-03   0.649377E-03   0.144484E+03
   0.101889E+03   0.191999E+01   0.291763E-03   0.325929E-03   0.472573E-04   0.149294E+03
   0.100686E+03   0.191999E+01   0.291763E-03   0.325929E-03   0.970757E-03   0.145091E+03
   0.100686E+03   0.191999E+01   0.291763E-03   0.325929E-03   0.280552E-03   0.149636E+03
   0.100686E+03   0.381086E+01   0.291763E-03   0.351357E-03   0.280552E-03   0.148961E+03
   0.100686E+03   0.381086E+01   0.265849E-03   0.351357E-03   0.280552E-03   0.149019E+03
   0.100686E+03   0.381086E+01   0.265849E-03   0.351357E-03   0.280552E-03   0.149019E+03
   0.100686E+03  -0.417791E-01   0.265849E-03   0.188061E-03   0.280552E-03   0.149748E+03
   0.100686E+03   0.216336E+01   0.805327E-04   0.188061E-03   0.280552E-03   0.150459E+03
   0.100686E+03   0.216336E+01   0.805327E-04   0.188061E-03   0.280552E-03   0.150459E+03
   0.100686E+03   0.436855E+01   0.805327E-04   0.188061E-03   0.280552E-03   0.149641E+03
   0.100686E+03   0.436855E+01   0.500807E-03   0.188061E-03   0.694899E-03   0.146677E+03
