a0_min         a1_min         a2_min         a3_min         Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   LogPost        LogPrior       LogHyper       LogLkh         Deviance       
   0.101527E+03   0.255089E+01   0.341176E+01  -0.107498E+02   0.272713E-03   0.364607E-03   0.848754E-03   0.114908E-02   0.186197E+03   0.000000E+00   0.000000E+00   0.186197E+03  -0.372394E+03
   0.101527E+03   0.502083E+01  -0.179788E+01  -0.117390E+02   0.272713E-03   0.364607E-03   0.848754E-03   0.114908E-02   0.184688E+03   0.000000E+00   0.000000E+00   0.184688E+03  -0.369376E+03
   0.101589E+03   0.502083E+01  -0.179788E+01   0.874770E+01   0.272713E-03   0.364607E-03   0.211538E-03   0.114908E-02   0.189077E+03   0.000000E+00   0.000000E+00   0.189077E+03  -0.378154E+03
   0.101589E+03   0.424001E+01  -0.179788E+01   0.144101E+02   0.272713E-03   0.364607E-03   0.211538E-03   0.872535E-03   0.187718E+03   0.000000E+00   0.000000E+00   0.187718E+03  -0.375436E+03
   0.101589E+03   0.424001E+01  -0.179788E+01  -0.545250E+00   0.272713E-03   0.364607E-03   0.211538E-03   0.872535E-03   0.187795E+03   0.000000E+00   0.000000E+00   0.187795E+03  -0.375590E+03
   0.101589E+03   0.424001E+01  -0.179788E+01   0.141603E+02   0.272713E-03   0.364607E-03   0.211538E-03   0.872535E-03   0.187756E+03   0.000000E+00   0.000000E+00   0.187756E+03  -0.375512E+03
   0.101589E+03   0.628280E+01  -0.179788E+01   0.142100E+02   0.272713E-03   0.364607E-03   0.211538E-03   0.872535E-03   0.187054E+03   0.000000E+00   0.000000E+00   0.187054E+03  -0.374108E+03
   0.998002E+02   0.862084E+01   0.138795E+01   0.142100E+02   0.129310E-03   0.364607E-03   0.227584E-04   0.872535E-03   0.186368E+03   0.000000E+00   0.000000E+00   0.186368E+03  -0.372736E+03
   0.101450E+03   0.143327E+00   0.762875E+01   0.437857E+01   0.129310E-03   0.941577E-03   0.227584E-04   0.872535E-03   0.188067E+03   0.000000E+00   0.000000E+00   0.188067E+03  -0.376134E+03
   0.101450E+03  -0.349566E+01   0.762875E+01  -0.412905E+01   0.129310E-03   0.343689E-03   0.227584E-04   0.872535E-03   0.189191E+03   0.000000E+00   0.000000E+00   0.189191E+03  -0.378382E+03
   0.101450E+03  -0.394403E+01  -0.791421E+00  -0.109335E+02   0.129310E-03   0.343689E-03   0.451249E-03   0.872535E-03   0.187850E+03   0.000000E+00   0.000000E+00   0.187850E+03  -0.375700E+03
   0.100996E+03  -0.394403E+01  -0.315541E+01  -0.634892E+01   0.129310E-03   0.343689E-03   0.451249E-03   0.872535E-03   0.187265E+03   0.000000E+00   0.000000E+00   0.187265E+03  -0.374530E+03
   0.100996E+03  -0.309052E+01  -0.698157E+01  -0.166161E+02   0.129310E-03   0.343689E-03   0.451249E-03   0.872535E-03   0.187318E+03   0.000000E+00   0.000000E+00   0.187318E+03  -0.374636E+03
   0.100996E+03  -0.309052E+01  -0.544803E+01  -0.118492E+02   0.129310E-03   0.343689E-03   0.451249E-03   0.942212E-03   0.188329E+03   0.000000E+00   0.000000E+00   0.188329E+03  -0.376658E+03
   0.100996E+03  -0.309052E+01   0.765239E+01  -0.118492E+02   0.129310E-03   0.343689E-03   0.449399E-03   0.942212E-03   0.186733E+03   0.000000E+00   0.000000E+00   0.186733E+03  -0.373466E+03
   0.100996E+03  -0.309052E+01   0.825608E+01  -0.127425E+02   0.465219E-03   0.343689E-03   0.449399E-03   0.942212E-03   0.185785E+03   0.000000E+00   0.000000E+00   0.185785E+03  -0.371570E+03
   0.100996E+03  -0.309052E+01   0.825608E+01  -0.169614E+02   0.465219E-03   0.343689E-03   0.449399E-03   0.174472E-02   0.183513E+03   0.000000E+00   0.000000E+00   0.183513E+03  -0.367026E+03
   0.102977E+03   0.174198E+01   0.825608E+01  -0.158994E+01   0.465219E-03   0.305661E-03   0.449399E-03   0.174472E-02   0.186881E+03   0.000000E+00   0.000000E+00   0.186881E+03  -0.373762E+03
   0.102977E+03   0.442086E+01   0.108427E+02  -0.205403E+01   0.465219E-03   0.305661E-03   0.449399E-03   0.174472E-02   0.186045E+03   0.000000E+00   0.000000E+00   0.186045E+03  -0.372090E+03
   0.101663E+03  -0.188366E+01   0.585403E+01   0.154271E+01   0.465219E-03   0.305661E-03   0.449399E-03   0.174472E-02   0.187375E+03   0.000000E+00   0.000000E+00   0.187375E+03  -0.374750E+03
   0.101663E+03  -0.188366E+01   0.585403E+01  -0.779704E+01   0.465219E-03   0.305661E-03   0.449399E-03   0.174472E-02   0.188139E+03   0.000000E+00   0.000000E+00   0.188139E+03  -0.376278E+03
   0.101663E+03  -0.188366E+01   0.585403E+01  -0.473682E+01   0.465219E-03   0.305661E-03   0.322357E-03   0.174472E-02   0.189018E+03   0.000000E+00   0.000000E+00   0.189018E+03  -0.378036E+03
   0.101663E+03   0.394003E+01   0.585403E+01   0.159575E+02   0.465219E-03   0.305661E-03   0.322357E-03   0.174472E-02   0.188747E+03   0.000000E+00   0.000000E+00   0.188747E+03  -0.377494E+03
   0.101663E+03   0.499153E+01  -0.207052E+01   0.153416E+01   0.465219E-03   0.305661E-03   0.322357E-03   0.174472E-02   0.187981E+03   0.000000E+00   0.000000E+00   0.187981E+03  -0.375962E+03
   0.101663E+03  -0.270422E+01   0.367287E+01   0.153416E+01   0.867015E-03   0.305661E-03   0.322357E-03   0.174472E-02   0.186669E+03   0.000000E+00   0.000000E+00   0.186669E+03  -0.373338E+03
   0.101663E+03   0.189427E+01   0.325307E+01  -0.101124E+02   0.410186E-04   0.305661E-03   0.322357E-03   0.174472E-02   0.189238E+03   0.000000E+00   0.000000E+00   0.189238E+03  -0.378476E+03
   0.101663E+03   0.407034E+01   0.325307E+01   0.125593E+01   0.410186E-04   0.305661E-03   0.322357E-03   0.174472E-02   0.190335E+03   0.000000E+00   0.000000E+00   0.190335E+03  -0.380670E+03
   0.101663E+03   0.407034E+01   0.325307E+01   0.353696E+01   0.410186E-04   0.305661E-03   0.322357E-03   0.174472E-02   0.190559E+03   0.000000E+00   0.000000E+00   0.190559E+03  -0.381118E+03
   0.101663E+03   0.393811E+01   0.632472E+01   0.353696E+01   0.410186E-04   0.125535E-03   0.322357E-03   0.174472E-02   0.191149E+03   0.000000E+00   0.000000E+00   0.191149E+03  -0.382298E+03
   0.101663E+03   0.393811E+01   0.632472E+01   0.353696E+01   0.410186E-04   0.125535E-03   0.322357E-03   0.174472E-02   0.191149E+03   0.000000E+00   0.000000E+00   0.191149E+03  -0.382298E+03
   0.101663E+03   0.513730E+01   0.632472E+01   0.138469E+02   0.410186E-04   0.125535E-03   0.322357E-03   0.174472E-02   0.190729E+03   0.000000E+00   0.000000E+00   0.190729E+03  -0.381458E+03
   0.101713E+03   0.265381E+01   0.632472E+01   0.138469E+02   0.410186E-04   0.125535E-03   0.887900E-03   0.174472E-02   0.185653E+03   0.000000E+00   0.000000E+00   0.185653E+03  -0.371306E+03
   0.101713E+03   0.213307E+01   0.632472E+01   0.860694E+01   0.410186E-04   0.125535E-03   0.887900E-03   0.145040E-02   0.187150E+03   0.000000E+00   0.000000E+00   0.187150E+03  -0.374300E+03
   0.101879E+03   0.935058E+01   0.356102E+01   0.653025E+01   0.410186E-04   0.125535E-03   0.887900E-03   0.145040E-02   0.186384E+03   0.000000E+00   0.000000E+00   0.186384E+03  -0.372768E+03
   0.101879E+03   0.935058E+01   0.434523E+01   0.653025E+01   0.410186E-04   0.125535E-03   0.455845E-03   0.145040E-02   0.187927E+03   0.000000E+00   0.000000E+00   0.187927E+03  -0.375854E+03
   0.101879E+03   0.935058E+01   0.831605E+01   0.104892E+02   0.410186E-04   0.125535E-03   0.455845E-03   0.145040E-02   0.189121E+03   0.000000E+00   0.000000E+00   0.189121E+03  -0.378242E+03
   0.101879E+03   0.846974E+01   0.572022E+01   0.993179E+01   0.216426E-03   0.125535E-03   0.455845E-03   0.145040E-02   0.189544E+03   0.000000E+00   0.000000E+00   0.189544E+03  -0.379088E+03
   0.101390E+03   0.701985E+01  -0.311290E+01   0.993179E+01   0.216426E-03   0.125535E-03   0.455845E-03   0.145040E-02   0.188599E+03   0.000000E+00   0.000000E+00   0.188599E+03  -0.377198E+03
   0.101218E+03   0.733649E+01  -0.937983E+00   0.993179E+01   0.216426E-03   0.125535E-03   0.455845E-03   0.145040E-02   0.189501E+03   0.000000E+00   0.000000E+00   0.189501E+03  -0.379002E+03
   0.100731E+03   0.733649E+01  -0.836447E+00   0.885391E+01   0.216426E-03   0.125535E-03   0.707776E-03   0.145040E-02   0.188493E+03   0.000000E+00   0.000000E+00   0.188493E+03  -0.376986E+03
   0.100731E+03   0.733649E+01  -0.836447E+00   0.153536E+02   0.216426E-03   0.125535E-03   0.707776E-03   0.996534E-03   0.187886E+03   0.000000E+00   0.000000E+00   0.187886E+03  -0.375772E+03
   0.100731E+03   0.733649E+01   0.230497E+01   0.153536E+02   0.216426E-03   0.218504E-03   0.707776E-03   0.203648E-02   0.186549E+03   0.000000E+00   0.000000E+00   0.186549E+03  -0.373098E+03
   0.100864E+03   0.733649E+01   0.230497E+01   0.117726E+01   0.216426E-03   0.623746E-03   0.707776E-03   0.203648E-02   0.184402E+03   0.000000E+00   0.000000E+00   0.184402E+03  -0.368804E+03
   0.100864E+03   0.537301E+01   0.230497E+01   0.117726E+01   0.216426E-03   0.623746E-03   0.707776E-03   0.203648E-02   0.185396E+03   0.000000E+00   0.000000E+00   0.185396E+03  -0.370792E+03
   0.100864E+03   0.537301E+01   0.230497E+01  -0.228160E+01   0.216426E-03   0.623746E-03   0.707776E-03   0.203648E-02   0.184904E+03   0.000000E+00   0.000000E+00   0.184904E+03  -0.369808E+03
   0.100864E+03   0.537301E+01   0.707734E+01  -0.604430E+01   0.216426E-03   0.623746E-03   0.707776E-03   0.203648E-02   0.182875E+03   0.000000E+00   0.000000E+00   0.182875E+03  -0.365750E+03
   0.100864E+03   0.537301E+01  -0.584267E+01  -0.604430E+01   0.216426E-03   0.623746E-03   0.707776E-03   0.203648E-02   0.184097E+03   0.000000E+00   0.000000E+00   0.184097E+03  -0.368194E+03
   0.100864E+03   0.258079E+01  -0.200931E+01  -0.604430E+01   0.216426E-03   0.623746E-03   0.550707E-03   0.203648E-02   0.186560E+03   0.000000E+00   0.000000E+00   0.186560E+03  -0.373120E+03
   0.100864E+03  -0.209209E-01  -0.200931E+01  -0.604430E+01   0.303513E-03   0.234861E-04   0.550707E-03   0.203648E-02   0.189069E+03   0.000000E+00   0.000000E+00   0.189069E+03  -0.378138E+03
   0.100799E+03   0.216095E+01   0.124908E+01  -0.604430E+01   0.303513E-03   0.234861E-04   0.235315E-03   0.145809E-02   0.191373E+03   0.000000E+00   0.000000E+00   0.191373E+03  -0.382746E+03
   0.100799E+03   0.216095E+01  -0.482581E+01  -0.604430E+01   0.303513E-03   0.234861E-04   0.235315E-03   0.145809E-02   0.191368E+03   0.000000E+00   0.000000E+00   0.191368E+03  -0.382736E+03
   0.100799E+03   0.216095E+01  -0.482581E+01  -0.416668E+01   0.303513E-03   0.234861E-04   0.235315E-03   0.196404E-02   0.190695E+03   0.000000E+00   0.000000E+00   0.190695E+03  -0.381390E+03
   0.100799E+03   0.216095E+01  -0.167002E+01  -0.416668E+01   0.303513E-03   0.234861E-04   0.235315E-03   0.196404E-02   0.191051E+03   0.000000E+00   0.000000E+00   0.191051E+03  -0.382102E+03
   0.100799E+03   0.216095E+01   0.484151E+01  -0.428784E+01   0.303513E-03   0.234861E-04   0.235315E-03   0.196404E-02   0.189536E+03   0.000000E+00   0.000000E+00   0.189536E+03  -0.379072E+03
   0.100799E+03   0.216095E+01  -0.853490E+01   0.860746E+01   0.654994E-03   0.234861E-04   0.235315E-03   0.196404E-02   0.186806E+03   0.000000E+00   0.000000E+00   0.186806E+03  -0.373612E+03
   0.102105E+03   0.216095E+01   0.691656E+01   0.471352E+01   0.942253E-04   0.234861E-04   0.235315E-03   0.196404E-02   0.190764E+03   0.000000E+00   0.000000E+00   0.190764E+03  -0.381528E+03
   0.102105E+03   0.216095E+01   0.671874E+01  -0.122603E+01   0.942253E-04   0.123175E-03   0.235315E-03   0.127126E-02   0.191424E+03   0.000000E+00   0.000000E+00   0.191424E+03  -0.382848E+03
   0.102105E+03   0.216095E+01   0.603805E+01   0.127356E+01   0.942253E-04   0.123175E-03   0.235315E-03   0.141418E-02   0.191611E+03   0.000000E+00   0.000000E+00   0.191611E+03  -0.383222E+03
   0.100890E+03   0.619515E+00   0.326233E+01   0.127356E+01   0.942253E-04   0.123175E-03   0.431410E-04   0.141418E-02   0.192878E+03   0.000000E+00   0.000000E+00   0.192878E+03  -0.385756E+03
   0.100890E+03  -0.434269E+00  -0.624802E+00  -0.253666E+01   0.942253E-04   0.123175E-03   0.431410E-04   0.141418E-02   0.193074E+03   0.000000E+00   0.000000E+00   0.193074E+03  -0.386148E+03
   0.100890E+03  -0.434269E+00  -0.948645E+00  -0.123864E+01   0.942253E-04   0.691635E-04   0.431410E-04   0.141418E-02   0.193042E+03   0.000000E+00   0.000000E+00   0.193042E+03  -0.386084E+03
   0.100890E+03   0.359784E+00  -0.948645E+00   0.174194E+01   0.942253E-04   0.691635E-04   0.431410E-04   0.141418E-02   0.193054E+03   0.000000E+00   0.000000E+00   0.193054E+03  -0.386108E+03
   0.100714E+03  -0.147158E+01  -0.590771E+00  -0.930254E+01   0.942253E-04   0.691635E-04   0.431410E-04   0.141418E-02   0.192270E+03   0.000000E+00   0.000000E+00   0.192270E+03  -0.384540E+03
   0.100714E+03  -0.147158E+01  -0.218787E+01  -0.504364E+01   0.942253E-04   0.721061E-04   0.136066E-05   0.141418E-02   0.192612E+03   0.000000E+00   0.000000E+00   0.192612E+03  -0.385224E+03
   0.100714E+03   0.165319E+01   0.202842E+00  -0.947348E+01   0.942253E-04   0.721061E-04   0.136066E-05   0.141418E-02   0.191308E+03   0.000000E+00   0.000000E+00   0.191308E+03  -0.382616E+03
   0.100714E+03   0.205193E+01   0.202842E+00  -0.877915E+01   0.942253E-04   0.721061E-04   0.136066E-05   0.115666E-02   0.191439E+03   0.000000E+00   0.000000E+00   0.191439E+03  -0.382878E+03
   0.100714E+03   0.205193E+01   0.979119E+00  -0.877915E+01   0.942253E-04   0.721061E-04   0.136066E-05   0.115666E-02   0.191268E+03   0.000000E+00   0.000000E+00   0.191268E+03  -0.382536E+03
   0.101395E+03   0.205193E+01  -0.609361E+01  -0.961036E+01   0.418955E-03   0.721061E-04   0.523162E-03   0.165817E-02   0.188824E+03   0.000000E+00   0.000000E+00   0.188824E+03  -0.377648E+03
   0.101395E+03   0.205193E+01  -0.609361E+01   0.516246E+01   0.418955E-03   0.721061E-04   0.523162E-03   0.165817E-02   0.188349E+03   0.000000E+00   0.000000E+00   0.188349E+03  -0.376698E+03
   0.101395E+03   0.532991E+01   0.105655E+02   0.140505E+01   0.418955E-03   0.229902E-03   0.523162E-03   0.165817E-02   0.186819E+03   0.000000E+00   0.000000E+00   0.186819E+03  -0.373638E+03
   0.101395E+03   0.532991E+01  -0.159034E+01   0.140505E+01   0.418955E-03   0.229902E-03   0.523162E-03   0.165817E-02   0.188541E+03   0.000000E+00   0.000000E+00   0.188541E+03  -0.377082E+03
   0.101395E+03   0.218344E+01  -0.159034E+01   0.732219E-01   0.418955E-03   0.229902E-03   0.257223E-03   0.165817E-02   0.190752E+03   0.000000E+00   0.000000E+00   0.190752E+03  -0.381504E+03
   0.101395E+03   0.419560E+01   0.102717E+01   0.563403E+01   0.418955E-03   0.229902E-03   0.257223E-03   0.165817E-02   0.190817E+03   0.000000E+00   0.000000E+00   0.190817E+03  -0.381634E+03
   0.101395E+03   0.419560E+01   0.803759E+01   0.232311E-02   0.418955E-03   0.229902E-03   0.257223E-03   0.165817E-02   0.189393E+03   0.000000E+00   0.000000E+00   0.189393E+03  -0.378786E+03
   0.101395E+03   0.340412E+01   0.635134E+01   0.306818E+01   0.418955E-03   0.229902E-03   0.257223E-03   0.165817E-02   0.190731E+03   0.000000E+00   0.000000E+00   0.190731E+03  -0.381462E+03
   0.101395E+03   0.222671E+01   0.564527E+01  -0.250180E+01   0.418955E-03   0.229902E-03   0.257223E-03   0.165817E-02   0.190463E+03   0.000000E+00   0.000000E+00   0.190463E+03  -0.380926E+03
   0.102067E+03   0.643331E+00   0.564527E+01  -0.250180E+01   0.418955E-03   0.229902E-03   0.257223E-03   0.165817E-02   0.190267E+03   0.000000E+00   0.000000E+00   0.190267E+03  -0.380534E+03
   0.101367E+03   0.643331E+00   0.564527E+01   0.776137E+00   0.156902E-03   0.229902E-03   0.257223E-03   0.165817E-02   0.191172E+03   0.000000E+00   0.000000E+00   0.191172E+03  -0.382344E+03
   0.101367E+03   0.643331E+00   0.245465E+01   0.951931E+01   0.156902E-03   0.120223E-03   0.257223E-03   0.165817E-02   0.190229E+03   0.000000E+00   0.000000E+00   0.190229E+03  -0.380458E+03
   0.101066E+03   0.643331E+00  -0.310581E+01  -0.120315E+02   0.156902E-03   0.176131E-03   0.311675E-04   0.165817E-02   0.191125E+03   0.000000E+00   0.000000E+00   0.191125E+03  -0.382250E+03
   0.101066E+03   0.336438E+01  -0.143159E+02  -0.120315E+02   0.156902E-03   0.176131E-03   0.630671E-03   0.165817E-02   0.185594E+03   0.000000E+00   0.000000E+00   0.185594E+03  -0.371188E+03
   0.101066E+03   0.336438E+01  -0.965695E+01  -0.120315E+02   0.156902E-03   0.176131E-03   0.630671E-03   0.165817E-02   0.187071E+03   0.000000E+00   0.000000E+00   0.187071E+03  -0.374142E+03
   0.101066E+03   0.355877E+01  -0.965695E+01  -0.120315E+02   0.189009E-03   0.176131E-03   0.630671E-03   0.165817E-02   0.186867E+03   0.000000E+00   0.000000E+00   0.186867E+03  -0.373734E+03
   0.102301E+03   0.242215E+01  -0.965695E+01  -0.115211E+02   0.189009E-03   0.176131E-03   0.630671E-03   0.165817E-02   0.185661E+03   0.000000E+00   0.000000E+00   0.185661E+03  -0.371322E+03
   0.103007E+03  -0.761967E+00  -0.593166E+01  -0.189472E+02   0.189009E-03   0.176131E-03   0.486544E-03   0.165817E-02   0.186497E+03   0.000000E+00   0.000000E+00   0.186497E+03  -0.372994E+03
   0.103007E+03  -0.761967E+00  -0.593166E+01  -0.189472E+02   0.189009E-03   0.176131E-03   0.486544E-03   0.165817E-02   0.186497E+03   0.000000E+00   0.000000E+00   0.186497E+03  -0.372994E+03
   0.103007E+03  -0.761967E+00  -0.593166E+01  -0.213398E+02   0.189009E-03   0.176131E-03   0.486544E-03   0.165817E-02   0.186676E+03   0.000000E+00   0.000000E+00   0.186676E+03  -0.373352E+03
   0.102173E+03  -0.710983E+00  -0.593166E+01  -0.207199E+02   0.664367E-03   0.176131E-03   0.486544E-03   0.165817E-02   0.186866E+03   0.000000E+00   0.000000E+00   0.186866E+03  -0.373732E+03
   0.102173E+03  -0.102861E+01  -0.593166E+01  -0.939653E+01   0.664367E-03   0.176131E-03   0.486544E-03   0.165817E-02   0.186979E+03   0.000000E+00   0.000000E+00   0.186979E+03  -0.373958E+03
   0.102173E+03  -0.610790E+00  -0.126379E+02  -0.180825E+02   0.664367E-03   0.176131E-03   0.486544E-03   0.256584E-02   0.183970E+03   0.000000E+00   0.000000E+00   0.183970E+03  -0.367940E+03
   0.102173E+03  -0.610790E+00  -0.507759E+01  -0.234802E+02   0.664367E-03   0.176131E-03   0.486544E-03   0.256584E-02   0.184446E+03   0.000000E+00   0.000000E+00   0.184446E+03  -0.368892E+03
   0.102173E+03  -0.610790E+00   0.397647E+01   0.879154E+01   0.860033E-03   0.176131E-03   0.462291E-03   0.124003E-02   0.186012E+03   0.000000E+00   0.000000E+00   0.186012E+03  -0.372024E+03
   0.102173E+03  -0.610790E+00   0.397647E+01  -0.741681E-01   0.860033E-03   0.604210E-04   0.462291E-03   0.124003E-02   0.187824E+03   0.000000E+00   0.000000E+00   0.187824E+03  -0.375648E+03
   0.102173E+03  -0.610790E+00   0.771740E+01  -0.109775E+02   0.462118E-03   0.604210E-04   0.462291E-03   0.124003E-02   0.188505E+03   0.000000E+00   0.000000E+00   0.188505E+03  -0.377010E+03
   0.102173E+03  -0.610790E+00   0.771740E+01  -0.109775E+02   0.462118E-03   0.408693E-03   0.474097E-03   0.124003E-02   0.187543E+03   0.000000E+00   0.000000E+00   0.187543E+03  -0.375086E+03
   0.101158E+03  -0.610790E+00   0.304074E+01  -0.109775E+02   0.462118E-03   0.483592E-03   0.474906E-03   0.124003E-02   0.188193E+03   0.000000E+00   0.000000E+00   0.188193E+03  -0.376386E+03
   0.100468E+03  -0.610790E+00  -0.175479E+01  -0.581367E+01   0.270773E-03   0.459246E-03   0.474906E-03   0.137888E-02   0.189136E+03   0.000000E+00   0.000000E+00   0.189136E+03  -0.378272E+03
   0.100776E+03  -0.610790E+00  -0.175479E+01  -0.417310E+01   0.270773E-03   0.459246E-03   0.474906E-03   0.137888E-02   0.189345E+03   0.000000E+00   0.000000E+00   0.189345E+03  -0.378690E+03
   0.100776E+03  -0.610790E+00  -0.175479E+01  -0.106974E+02   0.270773E-03   0.459246E-03   0.298262E-03   0.137888E-02   0.190114E+03   0.000000E+00   0.000000E+00   0.190114E+03  -0.380228E+03
   0.100776E+03  -0.271866E+01  -0.175479E+01   0.620958E+00   0.270773E-03   0.434794E-03   0.298262E-03   0.137888E-02   0.188846E+03   0.000000E+00   0.000000E+00   0.188846E+03  -0.377692E+03
   0.100868E+03   0.219254E+01  -0.242094E+01  -0.123721E+02   0.270773E-03   0.434794E-03   0.298262E-03   0.137888E-02   0.188647E+03   0.000000E+00   0.000000E+00   0.188647E+03  -0.377294E+03
   0.100868E+03  -0.355243E+01   0.262447E+01  -0.123721E+02   0.270773E-03   0.418459E-03   0.606354E-03   0.137888E-02   0.186555E+03   0.000000E+00   0.000000E+00   0.186555E+03  -0.373110E+03
   0.100868E+03   0.288670E+01   0.628864E+01  -0.123721E+02   0.133891E-03   0.418459E-03   0.606354E-03   0.224736E-02   0.182985E+03   0.000000E+00   0.000000E+00   0.182985E+03  -0.365970E+03
   0.100868E+03   0.288670E+01  -0.512394E+01  -0.690177E+01   0.133891E-03   0.418459E-03   0.606354E-03   0.224736E-02   0.186793E+03   0.000000E+00   0.000000E+00   0.186793E+03  -0.373586E+03
   0.100868E+03   0.122837E+01  -0.512394E+01  -0.690177E+01   0.133891E-03   0.418459E-03   0.606354E-03   0.224736E-02   0.187181E+03   0.000000E+00   0.000000E+00   0.187181E+03  -0.374362E+03
   0.100868E+03   0.422757E+01   0.236409E+01  -0.349605E+01   0.220863E-03   0.418459E-03   0.692018E-03   0.224736E-02   0.185893E+03   0.000000E+00   0.000000E+00   0.185893E+03  -0.371786E+03
   0.100868E+03   0.302527E+01  -0.130892E+01  -0.349605E+01   0.220863E-03   0.418459E-03   0.692018E-03   0.224736E-02   0.186641E+03   0.000000E+00   0.000000E+00   0.186641E+03  -0.373282E+03
   0.100868E+03   0.302527E+01  -0.130892E+01  -0.628704E+01   0.220863E-03   0.418459E-03   0.692018E-03   0.224736E-02   0.186301E+03   0.000000E+00   0.000000E+00   0.186301E+03  -0.372602E+03
   0.100868E+03  -0.162379E+01  -0.130892E+01  -0.107993E+02   0.220863E-03   0.418459E-03   0.757434E-03   0.601216E-03   0.183758E+03   0.000000E+00   0.000000E+00   0.183758E+03  -0.367516E+03
   0.100265E+03  -0.321112E+01  -0.171992E+01  -0.399732E+01   0.220863E-03   0.418459E-03   0.757434E-03   0.601216E-03   0.182564E+03   0.000000E+00   0.000000E+00   0.182564E+03  -0.365128E+03
   0.100265E+03  -0.321112E+01  -0.225919E+01  -0.399732E+01   0.220863E-03   0.566931E-03   0.757434E-03   0.601216E-03   0.182192E+03   0.000000E+00   0.000000E+00   0.182192E+03  -0.364384E+03
   0.100137E+03  -0.169037E+01  -0.225919E+01   0.314224E+01   0.220863E-03   0.566931E-03   0.757434E-03   0.601216E-03   0.182400E+03   0.000000E+00   0.000000E+00   0.182400E+03  -0.364800E+03
   0.100137E+03   0.445837E+01  -0.225919E+01   0.314224E+01   0.220863E-03   0.566931E-03   0.757434E-03   0.101879E-02   0.186921E+03   0.000000E+00   0.000000E+00   0.186921E+03  -0.373842E+03
   0.100372E+03   0.445837E+01  -0.225919E+01   0.340110E+01   0.220863E-03   0.566931E-03   0.757434E-03   0.101879E-02   0.186979E+03   0.000000E+00   0.000000E+00   0.186979E+03  -0.373958E+03
   0.994176E+02   0.436201E+00  -0.651604E+01  -0.448211E+01   0.220863E-03   0.566931E-03   0.757434E-03   0.101879E-02   0.185600E+03   0.000000E+00   0.000000E+00   0.185600E+03  -0.371200E+03
   0.101115E+03   0.436201E+00  -0.106502E+02  -0.448211E+01   0.220863E-03   0.566931E-03   0.757434E-03   0.101879E-02   0.184921E+03   0.000000E+00   0.000000E+00   0.184921E+03  -0.369842E+03
   0.101115E+03   0.436201E+00   0.189280E+01  -0.159771E+02   0.220863E-03   0.566931E-03   0.757434E-03   0.101879E-02   0.185404E+03   0.000000E+00   0.000000E+00   0.185404E+03  -0.370808E+03
   0.101115E+03   0.436201E+00  -0.627970E+01  -0.163185E+02   0.220863E-03   0.191921E-03   0.757434E-03   0.197111E-02   0.186518E+03   0.000000E+00   0.000000E+00   0.186518E+03  -0.373036E+03
   0.102881E+03   0.436201E+00  -0.627970E+01  -0.208382E+02   0.337312E-03   0.191921E-03   0.757434E-03   0.197111E-02   0.184798E+03   0.000000E+00   0.000000E+00   0.184798E+03  -0.369596E+03
   0.101244E+03   0.765496E-01  -0.627970E+01  -0.414848E+01   0.339818E-03   0.191921E-03   0.757434E-03   0.125387E-02   0.187976E+03   0.000000E+00   0.000000E+00   0.187976E+03  -0.375952E+03
   0.101244E+03   0.765496E-01   0.209643E+01  -0.459693E+01   0.339818E-03   0.191921E-03   0.757434E-03   0.125387E-02   0.188505E+03   0.000000E+00   0.000000E+00   0.188505E+03  -0.377010E+03
   0.101244E+03   0.765496E-01  -0.494389E+01  -0.107504E+02   0.339818E-03   0.191921E-03   0.757434E-03   0.125387E-02   0.188273E+03   0.000000E+00   0.000000E+00   0.188273E+03  -0.376546E+03
   0.101244E+03   0.765496E-01  -0.494389E+01  -0.855858E+01   0.339818E-03   0.191921E-03   0.757434E-03   0.125387E-02   0.188362E+03   0.000000E+00   0.000000E+00   0.188362E+03  -0.376724E+03
   0.101244E+03   0.765496E-01   0.818841E+01  -0.855858E+01   0.339818E-03   0.191921E-03   0.757434E-03   0.125387E-02   0.186162E+03   0.000000E+00   0.000000E+00   0.186162E+03  -0.372324E+03
   0.101244E+03   0.765496E-01   0.818841E+01  -0.840659E+01   0.339818E-03   0.191921E-03   0.757434E-03   0.125387E-02   0.186192E+03   0.000000E+00   0.000000E+00   0.186192E+03  -0.372384E+03
   0.101480E+03   0.765496E-01   0.847997E+01  -0.491668E+01   0.339818E-03   0.191921E-03   0.831855E-04   0.125387E-02   0.190787E+03   0.000000E+00   0.000000E+00   0.190787E+03  -0.381574E+03
   0.102232E+03   0.271289E+00   0.847997E+01  -0.491668E+01   0.339818E-03   0.191921E-03   0.831855E-04   0.125387E-02   0.190612E+03   0.000000E+00   0.000000E+00   0.190612E+03  -0.381224E+03
   0.102232E+03   0.271289E+00   0.521390E+01   0.594432E+01   0.497666E-03   0.191921E-03   0.831855E-04   0.125387E-02   0.189973E+03   0.000000E+00   0.000000E+00   0.189973E+03  -0.379946E+03
   0.102232E+03   0.271289E+00   0.401401E+01   0.216224E+01   0.497666E-03   0.191921E-03   0.837972E-04   0.125387E-02   0.190278E+03   0.000000E+00   0.000000E+00   0.190278E+03  -0.380556E+03
