a0_min         a1_min         a2_min         Y1_intercept   Y2_intercept   Y3_intercept   LogPost        
   0.100900E+03   0.301815E+01  -0.226800E+01   0.175822E-03   0.210574E-03   0.240678E-03   0.150342E+03
   0.100900E+03   0.301815E+01   0.130782E+01   0.175822E-03   0.210574E-03   0.240678E-03   0.150390E+03
   0.100900E+03   0.504911E+01   0.262693E+01   0.175822E-03   0.210574E-03   0.240678E-03   0.149012E+03
   0.100900E+03   0.256562E+01   0.262693E+01   0.175822E-03   0.210574E-03   0.240678E-03   0.150300E+03
   0.100900E+03   0.256562E+01   0.688929E+00   0.175822E-03   0.210574E-03   0.240678E-03   0.150574E+03
   0.100900E+03   0.256562E+01   0.242152E+01   0.175822E-03   0.210574E-03   0.112430E-03   0.150761E+03
   0.100900E+03   0.132136E+01   0.242152E+01   0.243001E-03   0.210574E-03   0.112430E-03   0.150807E+03
   0.102022E+03  -0.119110E+01   0.242152E+01   0.243001E-03   0.210574E-03   0.112430E-03   0.149502E+03
   0.102022E+03  -0.119110E+01   0.242152E+01   0.243001E-03   0.210574E-03   0.301869E-03   0.148806E+03
   0.102022E+03  -0.306526E+00   0.539594E+01   0.243001E-03   0.210574E-03   0.301869E-03   0.149198E+03
   0.101444E+03  -0.266637E+01   0.497715E+01   0.371199E-03   0.210574E-03   0.301869E-03   0.147360E+03
   0.102272E+03   0.182056E+01   0.497715E+01   0.371199E-03   0.210574E-03   0.301869E-03   0.149007E+03
   0.101361E+03   0.370671E+00  -0.364288E+00   0.371199E-03   0.429920E-03   0.301869E-03   0.148756E+03
   0.101361E+03   0.370671E+00   0.421208E+01   0.371199E-03   0.373511E-03   0.301869E-03   0.148885E+03
   0.100922E+03   0.370671E+00   0.421208E+01   0.173482E-03   0.373511E-03   0.301869E-03   0.148841E+03
   0.101669E+03   0.370671E+00   0.290165E-01   0.151810E-03   0.373511E-03   0.301869E-03   0.149172E+03
   0.101669E+03  -0.144531E+01   0.440923E+01   0.151810E-03   0.156427E-03   0.301869E-03   0.149067E+03
   0.101669E+03  -0.144531E+01  -0.725750E+01   0.151810E-03   0.156427E-03   0.301869E-03   0.147302E+03
   0.101789E+03  -0.144531E+01  -0.123224E+01   0.244779E-03   0.156427E-03   0.577140E-03   0.147115E+03
   0.101789E+03   0.350121E+01  -0.123224E+01   0.244779E-03   0.156427E-03   0.577140E-03   0.148296E+03
   0.101657E+03   0.350121E+01  -0.317073E+01   0.244779E-03   0.156427E-03   0.577140E-03   0.148156E+03
   0.101657E+03   0.350121E+01  -0.142453E+02   0.244779E-03   0.156427E-03   0.577140E-03   0.143636E+03
   0.100730E+03   0.350121E+01  -0.142453E+02   0.244779E-03   0.156427E-03   0.577140E-03   0.144927E+03
   0.100730E+03   0.253264E+01  -0.342280E+01   0.244779E-03   0.156427E-03   0.577140E-03   0.148676E+03
   0.100730E+03   0.253264E+01  -0.342280E+01   0.244779E-03   0.156427E-03   0.577140E-03   0.148676E+03
   0.100730E+03   0.253264E+01   0.410559E+00   0.244779E-03   0.156427E-03   0.577140E-03   0.148501E+03
   0.100730E+03   0.253264E+01   0.184838E+01   0.244779E-03   0.156427E-03   0.577140E-03   0.148212E+03
   0.100981E+03   0.253264E+01  -0.143446E+01   0.244779E-03   0.156427E-03   0.577140E-03   0.148892E+03
   0.100981E+03   0.253264E+01  -0.153387E+01   0.244779E-03   0.156427E-03   0.577140E-03   0.148892E+03
   0.100981E+03   0.253264E+01  -0.153387E+01   0.244779E-03   0.156427E-03   0.141823E-03   0.150925E+03
   0.100981E+03   0.253264E+01   0.269891E+01   0.244779E-03   0.156427E-03   0.141823E-03   0.150783E+03
   0.101645E+03   0.144402E+01   0.351523E+01   0.244779E-03   0.285648E-03   0.141823E-03   0.150410E+03
   0.101645E+03   0.144402E+01   0.102729E+02   0.244779E-03   0.285648E-03   0.141823E-03   0.148452E+03
   0.101645E+03   0.144402E+01   0.102729E+02   0.244779E-03   0.265856E-03   0.141823E-03   0.148495E+03
   0.102065E+03   0.144402E+01   0.897519E+00   0.244779E-03   0.265856E-03   0.141823E-03   0.149444E+03
   0.102065E+03   0.144402E+01  -0.243942E+01   0.487936E-04   0.496463E-03   0.141823E-03   0.147252E+03
   0.100331E+03   0.144402E+01   0.108844E+01   0.487936E-04   0.496463E-03   0.141823E-03   0.149131E+03
   0.101507E+03   0.114635E+01   0.108844E+01   0.487936E-04   0.496463E-03   0.789856E-04   0.149639E+03
   0.101507E+03   0.114635E+01   0.108844E+01   0.735992E-03   0.496463E-03   0.789856E-04   0.147958E+03
   0.101507E+03   0.114635E+01   0.257307E+01   0.735992E-03   0.296222E-03   0.789856E-04   0.149187E+03
   0.100719E+03  -0.210391E+01   0.257307E+01   0.243938E-03   0.296222E-03   0.789856E-04   0.148672E+03
   0.100852E+03   0.481796E+01   0.700795E+00   0.243938E-03   0.296222E-03   0.789856E-04   0.149028E+03
   0.100852E+03   0.474040E+01  -0.417934E+01   0.243938E-03   0.225816E-03   0.291008E-03   0.148618E+03
   0.100852E+03   0.474040E+01  -0.438058E+01   0.265704E-03   0.225816E-03   0.887118E-04   0.148471E+03
   0.100852E+03   0.190632E+00  -0.423525E+01   0.265704E-03   0.225816E-03   0.887118E-04   0.150383E+03
   0.100852E+03   0.190632E+00  -0.397003E+01   0.265704E-03   0.152018E-04   0.887118E-04   0.150834E+03
   0.100852E+03   0.515972E+00  -0.397003E+01   0.101394E-03   0.710858E-03   0.887118E-04   0.148139E+03
   0.100852E+03  -0.166818E+01  -0.596314E+01   0.101394E-03   0.496727E-03   0.887118E-04   0.148199E+03
   0.100852E+03   0.505198E+00   0.686170E+01   0.101394E-03   0.496727E-03   0.887118E-04   0.148376E+03
   0.100852E+03   0.505198E+00   0.155197E+01   0.101394E-03   0.592085E-03   0.887118E-04   0.149320E+03
   0.100852E+03   0.108998E+01   0.155197E+01   0.360222E-03   0.592085E-03   0.887118E-04   0.148892E+03
   0.100348E+03   0.108998E+01   0.155197E+01   0.360222E-03   0.592085E-03   0.887118E-04   0.148345E+03
   0.101006E+03  -0.116349E+01   0.356993E+01   0.360222E-03   0.112851E-05   0.887118E-04   0.149737E+03
   0.101006E+03  -0.341370E+01   0.356993E+01   0.360222E-03   0.112851E-05   0.887118E-04   0.147269E+03
   0.101006E+03   0.619102E+01   0.356993E+01   0.360222E-03   0.112851E-05   0.116014E-03   0.147769E+03
   0.101357E+03   0.298722E+01   0.356993E+01   0.360222E-03   0.112851E-05   0.116014E-03   0.150736E+03
   0.101357E+03   0.209716E+01   0.356993E+01   0.360222E-03   0.112851E-05   0.116014E-03   0.150984E+03
   0.101357E+03   0.209716E+01   0.286215E+01   0.360222E-03   0.112851E-05   0.116014E-03   0.151076E+03
   0.101357E+03   0.217841E+00   0.507552E+01   0.360222E-03   0.112851E-05   0.116014E-03   0.150443E+03
   0.101357E+03   0.320913E+01   0.427075E+01   0.360222E-03   0.112851E-05   0.116014E-03   0.150521E+03
   0.101357E+03   0.320913E+01   0.395654E-01   0.360222E-03   0.112851E-05   0.116014E-03   0.150662E+03
   0.101357E+03   0.320913E+01  -0.485654E+01   0.626465E-03   0.112851E-05   0.116014E-03   0.148456E+03
   0.101357E+03   0.241765E+01  -0.485654E+01   0.278840E-03   0.112851E-05   0.116014E-03   0.149917E+03
   0.101357E+03   0.194456E+01   0.997622E+00   0.278840E-03   0.112851E-05   0.116014E-03   0.151356E+03
   0.101961E+03  -0.100689E+00   0.150568E+01   0.278840E-03   0.112851E-05   0.116014E-03   0.150310E+03
   0.101961E+03   0.309873E+00   0.691529E+01   0.278840E-03   0.456395E-04   0.116014E-03   0.150234E+03
   0.101961E+03   0.309873E+00   0.522086E+01   0.278840E-03   0.456395E-04   0.116014E-03   0.150515E+03
   0.101961E+03   0.309873E+00   0.117897E+02   0.278840E-03   0.456395E-04   0.116014E-03   0.148020E+03
   0.101961E+03   0.111553E+01   0.108539E+02   0.278840E-03   0.456395E-04   0.116014E-03   0.148811E+03
   0.100653E+03   0.383659E+01  -0.100900E+02   0.278840E-03   0.456395E-04   0.116014E-03   0.147126E+03
   0.100653E+03  -0.101077E+01  -0.927327E+00   0.278840E-03   0.456395E-04   0.116014E-03   0.150131E+03
   0.100653E+03   0.277796E+01  -0.927327E+00   0.278840E-03   0.456395E-04   0.116014E-03   0.150878E+03
   0.100653E+03   0.277796E+01  -0.927327E+00   0.278840E-03   0.456395E-04   0.116014E-03   0.150878E+03
   0.100653E+03   0.297235E+01   0.237340E+01   0.278840E-03   0.378417E-03   0.116014E-03   0.149428E+03
   0.100653E+03   0.297235E+01  -0.892848E+01   0.278840E-03   0.378417E-03   0.289423E-03   0.147429E+03
   0.100653E+03   0.297235E+01   0.510728E+01   0.462483E-03   0.378417E-03   0.289423E-03   0.147536E+03
   0.100820E+03   0.297235E+01  -0.446540E+01   0.462483E-03   0.378417E-03   0.289423E-03   0.148283E+03
   0.100820E+03   0.297235E+01  -0.446540E+01   0.462483E-03   0.378417E-03   0.302154E-03   0.148245E+03
   0.100820E+03   0.266440E+01  -0.750201E+01   0.462483E-03   0.378417E-03   0.302154E-03   0.147505E+03
   0.100820E+03   0.321442E+01  -0.750201E+01   0.462483E-03   0.386065E-03   0.302154E-03   0.147216E+03
   0.100594E+03   0.466346E+01  -0.575246E+01   0.462483E-03   0.386065E-03   0.302154E-03   0.146871E+03
   0.100594E+03   0.328505E+01   0.739757E+00   0.368704E-03   0.386065E-03   0.302154E-03   0.148578E+03
   0.100868E+03  -0.281155E+01   0.153045E+01   0.813142E-04   0.868434E-03   0.302154E-03   0.145523E+03
   0.100868E+03   0.411559E+01  -0.417722E+01   0.813142E-04   0.868434E-03   0.302154E-03   0.145376E+03
   0.100868E+03   0.787892E+01   0.774909E+01   0.813142E-04   0.868434E-03   0.430530E-03   0.142048E+03
   0.100868E+03   0.296467E+01   0.774909E+01   0.813142E-04   0.868434E-03   0.430530E-03   0.144625E+03
   0.102667E+03   0.296467E+01   0.774909E+01   0.291214E-03   0.868434E-03   0.336805E-03   0.144275E+03
   0.102667E+03   0.556782E+01   0.112404E+02   0.291214E-03   0.868434E-03   0.457414E-03   0.142891E+03
   0.102667E+03   0.556782E+01   0.132155E+02   0.291214E-03   0.868434E-03   0.457414E-03   0.142629E+03
   0.102696E+03   0.556782E+01   0.466264E+01   0.291214E-03   0.535509E-03   0.457414E-03   0.144579E+03
   0.102696E+03   0.556782E+01   0.569626E+01   0.374435E-03   0.536238E-03   0.457414E-03   0.144569E+03
   0.102696E+03  -0.676750E+00   0.278231E+01   0.374435E-03   0.315581E-03   0.457414E-03   0.146153E+03
   0.102696E+03  -0.676750E+00   0.214070E+01   0.347384E-03   0.315581E-03   0.828358E-04   0.146931E+03
   0.102696E+03   0.218863E+01   0.214070E+01   0.347384E-03   0.315581E-03   0.679732E-03   0.145504E+03
   0.100825E+03   0.218863E+01   0.214070E+01   0.347384E-03   0.315581E-03   0.679732E-03   0.146793E+03
   0.100328E+03   0.218863E+01  -0.313056E+00   0.347384E-03   0.315581E-03   0.135795E-03   0.149571E+03
   0.100411E+03   0.218863E+01  -0.313056E+00   0.347384E-03   0.315581E-03   0.135795E-03   0.149727E+03
   0.100411E+03   0.218863E+01  -0.115035E+01   0.347384E-03   0.170756E-03   0.135795E-03   0.150253E+03
   0.100411E+03   0.218863E+01  -0.115035E+01   0.347384E-03   0.156055E-03   0.135795E-03   0.150287E+03
   0.100411E+03   0.347613E+01   0.125053E+00   0.347384E-03   0.156055E-03   0.135795E-03   0.149683E+03
   0.100411E+03   0.360818E+01   0.188270E+01   0.347384E-03   0.156055E-03   0.135795E-03   0.149251E+03
   0.100411E+03   0.360818E+01   0.188270E+01   0.347384E-03   0.156055E-03   0.135795E-03   0.149251E+03
   0.100814E+03   0.360818E+01  -0.101732E+02   0.347384E-03   0.156055E-03   0.135795E-03   0.146866E+03
   0.100814E+03   0.360818E+01  -0.101732E+02   0.347384E-03   0.156055E-03   0.760881E-03   0.145884E+03
   0.100418E+03   0.412184E+01  -0.101732E+02   0.347384E-03   0.156055E-03   0.760881E-03   0.145561E+03
   0.100418E+03   0.412184E+01  -0.181115E+01   0.347384E-03   0.156055E-03   0.760881E-03   0.146671E+03
   0.100418E+03  -0.135655E+01   0.226210E+01   0.347384E-03   0.156055E-03   0.760881E-03   0.143754E+03
   0.100418E+03  -0.135655E+01  -0.710913E+01   0.347384E-03   0.142979E-03   0.760881E-03   0.144636E+03
   0.100579E+03  -0.135655E+01  -0.710913E+01   0.347384E-03   0.142979E-03   0.210070E-03   0.148322E+03
   0.100870E+03   0.152286E+01   0.265427E+01   0.347384E-03   0.142979E-03   0.210070E-03   0.150306E+03
   0.100870E+03   0.152286E+01  -0.294900E+01   0.347384E-03   0.142979E-03   0.210070E-03   0.150534E+03
   0.100228E+03   0.152286E+01  -0.266116E+01   0.347384E-03   0.142979E-03   0.210070E-03   0.149774E+03
   0.100228E+03   0.152286E+01  -0.177827E+01   0.347384E-03   0.142979E-03   0.210070E-03   0.149739E+03
   0.100228E+03   0.152286E+01  -0.133340E+01   0.347384E-03   0.142979E-03   0.210070E-03   0.149699E+03
   0.100228E+03   0.152286E+01  -0.133340E+01   0.347384E-03   0.142979E-03   0.210070E-03   0.149699E+03
   0.100228E+03   0.197376E+00  -0.133340E+01   0.347384E-03   0.142979E-03   0.210070E-03   0.149343E+03
   0.100744E+03   0.197376E+00   0.162271E+01   0.347384E-03   0.927965E-05   0.210070E-03   0.150123E+03
   0.100744E+03   0.197376E+00  -0.251143E+01   0.347384E-03   0.927965E-05   0.210070E-03   0.150432E+03
   0.100744E+03   0.197376E+00  -0.251143E+01   0.347384E-03   0.927965E-05   0.210070E-03   0.150432E+03
   0.100744E+03   0.248047E+01  -0.251143E+01   0.494504E-03   0.927965E-05   0.210070E-03   0.150153E+03
   0.100744E+03   0.459673E+01   0.154535E+00   0.432550E-03   0.927965E-05   0.210070E-03   0.149280E+03
   0.100744E+03   0.381894E+01  -0.324125E+01   0.432550E-03   0.927965E-05   0.210070E-03   0.149617E+03
   0.100744E+03   0.381894E+01   0.942893E+00   0.432550E-03   0.609971E-03   0.508169E-04   0.147554E+03
   0.100749E+03   0.259239E+01   0.293565E+01   0.902482E-05   0.609971E-03   0.508169E-04   0.148791E+03
   0.100749E+03   0.231760E+01   0.293565E+01   0.902482E-05   0.609971E-03   0.508169E-04   0.148886E+03
   0.100749E+03   0.231760E+01   0.271943E+01   0.902482E-05   0.609971E-03   0.508169E-04   0.148918E+03
   0.100749E+03   0.231760E+01   0.271943E+01   0.902482E-05   0.609971E-03   0.508169E-04   0.148918E+03
   0.100749E+03   0.231760E+01   0.524346E+00   0.902482E-05   0.609971E-03   0.508169E-04   0.149077E+03
   0.100749E+03   0.231760E+01   0.599340E+01   0.902482E-05   0.609971E-03   0.709264E-04   0.148044E+03
   0.100749E+03   0.231760E+01   0.120144E+01   0.902482E-05   0.609971E-03   0.709264E-04   0.149036E+03
   0.100749E+03   0.264045E+01  -0.311317E+01   0.902482E-05   0.609971E-03   0.168926E-03   0.148407E+03
   0.100749E+03   0.264045E+01  -0.311317E+01   0.471970E-03   0.609971E-03   0.168926E-03   0.147542E+03
   0.100749E+03   0.264045E+01  -0.534016E+01   0.471970E-03   0.609971E-03   0.168926E-03   0.147015E+03
   0.100749E+03   0.112597E+01  -0.679540E+01   0.260569E-03   0.737827E-03   0.168926E-03   0.146842E+03
   0.100749E+03  -0.176727E+01   0.425723E+01   0.260569E-03   0.161119E-03   0.168926E-03   0.148179E+03
   0.100749E+03   0.142546E+01   0.568837E+00   0.260569E-03   0.161119E-03   0.168926E-03   0.150823E+03
   0.100786E+03   0.142546E+01   0.277030E+00   0.354180E-03   0.161119E-03   0.168926E-03   0.150685E+03
   0.100786E+03   0.824482E+00   0.277030E+00   0.354180E-03   0.161119E-03   0.168926E-03   0.150616E+03
   0.100786E+03   0.824482E+00   0.139011E+01   0.354180E-03   0.161119E-03   0.168926E-03   0.150472E+03
   0.100786E+03   0.824482E+00   0.139011E+01   0.354180E-03   0.161119E-03   0.168926E-03   0.150472E+03
   0.100969E+03   0.824482E+00  -0.269925E+01   0.354180E-03   0.161119E-03   0.168926E-03   0.150602E+03
   0.100969E+03   0.824482E+00  -0.269925E+01   0.354180E-03   0.161119E-03   0.168926E-03   0.150602E+03
   0.100969E+03   0.824482E+00  -0.269925E+01   0.354180E-03   0.161119E-03   0.168926E-03   0.150602E+03
   0.100609E+03   0.824482E+00  -0.416571E+01   0.354180E-03   0.260922E-03   0.168926E-03   0.149937E+03
   0.100609E+03  -0.977029E-01  -0.402925E+01   0.354180E-03   0.260922E-03   0.168926E-03   0.149727E+03
   0.100609E+03  -0.977029E-01  -0.402925E+01   0.394771E-03   0.260922E-03   0.262308E-03   0.149204E+03
   0.100609E+03   0.164685E+01  -0.402925E+01   0.394771E-03   0.260922E-03   0.262308E-03   0.149530E+03
   0.100609E+03   0.164685E+01  -0.402925E+01   0.394771E-03   0.260922E-03   0.262308E-03   0.149530E+03
   0.101597E+03   0.164685E+01  -0.509385E+01   0.394771E-03   0.260922E-03   0.262308E-03   0.148410E+03
   0.100419E+03   0.444209E+00  -0.447467E+01   0.394771E-03   0.260922E-03   0.262308E-03   0.149139E+03
   0.102301E+03   0.147839E+01  -0.164800E+01   0.394771E-03   0.260922E-03   0.262308E-03   0.147499E+03
   0.102301E+03   0.147839E+01  -0.164800E+01   0.394771E-03   0.260922E-03   0.700140E-04   0.147514E+03
   0.102301E+03   0.141714E+01   0.106589E+02   0.394771E-03   0.437251E-03   0.700140E-04   0.147853E+03
   0.102306E+03   0.141714E+01   0.106589E+02   0.394771E-03   0.437251E-03   0.700140E-04   0.147849E+03
   0.102306E+03   0.141714E+01   0.441885E+01   0.394771E-03   0.437251E-03   0.700140E-04   0.148211E+03
   0.102306E+03   0.141714E+01   0.472670E+01   0.325181E-03   0.437251E-03   0.700140E-04   0.148400E+03
   0.102306E+03   0.141714E+01   0.196612E+01   0.325181E-03   0.437251E-03   0.700140E-04   0.147879E+03
   0.100696E+03   0.691355E+00   0.196612E+01   0.325181E-03   0.437251E-03   0.700140E-04   0.149642E+03
   0.100696E+03   0.691355E+00   0.196612E+01   0.325181E-03   0.437251E-03   0.700140E-04   0.149642E+03
   0.100696E+03   0.691355E+00   0.196612E+01   0.325181E-03   0.437251E-03   0.700140E-04   0.149642E+03
   0.100960E+03  -0.419244E+00  -0.919294E+01   0.325181E-03   0.437251E-03   0.700140E-04   0.147355E+03
   0.100960E+03  -0.888464E+00  -0.845379E+01   0.325181E-03   0.437251E-03   0.352447E-03   0.146818E+03
