X1_obs         X1_true        Y1_obs         Y2_obs         Y3_obs         Y1_unbiased    Y2_unbiased    Y3_unbiased    Y1_sim         Y2_sim         Y3_sim         Y1_res         Y2_res         Y3_res         Y1_stdres      Y2_stdres      Y3_stdres      
   0.830400E+01   0.830400E+01  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04   0.103836E+00   0.691207E-01   0.487431E-01  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04
   0.840400E+01   0.840400E+01  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04   0.103736E+00   0.690062E-01   0.486372E-01  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04
   0.850400E+01   0.850400E+01  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04   0.103636E+00   0.688917E-01   0.485314E-01  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04
   0.860400E+01   0.860400E+01  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04   0.103537E+00   0.687772E-01   0.484257E-01  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04
   0.870400E+01   0.870400E+01  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04   0.103437E+00   0.686627E-01   0.483200E-01  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04
   0.880400E+01   0.880400E+01  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04   0.103338E+00   0.685481E-01   0.482143E-01  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04
   0.890400E+01   0.890400E+01  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04   0.103238E+00   0.684335E-01   0.481087E-01  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04
   0.900400E+01   0.900400E+01  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04   0.103139E+00   0.683188E-01   0.480031E-01  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04
   0.910400E+01   0.910400E+01  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04   0.103040E+00   0.682042E-01   0.478976E-01  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04
   0.920400E+01   0.920400E+01  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04   0.102941E+00   0.680895E-01   0.477921E-01  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04
   0.930400E+01   0.930400E+01  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04   0.102842E+00   0.679748E-01   0.476867E-01  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04
   0.940400E+01   0.940400E+01  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04   0.102744E+00   0.678600E-01   0.475813E-01  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04
   0.950400E+01   0.950400E+01  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04   0.102645E+00   0.677452E-01   0.474760E-01  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04
   0.960400E+01   0.960400E+01  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04   0.102546E+00   0.676305E-01   0.473708E-01  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04
   0.965000E+01   0.965000E+01   0.102142E+00   0.672428E-01   0.476209E-01   0.102142E+00   0.672428E-01   0.476209E-01   0.102501E+00   0.675777E-01   0.473225E-01  -0.359063E-03  -0.334885E-03   0.298406E-03  -0.388491E+00  -0.581597E+00   0.650479E+00
   0.970400E+01   0.970400E+01  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04   0.102448E+00   0.675157E-01   0.472657E-01  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04
   0.980400E+01   0.980400E+01  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04   0.102350E+00   0.674009E-01   0.471606E-01  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04
   0.990400E+01   0.990400E+01  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04   0.102251E+00   0.672861E-01   0.470556E-01  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04
   0.100040E+02   0.100040E+02  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04   0.102153E+00   0.671712E-01   0.469506E-01  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04
   0.101040E+02   0.101040E+02  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04   0.102056E+00   0.670564E-01   0.468458E-01  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04
   0.102040E+02   0.102040E+02  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04   0.101958E+00   0.669416E-01   0.467410E-01  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04
   0.103040E+02   0.103040E+02  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04   0.101860E+00   0.668267E-01   0.466363E-01  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04
   0.104040E+02   0.104040E+02  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04   0.101763E+00   0.667118E-01   0.465317E-01  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04
   0.105040E+02   0.105040E+02  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04   0.101666E+00   0.665970E-01   0.464272E-01  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04
   0.106040E+02   0.106040E+02  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04   0.101568E+00   0.664822E-01   0.463228E-01  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04
   0.107040E+02   0.107040E+02  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04   0.101471E+00   0.663673E-01   0.462185E-01  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04
   0.108040E+02   0.108040E+02  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04   0.101374E+00   0.662524E-01   0.461142E-01  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04
   0.109040E+02   0.109040E+02  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04   0.101278E+00   0.661375E-01   0.460100E-01  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04
   0.110040E+02   0.110040E+02  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04   0.101181E+00   0.660227E-01   0.459060E-01  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04
   0.111040E+02   0.111040E+02  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04   0.101084E+00   0.659078E-01   0.458021E-01  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04
   0.112040E+02   0.112040E+02  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04   0.100988E+00   0.657930E-01   0.456983E-01  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04
   0.113040E+02   0.113040E+02  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04   0.100892E+00   0.656782E-01   0.455945E-01  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04
   0.114040E+02   0.114040E+02  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04   0.100796E+00   0.655634E-01   0.454909E-01  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04
   0.115040E+02   0.115040E+02  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04   0.100700E+00   0.654486E-01   0.453875E-01  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04
   0.116040E+02   0.116040E+02  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04   0.100605E+00   0.653338E-01   0.452841E-01  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04
   0.116500E+02   0.116500E+02   0.100660E+00   0.650094E-01   0.456141E-01   0.100660E+00   0.650094E-01   0.456141E-01   0.100561E+00   0.652810E-01   0.452366E-01   0.994915E-04  -0.271639E-03   0.377497E-03   0.107646E+00  -0.471758E+00   0.822885E+00
   0.117040E+02   0.117040E+02  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04   0.100509E+00   0.652191E-01   0.451808E-01  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04
   0.118040E+02   0.118040E+02  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04   0.100414E+00   0.651043E-01   0.450777E-01  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04
   0.119040E+02   0.119040E+02  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04   0.100319E+00   0.649896E-01   0.449747E-01  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04
   0.120040E+02   0.120040E+02  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04   0.100224E+00   0.648749E-01   0.448718E-01  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04
   0.121040E+02   0.121040E+02  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04   0.100129E+00   0.647603E-01   0.447691E-01  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04
   0.122040E+02   0.122040E+02  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04   0.100034E+00   0.646456E-01   0.446665E-01  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04
   0.123040E+02   0.123040E+02  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04   0.999399E-01   0.645309E-01   0.445640E-01  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04
   0.124040E+02   0.124040E+02  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04   0.998457E-01   0.644164E-01   0.444617E-01  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04
   0.125040E+02   0.125040E+02  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04   0.997517E-01   0.643018E-01   0.443595E-01  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04
   0.126040E+02   0.126040E+02  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04   0.996578E-01   0.641873E-01   0.442575E-01  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04
   0.127040E+02   0.127040E+02  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04   0.995641E-01   0.640729E-01   0.441556E-01  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04
   0.128040E+02   0.128040E+02  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04   0.994706E-01   0.639584E-01   0.440539E-01  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04
   0.129040E+02   0.129040E+02  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04   0.993773E-01   0.638440E-01   0.439523E-01  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04
   0.130040E+02   0.130040E+02  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04   0.992842E-01   0.637296E-01   0.438509E-01  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04
   0.131040E+02   0.131040E+02  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04   0.991913E-01   0.636154E-01   0.437497E-01  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04
   0.132040E+02   0.132040E+02  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04   0.990986E-01   0.635011E-01   0.436486E-01  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04
   0.133040E+02   0.133040E+02  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04   0.990060E-01   0.633868E-01   0.435477E-01  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04
   0.134040E+02   0.134040E+02  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04   0.989137E-01   0.632727E-01   0.434469E-01  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04
   0.135040E+02   0.135040E+02  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04   0.988216E-01   0.631586E-01   0.433464E-01  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04
   0.136040E+02   0.136040E+02  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04   0.987297E-01   0.630446E-01   0.432460E-01  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04
   0.137040E+02   0.137040E+02  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04   0.986380E-01   0.629305E-01   0.431458E-01  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04
   0.138040E+02   0.138040E+02  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04   0.985465E-01   0.628165E-01   0.430458E-01  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04
   0.139040E+02   0.139040E+02  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04   0.984552E-01   0.627027E-01   0.429459E-01  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04
   0.140040E+02   0.140040E+02  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04   0.983642E-01   0.625889E-01   0.428464E-01  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04
   0.141040E+02   0.141040E+02  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04   0.982734E-01   0.624752E-01   0.427470E-01  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04
   0.142040E+02   0.142040E+02  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04   0.981828E-01   0.623615E-01   0.426477E-01  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04
   0.143040E+02   0.143040E+02  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04   0.980923E-01   0.622479E-01   0.425487E-01  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04
   0.144040E+02   0.144040E+02  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04   0.980022E-01   0.621343E-01   0.424498E-01  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04
   0.145040E+02   0.145040E+02  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04   0.979123E-01   0.620209E-01   0.423512E-01  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04
   0.146040E+02   0.146040E+02  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04   0.978226E-01   0.619075E-01   0.422528E-01  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04
   0.147040E+02   0.147040E+02  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04   0.977331E-01   0.617942E-01   0.421547E-01  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04
   0.148040E+02   0.148040E+02  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04   0.976439E-01   0.616811E-01   0.420567E-01  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04
   0.149040E+02   0.149040E+02  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04   0.975549E-01   0.615680E-01   0.419591E-01  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04
   0.150040E+02   0.150040E+02  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04   0.974662E-01   0.614551E-01   0.418616E-01  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04
   0.151040E+02   0.151040E+02  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04   0.973777E-01   0.613422E-01   0.417644E-01  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04
   0.152040E+02   0.152040E+02  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04   0.972894E-01   0.612293E-01   0.416673E-01  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04
   0.153040E+02   0.153040E+02  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04   0.972014E-01   0.611166E-01   0.415706E-01  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04
   0.154040E+02   0.154040E+02  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04   0.971136E-01   0.610041E-01   0.414741E-01  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04
   0.155040E+02   0.155040E+02  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04   0.970261E-01   0.608916E-01   0.413779E-01  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04
   0.156040E+02   0.156040E+02  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04   0.969388E-01   0.607792E-01   0.412818E-01  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04
   0.156500E+02   0.156500E+02  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04   0.968988E-01   0.607275E-01   0.412377E-01  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04
   0.157040E+02   0.157040E+02  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04   0.968518E-01   0.606669E-01   0.411860E-01  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04
   0.158040E+02   0.158040E+02  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04   0.967650E-01   0.605547E-01   0.410905E-01  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04
   0.159040E+02   0.159040E+02  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04   0.966786E-01   0.604427E-01   0.409953E-01  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04
   0.160040E+02   0.160040E+02  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04   0.965923E-01   0.603308E-01   0.409004E-01  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04
   0.161040E+02   0.161040E+02  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04   0.965063E-01   0.602189E-01   0.408056E-01  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04
   0.162040E+02   0.162040E+02  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04   0.964205E-01   0.601071E-01   0.407112E-01  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04
   0.163040E+02   0.163040E+02  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04   0.963350E-01   0.599956E-01   0.406170E-01  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04
   0.164040E+02   0.164040E+02  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04   0.962499E-01   0.598842E-01   0.405232E-01  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04
   0.165040E+02   0.165040E+02  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04   0.961649E-01   0.597729E-01   0.404296E-01  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04
