a0_min         a1_min         a2_min         Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   LogPost        
   0.101660E+03   0.186804E+01  -0.720484E+00   0.404297E-03   0.706984E-03   0.897384E-03   0.764473E-03   0.184556E+03
   0.101660E+03   0.818712E+01   0.321317E+01   0.404297E-03   0.706984E-03   0.843917E-03   0.764473E-03   0.183740E+03
   0.101660E+03   0.818712E+01  -0.601477E-01   0.404297E-03   0.706984E-03   0.375648E-03   0.764473E-03   0.183722E+03
   0.101660E+03  -0.310867E+01  -0.601477E-01   0.404297E-03   0.706984E-03   0.375648E-03   0.764473E-03   0.186354E+03
   0.100945E+03   0.164982E+00  -0.601477E-01   0.404297E-03   0.706984E-03   0.118280E-03   0.764473E-03   0.190644E+03
   0.100945E+03   0.164982E+00   0.153999E+01   0.404297E-03   0.509205E-03   0.118280E-03   0.764473E-03   0.191987E+03
   0.100945E+03   0.364985E+01   0.153999E+01   0.404297E-03   0.509205E-03   0.118280E-03   0.764473E-03   0.191254E+03
   0.100945E+03   0.364985E+01   0.121809E+02   0.404297E-03   0.509205E-03   0.118280E-03   0.764473E-03   0.188510E+03
   0.100945E+03   0.364985E+01   0.120906E+02   0.404297E-03   0.509205E-03   0.118280E-03   0.764473E-03   0.188575E+03
   0.100945E+03   0.364985E+01   0.100907E+02   0.120445E-03   0.201825E-03   0.118280E-03   0.764473E-03   0.190710E+03
   0.100945E+03   0.364985E+01   0.596905E+00   0.120445E-03   0.201825E-03   0.118280E-03   0.764473E-03   0.193312E+03
   0.100945E+03   0.364985E+01   0.133901E+01   0.264023E-03   0.201825E-03   0.118280E-03   0.117429E-02   0.193417E+03
   0.100945E+03   0.364985E+01   0.133901E+01   0.264023E-03   0.201825E-03   0.118280E-03   0.117429E-02   0.193417E+03
   0.100945E+03   0.241488E+01   0.384265E+01   0.264023E-03   0.201825E-03   0.118280E-03   0.114078E-02   0.193736E+03
   0.100945E+03   0.241488E+01   0.461876E+01   0.317311E-03   0.201825E-03   0.118280E-03   0.114078E-02   0.193436E+03
   0.100945E+03  -0.618707E+00   0.395496E+01   0.317311E-03   0.201825E-03   0.118280E-03   0.114078E-02   0.193030E+03
   0.100945E+03  -0.618707E+00  -0.383808E+01   0.317311E-03   0.201825E-03   0.118280E-03   0.102022E-02   0.192802E+03
   0.100945E+03  -0.618707E+00  -0.383808E+01   0.317311E-03   0.201825E-03   0.208000E-03   0.102022E-02   0.192499E+03
   0.100143E+03  -0.618707E+00  -0.383808E+01   0.152881E-03   0.249808E-03   0.208000E-03   0.534142E-03   0.190512E+03
   0.996684E+02  -0.618707E+00  -0.383808E+01   0.152881E-03   0.249808E-03   0.208000E-03   0.534142E-03   0.190017E+03
   0.996684E+02  -0.618707E+00  -0.210594E+01   0.152881E-03   0.249808E-03   0.208000E-03   0.534142E-03   0.190175E+03
   0.996684E+02   0.309851E+01  -0.210594E+01   0.105391E-03   0.249808E-03   0.208000E-03   0.534142E-03   0.190907E+03
   0.996684E+02   0.309851E+01   0.132231E+01   0.105391E-03   0.249808E-03   0.208000E-03   0.460051E-03   0.190030E+03
   0.996684E+02   0.309851E+01   0.132231E+01   0.105391E-03   0.284914E-03   0.208000E-03   0.128454E-02   0.190580E+03
   0.999056E+02   0.710718E-02  -0.210147E+01   0.105391E-03   0.284914E-03   0.208000E-03   0.128454E-02   0.191840E+03
   0.999056E+02  -0.147752E+00  -0.210147E+01   0.105391E-03   0.287563E-03   0.170398E-03   0.608023E-03   0.191717E+03
   0.999056E+02  -0.147752E+00   0.319668E+01   0.105391E-03   0.287563E-03   0.170398E-03   0.608023E-03   0.190905E+03
   0.999056E+02  -0.147752E+00   0.319668E+01   0.211346E-03   0.287563E-03   0.170398E-03   0.608023E-03   0.190816E+03
   0.999056E+02   0.728905E+00  -0.237854E+01   0.211346E-03   0.287563E-03   0.335407E-04   0.608023E-03   0.192283E+03
   0.999056E+02   0.166317E+01   0.249447E+01   0.211346E-03   0.502542E-03   0.189061E-03   0.137010E-02   0.190525E+03
   0.101843E+03   0.266619E+01   0.249447E+01   0.211346E-03   0.502542E-03   0.189061E-03   0.137010E-02   0.190792E+03
   0.101843E+03   0.501904E+00   0.249447E+01   0.211346E-03   0.502542E-03   0.189061E-03   0.137010E-02   0.191064E+03
   0.101927E+03  -0.216744E+01   0.109838E+02   0.211346E-03   0.502542E-03   0.189061E-03   0.137010E-02   0.189108E+03
   0.102751E+03   0.114108E+01   0.109838E+02   0.211346E-03   0.502542E-03   0.189061E-03   0.137010E-02   0.189335E+03
   0.102094E+03   0.524012E+01   0.109838E+02   0.211346E-03   0.502542E-03   0.189061E-03   0.137010E-02   0.188817E+03
   0.102094E+03   0.524012E+01   0.109838E+02   0.169411E-04   0.502542E-03   0.189061E-03   0.113438E-02   0.189393E+03
   0.102094E+03   0.177426E+01   0.407075E+01   0.169411E-04   0.502542E-03   0.189061E-03   0.113438E-02   0.191025E+03
   0.102094E+03   0.177426E+01   0.118959E+02   0.169411E-04   0.502542E-03   0.428679E-03   0.113438E-02   0.189362E+03
   0.102094E+03   0.571533E+01   0.701989E+01   0.169411E-04   0.502542E-03   0.258117E-03   0.113438E-02   0.189347E+03
   0.102094E+03   0.524223E+01   0.701989E+01   0.169411E-04   0.502542E-03   0.258117E-03   0.150729E-02   0.189085E+03
   0.100603E+03   0.524223E+01   0.701989E+01   0.169411E-04   0.502542E-03   0.258117E-03   0.150729E-02   0.188609E+03
   0.100603E+03   0.428188E+01   0.177461E+01   0.169411E-04   0.502542E-03   0.258117E-03   0.118376E-02   0.191417E+03
   0.100603E+03   0.163306E+01   0.177461E+01   0.169411E-04   0.260819E-03   0.258117E-03   0.118376E-02   0.193294E+03
   0.100603E+03   0.171624E+01   0.166396E+01   0.169411E-04   0.260819E-03   0.148531E-03   0.118376E-02   0.193799E+03
   0.100603E+03   0.171624E+01  -0.658895E+01   0.169411E-04   0.260819E-03   0.148531E-03   0.118376E-02   0.192606E+03
   0.100603E+03   0.171624E+01   0.440776E+01   0.169411E-04   0.260819E-03   0.148531E-03   0.118376E-02   0.193089E+03
   0.100603E+03   0.171624E+01   0.396060E+01   0.169411E-04   0.260819E-03   0.148531E-03   0.118376E-02   0.193248E+03
   0.102226E+03   0.171624E+01   0.396060E+01   0.169411E-04   0.260819E-03   0.148531E-03   0.118376E-02   0.192065E+03
   0.100689E+03   0.181412E+01   0.396060E+01   0.169411E-04   0.260819E-03   0.148531E-03   0.151006E-02   0.192570E+03
   0.101395E+03  -0.137000E+01   0.430919E+01   0.169411E-04   0.260819E-03   0.148531E-03   0.151006E-02   0.192025E+03
   0.101395E+03  -0.191241E+01   0.493119E+01   0.169411E-04   0.260819E-03   0.148531E-03   0.151006E-02   0.191484E+03
   0.101395E+03  -0.412207E+01   0.493119E+01   0.980865E-04   0.260819E-03   0.148531E-03   0.151006E-02   0.188963E+03
   0.101395E+03  -0.224829E+01   0.493119E+01   0.226822E-03   0.260819E-03   0.148531E-03   0.151006E-02   0.191041E+03
   0.101395E+03   0.361237E+01   0.214616E+01   0.226822E-03   0.260819E-03   0.148531E-03   0.168152E-02   0.191903E+03
   0.101395E+03   0.520287E+01   0.214657E+01   0.226822E-03   0.260819E-03   0.148531E-03   0.168152E-02   0.190670E+03
   0.101395E+03  -0.233897E+01   0.258344E+01   0.226822E-03   0.260819E-03   0.148531E-03   0.249842E-02   0.188722E+03
   0.101395E+03  -0.192114E+01   0.452382E+01   0.398726E-03   0.260819E-03   0.148531E-03   0.249842E-02   0.188522E+03
   0.101868E+03  -0.192114E+01   0.727521E+01   0.398726E-03   0.260819E-03   0.148531E-03   0.249842E-02   0.187983E+03
   0.101868E+03  -0.132469E+01   0.727521E+01   0.398726E-03   0.238991E-03   0.148531E-03   0.249842E-02   0.188431E+03
   0.101868E+03  -0.208586E+01   0.727521E+01   0.200545E-03   0.238991E-03   0.328209E-04   0.249842E-02   0.188472E+03
   0.101868E+03  -0.208586E+01   0.257770E+01   0.200545E-03   0.238991E-03   0.328209E-04   0.200717E-02   0.190077E+03
   0.100751E+03   0.197298E+01   0.257770E+01   0.200545E-03   0.238991E-03   0.328209E-04   0.200717E-02   0.191758E+03
   0.100751E+03   0.197298E+01   0.284636E+01   0.513990E-03   0.306400E-03   0.336308E-04   0.144335E-02   0.192285E+03
   0.100751E+03  -0.676066E+00  -0.140515E+01   0.293332E-03   0.306400E-03   0.336308E-04   0.144335E-02   0.192644E+03
   0.100751E+03  -0.676066E+00  -0.737716E+00   0.394251E-03   0.306400E-03   0.336308E-04   0.144335E-02   0.192462E+03
   0.100751E+03   0.493484E+00  -0.247805E+01   0.394251E-03   0.306400E-03   0.336308E-04   0.144335E-02   0.192659E+03
   0.100751E+03   0.493484E+00  -0.247805E+01   0.394251E-03   0.306400E-03   0.336308E-04   0.117412E-02   0.193168E+03
   0.100751E+03  -0.173721E+01  -0.247805E+01   0.109137E-02   0.306400E-03   0.336308E-04   0.113685E-02   0.189855E+03
   0.100751E+03  -0.173721E+01  -0.247805E+01   0.109137E-02   0.161575E-03   0.336308E-04   0.113685E-02   0.190130E+03
   0.100751E+03  -0.173721E+01  -0.332508E+01   0.109137E-02   0.161575E-03   0.336308E-04   0.113685E-02   0.189967E+03
   0.100751E+03   0.159386E+01  -0.203758E+01   0.136866E-02   0.161575E-03   0.336308E-04   0.113685E-02   0.190104E+03
   0.100751E+03   0.512167E+01   0.388891E+01   0.136866E-02   0.161575E-03   0.336308E-04   0.113685E-02   0.187978E+03
   0.100751E+03   0.512167E+01   0.445071E+01   0.136866E-02   0.161575E-03   0.336308E-04   0.113685E-02   0.187859E+03
   0.100751E+03  -0.207702E+01   0.475781E+00   0.136866E-02   0.161575E-03   0.336308E-04   0.113685E-02   0.189056E+03
   0.100751E+03   0.162000E+01   0.475781E+00   0.805209E-03   0.161575E-03   0.336308E-04   0.892170E-03   0.192672E+03
   0.100751E+03   0.162000E+01   0.475781E+00   0.805209E-03   0.161575E-03   0.336308E-04   0.892170E-03   0.192672E+03
   0.100751E+03   0.146662E+01   0.475781E+00   0.349325E-03   0.161575E-03   0.336308E-04   0.892170E-03   0.194243E+03
   0.100751E+03   0.146662E+01   0.475781E+00   0.503690E-04   0.161575E-03   0.336308E-04   0.870025E-03   0.194668E+03
   0.100751E+03   0.146662E+01   0.475781E+00   0.146314E-03   0.161575E-03   0.336308E-04   0.870025E-03   0.194592E+03
   0.100751E+03   0.109299E+01   0.475781E+00   0.146314E-03   0.161575E-03   0.336308E-04   0.104991E-02   0.194625E+03
   0.100751E+03   0.109299E+01  -0.290301E+01   0.146314E-03   0.161575E-03   0.336308E-04   0.104991E-02   0.194253E+03
   0.100751E+03   0.109299E+01  -0.290301E+01   0.146314E-03   0.161575E-03   0.336308E-04   0.104991E-02   0.194253E+03
   0.100751E+03   0.109299E+01   0.291318E+01   0.146314E-03   0.161575E-03   0.336308E-04   0.104991E-02   0.194347E+03
   0.100751E+03   0.149742E+01   0.291318E+01   0.146314E-03   0.161575E-03   0.336308E-04   0.104991E-02   0.194382E+03
   0.100751E+03   0.182047E+01  -0.627171E+01   0.146314E-03   0.203857E-03   0.336308E-04   0.104991E-02   0.192881E+03
   0.100751E+03   0.180958E+01   0.408540E+01   0.146314E-03   0.203857E-03   0.336308E-04   0.147833E-02   0.193037E+03
   0.100751E+03   0.180958E+01   0.408540E+01   0.146314E-03   0.203857E-03   0.336308E-04   0.147833E-02   0.193037E+03
   0.100751E+03   0.180958E+01   0.408540E+01   0.146314E-03   0.203857E-03   0.336308E-04   0.147833E-02   0.193037E+03
   0.101154E+03   0.451375E+01  -0.314587E+01   0.146314E-03   0.203857E-03   0.336308E-04   0.147833E-02   0.191285E+03
   0.100984E+03   0.451375E+01   0.178982E+01   0.652414E-03   0.203857E-03   0.336308E-04   0.147833E-02   0.190959E+03
   0.100984E+03   0.338098E+01  -0.129725E+01   0.652414E-03   0.203857E-03   0.336308E-04   0.147833E-02   0.191533E+03
   0.100984E+03   0.178711E+01   0.585832E+01   0.652414E-03   0.203857E-03   0.354579E-04   0.147833E-02   0.191520E+03
   0.100984E+03   0.356628E+01   0.585832E+01   0.652414E-03   0.203857E-03   0.354579E-04   0.120520E-02   0.191614E+03
   0.100984E+03   0.356628E+01   0.165542E+01   0.652414E-03   0.203857E-03   0.354579E-04   0.120520E-02   0.192278E+03
   0.100984E+03   0.356628E+01   0.165542E+01   0.652414E-03   0.203857E-03   0.354579E-04   0.120520E-02   0.192278E+03
   0.100984E+03   0.356628E+01   0.209732E+01   0.652414E-03   0.203857E-03   0.354579E-04   0.120520E-02   0.192275E+03
   0.100714E+03   0.356628E+01   0.209732E+01   0.475067E-03   0.203857E-03   0.354579E-04   0.213835E-02   0.190254E+03
   0.100714E+03   0.388912E+01   0.209732E+01   0.475067E-03   0.687775E-03   0.354579E-04   0.213835E-02   0.187610E+03
   0.100714E+03  -0.112214E+01  -0.427387E+01   0.596054E-03   0.687775E-03   0.354579E-04   0.213835E-02   0.187600E+03
   0.100714E+03   0.933871E+00  -0.331272E+01   0.653187E-04   0.729689E-03   0.354579E-04   0.213835E-02   0.188912E+03
   0.100714E+03   0.228320E+01  -0.166652E+01   0.653187E-04   0.844760E-03   0.354579E-04   0.213835E-02   0.188152E+03
   0.100714E+03  -0.534552E+00   0.150944E+01   0.653187E-04   0.844760E-03   0.354579E-04   0.109215E-02   0.191193E+03
   0.100714E+03   0.401036E+00   0.344471E+01   0.653187E-04   0.425373E-03   0.354579E-04   0.109598E-02   0.193281E+03
   0.100714E+03   0.401036E+00   0.216482E-01   0.653187E-04   0.425373E-03   0.354579E-04   0.123866E-02   0.193326E+03
   0.100714E+03   0.401036E+00   0.103354E+01   0.332032E-03   0.444214E-03   0.354579E-04   0.123866E-02   0.192853E+03
   0.100297E+03   0.401036E+00  -0.648425E+00   0.332032E-03   0.444214E-03   0.354579E-04   0.939529E-03   0.192964E+03
   0.100297E+03   0.401036E+00  -0.554714E+00   0.332032E-03   0.444214E-03   0.354579E-04   0.939529E-03   0.192964E+03
   0.100297E+03   0.401036E+00  -0.554714E+00   0.332032E-03   0.444214E-03   0.354579E-04   0.939529E-03   0.192964E+03
   0.100297E+03   0.401036E+00  -0.637415E+01   0.332032E-03   0.444214E-03   0.354579E-04   0.939529E-03   0.191816E+03
   0.100297E+03  -0.130300E+01  -0.595682E+01   0.332032E-03   0.326280E-03   0.354579E-04   0.989773E-03   0.191698E+03
   0.100297E+03   0.310367E+01  -0.592815E+00   0.111493E-03   0.326280E-03   0.354579E-04   0.989773E-03   0.193381E+03
   0.100297E+03   0.412608E+01  -0.592815E+00   0.111493E-03   0.326280E-03   0.354579E-04   0.118501E-02   0.192415E+03
   0.100297E+03   0.412608E+01  -0.935392E-02   0.111493E-03   0.326280E-03   0.354579E-04   0.118501E-02   0.192412E+03
   0.100297E+03   0.412608E+01   0.149559E+01   0.111493E-03   0.326280E-03   0.354579E-04   0.118501E-02   0.192278E+03
   0.100297E+03   0.412608E+01   0.888073E+00   0.246108E-03   0.326280E-03   0.354579E-04   0.118501E-02   0.192161E+03
   0.100297E+03   0.412608E+01   0.888073E+00   0.246108E-03   0.326280E-03   0.282780E-03   0.118501E-02   0.191732E+03
   0.100297E+03   0.412608E+01  -0.737837E+01   0.402926E-03   0.326280E-03   0.459110E-03   0.118501E-02   0.189676E+03
   0.100297E+03   0.290494E+01   0.181784E+01   0.402926E-03   0.326280E-03   0.460874E-03   0.118501E-02   0.190708E+03
   0.100297E+03   0.290494E+01  -0.387348E+01   0.402926E-03   0.326280E-03   0.460874E-03   0.118501E-02   0.190920E+03
   0.100926E+03   0.290494E+01  -0.387348E+01   0.402926E-03   0.386516E-03   0.460874E-03   0.118501E-02   0.190563E+03
   0.100926E+03   0.337489E+01  -0.159075E+01   0.402926E-03   0.386516E-03   0.460874E-03   0.118501E-02   0.190830E+03
   0.100449E+03   0.337489E+01  -0.159075E+01   0.402926E-03   0.386516E-03   0.460874E-03   0.118501E-02   0.190810E+03
   0.100449E+03   0.337489E+01   0.424499E+01   0.402926E-03   0.181687E-03   0.171019E-03   0.118501E-02   0.191940E+03
   0.100449E+03   0.423303E+01  -0.210727E+01   0.137328E-03   0.181687E-03   0.171019E-03   0.881000E-03   0.192895E+03
   0.100449E+03   0.423303E+01  -0.232367E+01   0.355543E-03   0.181687E-03   0.171019E-03   0.881000E-03   0.192413E+03
   0.100449E+03   0.490499E+01  -0.232367E+01   0.355543E-03   0.181687E-03   0.549789E-04   0.881000E-03   0.191777E+03
   0.100449E+03  -0.172454E+01  -0.232367E+01   0.355543E-03   0.181687E-03   0.549789E-04   0.881000E-03   0.192314E+03
   0.100449E+03   0.381947E+01   0.707090E+01   0.355543E-03   0.181687E-03   0.549789E-04   0.881000E-03   0.191016E+03
   0.100449E+03  -0.644854E+00   0.321290E+01   0.355543E-03   0.181687E-03   0.549789E-04   0.881000E-03   0.192701E+03
   0.100449E+03  -0.644854E+00   0.144991E+01   0.209195E-03   0.280936E-03   0.549789E-04   0.881000E-03   0.193251E+03
   0.101171E+03  -0.644854E+00   0.166561E+01   0.209195E-03   0.309574E-03   0.549789E-04   0.881000E-03   0.193304E+03
   0.101171E+03   0.152555E+01   0.166561E+01   0.209195E-03   0.309574E-03   0.549789E-04   0.881000E-03   0.193772E+03
   0.101171E+03   0.152555E+01   0.166561E+01   0.209195E-03   0.309574E-03   0.549789E-04   0.881000E-03   0.193772E+03
   0.101171E+03   0.152555E+01   0.459202E+01   0.209195E-03   0.309574E-03   0.549789E-04   0.881000E-03   0.193713E+03
   0.101171E+03   0.152555E+01   0.290154E+01   0.389671E-03   0.309574E-03   0.549789E-04   0.124656E-02   0.193279E+03
   0.101171E+03   0.152555E+01   0.326412E+01   0.389671E-03   0.309574E-03   0.549789E-04   0.124656E-02   0.193256E+03
   0.101171E+03   0.152555E+01   0.326412E+01   0.389671E-03   0.309574E-03   0.549789E-04   0.108258E-02   0.193482E+03
   0.101171E+03  -0.226096E-02   0.113902E+01   0.389671E-03   0.309574E-03   0.549789E-04   0.108258E-02   0.193300E+03
   0.100529E+03  -0.118535E+01   0.113902E+01   0.389671E-03   0.844591E-03   0.549789E-04   0.108258E-02   0.190507E+03
   0.100529E+03  -0.118535E+01   0.113902E+01   0.732980E-03   0.844591E-03   0.549789E-04   0.108258E-02   0.189515E+03
   0.100529E+03  -0.118535E+01  -0.533967E+01   0.377798E-03   0.261683E-03   0.549789E-04   0.108258E-02   0.192053E+03
   0.100477E+03  -0.118535E+01   0.558194E+01   0.377798E-03   0.261683E-03   0.549789E-04   0.108258E-02   0.191137E+03
   0.100477E+03   0.186619E+01   0.486643E+01   0.377798E-03   0.137433E-04   0.549789E-04   0.108258E-02   0.192735E+03
   0.101627E+03   0.247156E+01   0.486643E+01   0.377798E-03   0.312534E-03   0.633693E-04   0.178122E-02   0.191422E+03
   0.101379E+03   0.247156E+01   0.542496E+01   0.377798E-03   0.312534E-03   0.633693E-04   0.196528E-02   0.190948E+03
   0.101379E+03   0.247156E+01  -0.381353E+00   0.377798E-03   0.312534E-03   0.633693E-04   0.196528E-02   0.190903E+03
   0.101379E+03   0.379827E+01   0.430149E+01   0.377798E-03   0.312534E-03   0.900107E-04   0.196528E-02   0.190474E+03
   0.101379E+03   0.379827E+01   0.430149E+01   0.377798E-03   0.312534E-03   0.900107E-04   0.196528E-02   0.190474E+03
   0.101379E+03   0.379827E+01  -0.288615E+01   0.377798E-03   0.312534E-03   0.900107E-04   0.196528E-02   0.189431E+03
   0.101379E+03   0.871688E+00  -0.288615E+01   0.377798E-03   0.312534E-03   0.900107E-04   0.681544E-03   0.190591E+03
   0.997043E+02   0.871688E+00   0.575680E+00   0.377798E-03   0.312534E-03   0.900107E-04   0.709836E-03   0.191745E+03
   0.997043E+02   0.871688E+00  -0.435029E+01   0.377798E-03   0.312534E-03   0.900107E-04   0.709836E-03   0.191761E+03
   0.996507E+02   0.651372E+00  -0.694605E+01   0.377798E-03   0.312534E-03   0.900107E-04   0.709836E-03   0.190907E+03
   0.996507E+02   0.954210E+00  -0.694605E+01   0.377798E-03   0.312534E-03   0.900107E-04   0.709836E-03   0.190947E+03
   0.996507E+02   0.954210E+00  -0.322481E+01   0.377798E-03   0.312534E-03   0.900107E-04   0.842384E-03   0.192056E+03
   0.101035E+03   0.241830E+01  -0.552907E+00   0.377798E-03   0.312534E-03   0.900107E-04   0.909938E-03   0.193060E+03
   0.101035E+03   0.241830E+01  -0.287208E+01   0.377798E-03   0.312534E-03   0.900107E-04   0.909938E-03   0.192432E+03
   0.101035E+03  -0.152964E+01  -0.471067E+01   0.377798E-03   0.312534E-03   0.900107E-04   0.909938E-03   0.191250E+03
   0.101035E+03  -0.152964E+01  -0.471067E+01   0.377798E-03   0.312534E-03   0.900107E-04   0.909938E-03   0.191250E+03
   0.100965E+03   0.119803E+01   0.324231E+01   0.377798E-03   0.312534E-03   0.900107E-04   0.909938E-03   0.193505E+03
   0.100965E+03   0.119803E+01   0.324231E+01   0.701008E-03   0.312534E-03   0.900107E-04   0.909938E-03   0.192466E+03
   0.100924E+03   0.119803E+01   0.324231E+01   0.909461E-03   0.312534E-03   0.900107E-04   0.909938E-03   0.191666E+03
   0.100924E+03   0.119803E+01   0.510444E+01   0.909461E-03   0.107477E-03   0.900107E-04   0.909938E-03   0.191816E+03
   0.100924E+03   0.119803E+01  -0.120630E+01   0.909461E-03   0.107477E-03   0.452959E-03   0.909938E-03   0.190361E+03
   0.100924E+03   0.119803E+01   0.266300E+01   0.934266E-03   0.107477E-03   0.452959E-03   0.909938E-03   0.190224E+03
   0.100924E+03   0.208848E+01   0.266300E+01   0.934266E-03   0.107477E-03   0.452959E-03   0.909938E-03   0.190344E+03
   0.100924E+03   0.208848E+01   0.266300E+01   0.934266E-03   0.107477E-03   0.452959E-03   0.164666E-02   0.189046E+03
   0.100924E+03   0.225122E+01   0.266300E+01   0.934266E-03   0.107477E-03   0.452959E-03   0.102546E-02   0.190355E+03
   0.100897E+03   0.225122E+01  -0.582470E+01   0.934266E-03   0.107477E-03   0.422986E-03   0.102546E-02   0.189629E+03
   0.100897E+03   0.225122E+01  -0.247541E+01   0.934266E-03   0.107477E-03   0.422986E-03   0.102546E-02   0.190447E+03
   0.100897E+03   0.106720E+01  -0.337532E+01   0.847392E-03   0.107477E-03   0.422986E-03   0.102546E-02   0.190581E+03
   0.100897E+03   0.458263E+01  -0.337532E+01   0.859229E-03   0.107477E-03   0.519619E-03   0.102546E-02   0.189338E+03
   0.100897E+03   0.122409E+01   0.439090E+00   0.859229E-03   0.107477E-03   0.519619E-03   0.102546E-02   0.190229E+03
   0.100988E+03   0.148240E+01  -0.149759E+01   0.859229E-03   0.107477E-03   0.519619E-03   0.102546E-02   0.190214E+03
   0.100988E+03   0.171911E+01  -0.149759E+01   0.859229E-03   0.107477E-03   0.519619E-03   0.102546E-02   0.190246E+03
   0.101097E+03   0.171911E+01  -0.935194E+01   0.859229E-03   0.373884E-03   0.519619E-03   0.102546E-02   0.186914E+03
   0.101097E+03   0.340876E+01  -0.935194E+01   0.859229E-03   0.373884E-03   0.519619E-03   0.102546E-02   0.186489E+03
   0.101097E+03   0.340876E+01  -0.174482E+01   0.859229E-03   0.373884E-03   0.519619E-03   0.102546E-02   0.188810E+03
   0.101097E+03  -0.176189E+00  -0.265487E+01   0.859229E-03   0.373884E-03   0.114410E-03   0.102546E-02   0.190681E+03
   0.101097E+03  -0.176189E+00   0.629681E+01   0.859229E-03   0.373884E-03   0.114410E-03   0.102546E-02   0.190882E+03
   0.101097E+03   0.111365E+00   0.629681E+01   0.943146E-03   0.373884E-03   0.218569E-03   0.102546E-02   0.190198E+03
   0.101097E+03   0.111365E+00   0.585338E+01   0.943146E-03   0.373884E-03   0.218569E-03   0.839678E-03   0.190240E+03
   0.101097E+03   0.111365E+00   0.189747E+01   0.943146E-03   0.373884E-03   0.218569E-03   0.839678E-03   0.190487E+03
   0.998285E+02   0.273822E+01   0.376591E+00   0.751005E-03   0.373884E-03   0.218569E-03   0.839678E-03   0.190446E+03
   0.998285E+02   0.502443E+01   0.376591E+00   0.751005E-03   0.373884E-03   0.218569E-03   0.839678E-03   0.189008E+03
   0.998285E+02   0.289557E+01  -0.734090E+01   0.308998E-04   0.373884E-03   0.218569E-03   0.839678E-03   0.191110E+03
   0.998527E+02   0.289557E+01  -0.627245E+01   0.308998E-04   0.373884E-03   0.218569E-03   0.838391E-03   0.191518E+03
   0.100872E+03   0.289557E+01   0.132049E+01   0.308998E-04   0.419605E-03   0.218569E-03   0.838391E-03   0.192807E+03
   0.997198E+02   0.289557E+01   0.132049E+01   0.308998E-04   0.419605E-03   0.218569E-03   0.838391E-03   0.191516E+03
   0.101152E+03   0.289557E+01   0.415995E+01   0.308998E-04   0.419605E-03   0.218569E-03   0.838391E-03   0.192639E+03
   0.101152E+03   0.289557E+01   0.415995E+01   0.707608E-03   0.419605E-03   0.218569E-03   0.838391E-03   0.191003E+03
