a0_min        a1_min        a2_min        Y1_intercept  Y2_intercept  Y3_intercept  Y4_intercept  LogPost       
  0.100708E+03  0.197813E+01 -0.130280E+01  0.360033E-03  0.827970E-04  0.170787E-03  0.834965E-03  0.193802E+03
  0.100708E+03  0.197813E+01 -0.130280E+01  0.360033E-03  0.827970E-04  0.170787E-03  0.834965E-03  0.193802E+03
  0.100708E+03  0.197813E+01 -0.130280E+01  0.360033E-03  0.827970E-04  0.170787E-03  0.834965E-03  0.193802E+03
  0.100708E+03  0.197813E+01 -0.130280E+01  0.360033E-03  0.827970E-04  0.170787E-03  0.834965E-03  0.193802E+03
  0.100708E+03  0.197813E+01 -0.130280E+01  0.360033E-03  0.827970E-04  0.170787E-03  0.834965E-03  0.193802E+03
  0.100708E+03  0.197813E+01 -0.130280E+01  0.360033E-03  0.327585E-03  0.170787E-03  0.834965E-03  0.192990E+03
  0.100708E+03  0.197813E+01 -0.130280E+01  0.360033E-03  0.327585E-03  0.170787E-03  0.834965E-03  0.192990E+03
  0.100708E+03  0.197813E+01 -0.757960E+00  0.360033E-03  0.327585E-03  0.170787E-03  0.834965E-03  0.193072E+03
  0.100708E+03  0.197813E+01 -0.757960E+00  0.360033E-03  0.327585E-03  0.170787E-03  0.834965E-03  0.193072E+03
  0.100708E+03  0.197813E+01 -0.757960E+00  0.360033E-03  0.327585E-03  0.170787E-03  0.834965E-03  0.193072E+03
  0.100708E+03  0.197813E+01 -0.757960E+00  0.360033E-03  0.327585E-03  0.932104E-05  0.834965E-03  0.193351E+03
  0.100708E+03  0.197813E+01 -0.757960E+00  0.360033E-03  0.327585E-03  0.932104E-05  0.834965E-03  0.193351E+03
  0.100708E+03 -0.693764E+00  0.406394E+01  0.360033E-03  0.327585E-03  0.932104E-05  0.834965E-03  0.192688E+03
  0.100708E+03 -0.693764E+00  0.530430E+01  0.360033E-03  0.327585E-03  0.932104E-05  0.834965E-03  0.192324E+03
  0.100708E+03 -0.693764E+00  0.521869E+01  0.360033E-03  0.400367E-03  0.932104E-05  0.834965E-03  0.192213E+03
  0.100708E+03 -0.693764E+00  0.521869E+01  0.360033E-03  0.400367E-03  0.932104E-05  0.834965E-03  0.192213E+03
  0.100708E+03 -0.693764E+00  0.521869E+01  0.360033E-03  0.400367E-03  0.932104E-05  0.834965E-03  0.192213E+03
  0.100708E+03 -0.693764E+00  0.521869E+01  0.360033E-03  0.400367E-03  0.932104E-05  0.109525E-02  0.192085E+03
  0.100708E+03 -0.693764E+00  0.521869E+01  0.360033E-03  0.400367E-03  0.932104E-05  0.109525E-02  0.192085E+03
  0.100708E+03 -0.693764E+00 -0.234539E+01  0.190500E-03  0.400367E-03  0.932104E-05  0.109525E-02  0.192944E+03
  0.100708E+03 -0.693764E+00 -0.234539E+01  0.149731E-03  0.400367E-03  0.932104E-05  0.109525E-02  0.192993E+03
  0.100708E+03 -0.693764E+00 -0.234539E+01  0.149731E-03  0.400367E-03  0.932104E-05  0.109525E-02  0.192993E+03
  0.100708E+03  0.249322E+01 -0.234539E+01  0.149731E-03  0.400367E-03  0.932104E-05  0.109525E-02  0.193071E+03
  0.100708E+03  0.249322E+01 -0.121864E+01  0.215707E-03  0.400367E-03  0.932104E-05  0.109525E-02  0.193185E+03
  0.100708E+03  0.249322E+01 -0.121864E+01  0.215707E-03  0.400367E-03  0.932104E-05  0.109525E-02  0.193185E+03
  0.100708E+03  0.448872E+01 -0.121864E+01  0.215707E-03  0.400367E-03  0.932104E-05  0.109525E-02  0.191837E+03
  0.100708E+03  0.448872E+01 -0.121864E+01  0.215707E-03  0.400367E-03  0.932104E-05  0.109525E-02  0.191837E+03
  0.100708E+03  0.444995E+01 -0.121864E+01  0.215707E-03  0.400367E-03  0.932104E-05  0.109525E-02  0.191873E+03
  0.100708E+03  0.336681E+01 -0.121864E+01  0.215707E-03  0.400367E-03  0.932104E-05  0.109525E-02  0.192730E+03
  0.100708E+03  0.336681E+01  0.169340E+01  0.215707E-03  0.400367E-03  0.932104E-05  0.109525E-02  0.192945E+03
  0.100708E+03  0.336681E+01  0.169340E+01  0.215707E-03  0.400367E-03  0.932104E-05  0.109525E-02  0.192945E+03
  0.100708E+03  0.345451E+01  0.169340E+01  0.215707E-03  0.400367E-03  0.932104E-05  0.622586E-03  0.191948E+03
  0.100708E+03  0.163975E+01  0.169340E+01  0.199240E-03  0.400367E-03  0.932104E-05  0.622586E-03  0.192621E+03
  0.100708E+03  0.163975E+01  0.169340E+01  0.199240E-03  0.400367E-03  0.932104E-05  0.622586E-03  0.192621E+03
  0.100708E+03  0.163975E+01  0.169340E+01  0.974080E-04  0.400367E-03  0.932104E-05  0.622586E-03  0.192739E+03
  0.100708E+03  0.163975E+01  0.169340E+01  0.974080E-04  0.400367E-03  0.932104E-05  0.622586E-03  0.192739E+03
  0.100708E+03  0.163975E+01  0.169340E+01  0.974080E-04  0.400367E-03  0.932104E-05  0.622586E-03  0.192739E+03
  0.100708E+03  0.163975E+01  0.169340E+01  0.974080E-04  0.400367E-03  0.932104E-05  0.622586E-03  0.192739E+03
  0.100708E+03  0.381844E+01  0.892508E-01  0.974080E-04  0.400367E-03  0.932104E-05  0.622586E-03  0.191617E+03
  0.100708E+03  0.381844E+01  0.892508E-01  0.974080E-04  0.354572E-03  0.932104E-05  0.622586E-03  0.191860E+03
  0.100708E+03  0.381844E+01  0.348927E+01  0.974080E-04  0.354572E-03  0.932104E-05  0.622586E-03  0.192103E+03
  0.100708E+03  0.381844E+01  0.348927E+01  0.974080E-04  0.354572E-03  0.932104E-05  0.622586E-03  0.192103E+03
  0.100708E+03  0.381844E+01  0.424121E+01  0.974080E-04  0.354572E-03  0.932104E-05  0.622586E-03  0.192030E+03
  0.100708E+03  0.381844E+01  0.424121E+01  0.974080E-04  0.157748E-03  0.932104E-05  0.622586E-03  0.192602E+03
  0.100708E+03  0.381844E+01  0.424121E+01  0.974080E-04  0.157748E-03  0.932104E-05  0.622586E-03  0.192602E+03
  0.100708E+03 -0.109968E+01  0.424121E+01  0.974080E-04  0.157748E-03  0.932104E-05  0.798942E-03  0.192829E+03
  0.100708E+03 -0.109968E+01  0.106124E+00  0.974080E-04  0.157748E-03  0.932104E-05  0.798942E-03  0.193443E+03
  0.100708E+03 -0.109968E+01  0.106124E+00  0.974080E-04  0.157748E-03  0.932104E-05  0.798942E-03  0.193443E+03
  0.100708E+03 -0.109968E+01 -0.707063E+00  0.974080E-04  0.157748E-03  0.932104E-05  0.798942E-03  0.193401E+03
  0.100708E+03  0.193843E+01 -0.358621E+00  0.974080E-04  0.157748E-03  0.932104E-05  0.798942E-03  0.194416E+03
  0.100708E+03  0.193843E+01 -0.358621E+00  0.974080E-04  0.157748E-03  0.932104E-05  0.798942E-03  0.194416E+03
  0.100708E+03  0.193843E+01  0.109704E+01  0.974080E-04  0.157748E-03  0.932104E-05  0.798942E-03  0.194476E+03
  0.100708E+03  0.965225E+00  0.109704E+01  0.974080E-04  0.157748E-03  0.932104E-05  0.798942E-03  0.194452E+03
  0.100708E+03  0.211117E+01  0.109704E+01  0.974080E-04  0.157748E-03  0.932104E-05  0.107763E-02  0.194583E+03
  0.100708E+03  0.211117E+01 -0.193438E+01  0.974080E-04  0.157748E-03  0.932104E-05  0.107763E-02  0.194420E+03
  0.100708E+03  0.211117E+01 -0.193438E+01  0.974080E-04  0.157748E-03  0.932104E-05  0.931113E-03  0.194410E+03
  0.100708E+03  0.211117E+01 -0.627464E+00  0.974080E-04  0.157748E-03  0.932104E-05  0.931113E-03  0.194597E+03
  0.100708E+03  0.211117E+01 -0.627464E+00  0.974080E-04  0.157748E-03  0.932104E-05  0.931113E-03  0.194597E+03
  0.101743E+03  0.493374E+01  0.413502E+01  0.974080E-04  0.157748E-03  0.932104E-05  0.931113E-03  0.192165E+03
  0.101743E+03  0.493374E+01  0.413502E+01  0.974080E-04  0.157748E-03  0.932104E-05  0.931113E-03  0.192165E+03
  0.101743E+03  0.493374E+01  0.413502E+01  0.974080E-04  0.157748E-03  0.932104E-05  0.931113E-03  0.192165E+03
  0.101743E+03  0.493374E+01  0.413502E+01  0.974080E-04  0.157748E-03  0.932104E-05  0.931113E-03  0.192165E+03
  0.101743E+03 -0.914872E+00  0.413502E+01  0.974080E-04  0.157748E-03  0.932104E-05  0.931113E-03  0.193111E+03
  0.101743E+03 -0.914872E+00  0.750113E+01  0.974080E-04  0.157748E-03  0.932104E-05  0.931113E-03  0.192751E+03
  0.101743E+03  0.175637E+01  0.750113E+01  0.974080E-04  0.157748E-03  0.932104E-05  0.931113E-03  0.193558E+03
  0.101743E+03  0.175637E+01  0.323908E+01  0.974080E-04  0.157748E-03  0.932104E-05  0.931113E-03  0.193740E+03
  0.101743E+03  0.175637E+01  0.323908E+01  0.974080E-04  0.157748E-03  0.932104E-05  0.931113E-03  0.193740E+03
  0.101743E+03  0.175637E+01  0.323908E+01  0.974080E-04  0.157748E-03  0.932104E-05  0.931113E-03  0.193740E+03
  0.101743E+03  0.175637E+01  0.323908E+01  0.974080E-04  0.157748E-03  0.932104E-05  0.931113E-03  0.193740E+03
  0.101743E+03  0.414331E+01  0.861221E+01  0.974080E-04  0.157748E-03  0.932104E-05  0.931113E-03  0.192433E+03
  0.101743E+03  0.414331E+01  0.861221E+01  0.974080E-04  0.157748E-03  0.932104E-05  0.931113E-03  0.192433E+03
  0.101743E+03  0.414331E+01  0.861221E+01  0.974080E-04  0.157748E-03  0.932104E-05  0.116117E-02  0.192316E+03
  0.101743E+03  0.414331E+01 -0.458964E+00  0.422963E-03  0.157748E-03  0.932104E-05  0.116117E-02  0.191229E+03
  0.101743E+03  0.414331E+01  0.103802E+02  0.422963E-03  0.157748E-03  0.932104E-05  0.116117E-02  0.191022E+03
  0.101743E+03 -0.267251E-01  0.103802E+02  0.422963E-03  0.157748E-03  0.932104E-05  0.116117E-02  0.191530E+03
  0.101743E+03 -0.267251E-01 -0.288198E+01  0.422963E-03  0.157748E-03  0.932104E-05  0.116117E-02  0.191541E+03
  0.101743E+03 -0.267251E-01 -0.288198E+01  0.422963E-03  0.157748E-03  0.932104E-05  0.116117E-02  0.191541E+03
  0.101743E+03 -0.267251E-01 -0.400551E+01  0.422963E-03  0.157748E-03  0.170896E-03  0.116117E-02  0.190935E+03
  0.101743E+03 -0.267251E-01 -0.400551E+01  0.422963E-03  0.157748E-03  0.170896E-03  0.116117E-02  0.190935E+03
  0.101743E+03 -0.267251E-01  0.834192E+01  0.422963E-03  0.157748E-03  0.170896E-03  0.116117E-02  0.192060E+03
  0.101743E+03  0.636142E+00  0.834192E+01  0.422963E-03  0.157748E-03  0.170896E-03  0.116117E-02  0.192279E+03
  0.101743E+03  0.120513E+01 -0.467821E+01  0.422963E-03  0.157748E-03  0.170896E-03  0.116117E-02  0.190748E+03
  0.101743E+03  0.120513E+01 -0.467821E+01  0.422963E-03  0.157748E-03  0.170896E-03  0.116117E-02  0.190748E+03
  0.101743E+03  0.120513E+01  0.668352E+01  0.422963E-03  0.157748E-03  0.170896E-03  0.116117E-02  0.192807E+03
  0.101743E+03  0.370800E+01  0.101578E+02  0.422963E-03  0.157748E-03  0.170896E-03  0.116117E-02  0.191229E+03
  0.101743E+03  0.370800E+01  0.101578E+02  0.422963E-03  0.157748E-03  0.170896E-03  0.116117E-02  0.191229E+03
  0.101743E+03  0.378251E+01  0.101578E+02  0.422963E-03  0.157748E-03  0.170896E-03  0.116117E-02  0.191195E+03
  0.101743E+03  0.219518E+01  0.494989E+01  0.422963E-03  0.157748E-03  0.170896E-03  0.117105E-02  0.192967E+03
  0.101743E+03  0.219518E+01  0.494989E+01  0.422963E-03  0.157748E-03  0.170896E-03  0.117105E-02  0.192967E+03
  0.101743E+03  0.383609E+01  0.268860E+01  0.944271E-03  0.157748E-03  0.170896E-03  0.117105E-02  0.190345E+03
  0.101743E+03  0.383609E+01 -0.766060E+00  0.944271E-03  0.157748E-03  0.170896E-03  0.117105E-02  0.189501E+03
  0.101743E+03  0.383609E+01 -0.766060E+00  0.944271E-03  0.157748E-03  0.170896E-03  0.117105E-02  0.189501E+03
  0.101743E+03  0.383609E+01  0.193700E+01  0.944271E-03  0.157748E-03  0.170896E-03  0.117105E-02  0.190220E+03
  0.101743E+03  0.209509E+01  0.193700E+01  0.944271E-03  0.157748E-03  0.170896E-03  0.117105E-02  0.190949E+03
  0.101743E+03  0.209509E+01  0.236428E+01  0.560814E-03  0.157748E-03  0.170896E-03  0.117105E-02  0.192444E+03
  0.101743E+03  0.209509E+01  0.366773E+01  0.560814E-03  0.157748E-03  0.170896E-03  0.117105E-02  0.192559E+03
  0.101743E+03  0.209509E+01  0.366773E+01  0.560814E-03  0.157748E-03  0.170896E-03  0.117105E-02  0.192559E+03
  0.101069E+03  0.209509E+01  0.366773E+01  0.560814E-03  0.157748E-03  0.170896E-03  0.117105E-02  0.192990E+03
  0.102017E+03  0.209509E+01  0.366773E+01  0.560814E-03  0.157748E-03  0.170896E-03  0.117105E-02  0.191974E+03
  0.102017E+03  0.209509E+01  0.366773E+01  0.560814E-03  0.157748E-03  0.170896E-03  0.117105E-02  0.191974E+03
  0.101571E+03  0.209509E+01  0.560301E+01  0.560814E-03  0.157748E-03  0.170896E-03  0.117105E-02  0.192659E+03
  0.101571E+03  0.209509E+01  0.124987E+02  0.560814E-03  0.157748E-03  0.170896E-03  0.117105E-02  0.189547E+03
  0.101571E+03  0.209509E+01 -0.211999E+01  0.560814E-03  0.157748E-03  0.170896E-03  0.117105E-02  0.191791E+03
  0.101571E+03  0.209509E+01  0.183370E+01  0.596797E-03  0.157748E-03  0.170896E-03  0.125719E-02  0.192483E+03
  0.101571E+03  0.209509E+01  0.183370E+01  0.596797E-03  0.157748E-03  0.170896E-03  0.125719E-02  0.192483E+03
  0.101571E+03  0.209509E+01  0.183370E+01  0.596797E-03  0.157748E-03  0.170896E-03  0.125719E-02  0.192483E+03
  0.101571E+03  0.209509E+01  0.183370E+01  0.596797E-03  0.157748E-03  0.170896E-03  0.125719E-02  0.192483E+03
  0.101571E+03  0.234657E+01  0.183370E+01  0.427622E-03  0.157748E-03  0.170896E-03  0.125719E-02  0.192976E+03
  0.101571E+03 -0.151246E+01  0.182787E+01  0.427622E-03  0.157748E-03  0.170896E-03  0.125719E-02  0.192009E+03
  0.101571E+03 -0.151246E+01  0.182787E+01  0.427622E-03  0.157748E-03  0.170896E-03  0.125719E-02  0.192009E+03
  0.101571E+03 -0.151246E+01 -0.244022E+01  0.427622E-03  0.157748E-03  0.170896E-03  0.125719E-02  0.191225E+03
  0.101571E+03 -0.151246E+01  0.487242E+01  0.427622E-03  0.157748E-03  0.170896E-03  0.125719E-02  0.191895E+03
  0.101571E+03 -0.142200E+01  0.487242E+01  0.427622E-03  0.157748E-03  0.170896E-03  0.125719E-02  0.191964E+03
  0.101571E+03 -0.987348E+00  0.634934E+01  0.427622E-03  0.157748E-03  0.170896E-03  0.125719E-02  0.191974E+03
  0.101571E+03 -0.987348E+00  0.634934E+01  0.427622E-03  0.157748E-03  0.170896E-03  0.125719E-02  0.191974E+03
  0.101571E+03 -0.987348E+00  0.634934E+01  0.427622E-03  0.157748E-03  0.170896E-03  0.125719E-02  0.191974E+03
  0.101571E+03 -0.987348E+00  0.634934E+01  0.427622E-03  0.157748E-03  0.170896E-03  0.128775E-02  0.191919E+03
  0.101571E+03 -0.987348E+00 -0.410728E+01  0.427622E-03  0.157748E-03  0.170896E-03  0.128775E-02  0.190964E+03
  0.101571E+03  0.150330E+01 -0.410728E+01  0.427622E-03  0.157748E-03  0.170896E-03  0.128775E-02  0.191481E+03
  0.101412E+03  0.150330E+01 -0.288247E+01  0.427622E-03  0.157748E-03  0.170896E-03  0.115742E-02  0.192464E+03
  0.101412E+03  0.819318E+00 -0.288247E+01  0.427622E-03  0.157748E-03  0.170896E-03  0.115742E-02  0.192462E+03
  0.101412E+03  0.819318E+00 -0.288247E+01  0.427622E-03  0.157748E-03  0.170896E-03  0.115742E-02  0.192462E+03
  0.101412E+03  0.819318E+00 -0.288247E+01  0.427622E-03  0.157748E-03  0.170896E-03  0.115742E-02  0.192462E+03
  0.101412E+03  0.819318E+00 -0.288247E+01  0.427622E-03  0.157748E-03  0.170896E-03  0.168681E-02  0.191581E+03
  0.101412E+03  0.819318E+00 -0.288247E+01  0.427622E-03  0.157748E-03  0.170896E-03  0.135693E-02  0.192253E+03
  0.101412E+03  0.819318E+00 -0.288247E+01  0.427622E-03  0.454158E-03  0.170896E-03  0.135693E-02  0.190778E+03
  0.101412E+03  0.819318E+00 -0.288247E+01  0.427622E-03  0.454158E-03  0.170896E-03  0.135693E-02  0.190778E+03
  0.101412E+03  0.819318E+00 -0.288247E+01  0.427622E-03  0.609612E-03  0.170896E-03  0.135693E-02  0.189781E+03
  0.101412E+03 -0.185961E+01 -0.227741E+01  0.427622E-03  0.609612E-03  0.170896E-03  0.135693E-02  0.189400E+03
  0.101412E+03 -0.185961E+01  0.597971E+01  0.427622E-03  0.609612E-03  0.170896E-03  0.135693E-02  0.189953E+03
  0.101412E+03 -0.185961E+01  0.732271E+00  0.427622E-03  0.609612E-03  0.170896E-03  0.135693E-02  0.189969E+03
  0.101412E+03 -0.185961E+01  0.732271E+00  0.427622E-03  0.609612E-03  0.170896E-03  0.135693E-02  0.189969E+03
  0.101412E+03 -0.185961E+01  0.732271E+00  0.427622E-03  0.609612E-03  0.170896E-03  0.135693E-02  0.189969E+03
  0.101412E+03 -0.185961E+01  0.443843E+01  0.427622E-03  0.609612E-03  0.170896E-03  0.135693E-02  0.190108E+03
  0.101412E+03  0.218501E+01  0.117512E+01  0.427622E-03  0.609612E-03  0.170896E-03  0.135693E-02  0.190460E+03
  0.101412E+03 -0.277957E+01  0.117512E+01  0.427622E-03  0.609612E-03  0.255936E-03  0.135693E-02  0.189038E+03
  0.101412E+03 -0.277957E+01  0.627081E+01  0.427622E-03  0.609612E-03  0.255936E-03  0.135693E-02  0.188861E+03
  0.101412E+03 -0.150179E+01  0.627081E+01  0.427622E-03  0.609612E-03  0.255936E-03  0.135693E-02  0.189626E+03
  0.101412E+03 -0.443388E+01  0.627081E+01  0.427622E-03  0.609612E-03  0.255936E-03  0.135693E-02  0.187435E+03
  0.101412E+03 -0.443388E+01 -0.244357E+00  0.427622E-03  0.609612E-03  0.255936E-03  0.135693E-02  0.187481E+03
  0.101412E+03 -0.443388E+01  0.350356E+01  0.357435E-03  0.609612E-03  0.255936E-03  0.135693E-02  0.187815E+03
  0.101412E+03 -0.306944E+01  0.250876E+01  0.357435E-03  0.609612E-03  0.255936E-03  0.135693E-02  0.189042E+03
  0.101412E+03 -0.306944E+01  0.250876E+01  0.357435E-03  0.609612E-03  0.255936E-03  0.135693E-02  0.189042E+03
  0.101412E+03 -0.306944E+01  0.250876E+01  0.357435E-03  0.609612E-03  0.255936E-03  0.135693E-02  0.189042E+03
  0.101412E+03 -0.306944E+01  0.250876E+01  0.357435E-03  0.609612E-03  0.255936E-03  0.135693E-02  0.189042E+03
  0.100768E+03  0.746128E+00  0.250876E+01  0.357435E-03  0.609612E-03  0.255936E-03  0.135693E-02  0.190852E+03
  0.100768E+03  0.746128E+00  0.250876E+01  0.357435E-03  0.210255E-03  0.255936E-03  0.121542E-02  0.192843E+03
  0.100768E+03  0.746128E+00  0.250876E+01  0.357435E-03  0.210255E-03  0.372359E-04  0.121542E-02  0.193647E+03
  0.100768E+03  0.746128E+00 -0.625411E+01  0.357435E-03  0.210255E-03  0.372359E-04  0.121542E-02  0.192454E+03
  0.100768E+03  0.746128E+00 -0.625411E+01  0.357435E-03  0.210255E-03  0.372359E-04  0.121542E-02  0.192454E+03
  0.100768E+03  0.746128E+00 -0.625411E+01  0.357435E-03  0.210255E-03  0.372359E-04  0.121542E-02  0.192454E+03
  0.100721E+03  0.746128E+00 -0.625411E+01  0.357435E-03  0.210255E-03  0.139452E-03  0.121542E-02  0.192369E+03
  0.100721E+03  0.746128E+00 -0.625411E+01  0.357435E-03  0.210255E-03  0.139452E-03  0.121542E-02  0.192369E+03
  0.100721E+03  0.746128E+00 -0.375581E+01  0.357435E-03  0.347412E-03  0.139452E-03  0.145592E-02  0.192133E+03
  0.100721E+03  0.746128E+00 -0.375581E+01  0.357435E-03  0.347412E-03  0.139452E-03  0.145592E-02  0.192133E+03
  0.100721E+03  0.746128E+00  0.224575E+01  0.357435E-03  0.347412E-03  0.139452E-03  0.145592E-02  0.192399E+03
  0.100721E+03  0.746128E+00  0.461236E+01  0.357435E-03  0.347412E-03  0.139452E-03  0.145592E-02  0.191825E+03
  0.100721E+03  0.746128E+00  0.137371E+01  0.357435E-03  0.347412E-03  0.139452E-03  0.145592E-02  0.192506E+03
  0.100721E+03  0.746128E+00  0.137371E+01  0.357435E-03  0.347412E-03  0.139452E-03  0.145592E-02  0.192506E+03
  0.100721E+03  0.746128E+00  0.137371E+01  0.357435E-03  0.347412E-03  0.139452E-03  0.145592E-02  0.192506E+03
  0.100721E+03  0.746128E+00 -0.478482E+01  0.135214E-03  0.347412E-03  0.139452E-03  0.145592E-02  0.192282E+03
  0.100721E+03  0.746128E+00  0.561122E+00  0.135214E-03  0.347412E-03  0.139452E-03  0.145592E-02  0.192956E+03
  0.100721E+03  0.746128E+00  0.561122E+00  0.135214E-03  0.347412E-03  0.139452E-03  0.145592E-02  0.192956E+03
  0.100721E+03  0.746128E+00  0.561122E+00  0.135214E-03  0.347412E-03  0.139452E-03  0.145592E-02  0.192956E+03
  0.100721E+03  0.746128E+00 -0.875094E+01  0.135214E-03  0.347412E-03  0.139452E-03  0.145592E-02  0.190741E+03
  0.100721E+03  0.746128E+00 -0.485079E+01  0.135214E-03  0.347412E-03  0.139452E-03  0.145592E-02  0.192263E+03
  0.100721E+03  0.746128E+00 -0.485079E+01  0.135214E-03  0.347412E-03  0.139452E-03  0.145592E-02  0.192263E+03
  0.100721E+03  0.126181E+01  0.317743E+01  0.135214E-03  0.347412E-03  0.139452E-03  0.145592E-02  0.192665E+03
  0.100721E+03  0.126181E+01 -0.304311E+01  0.135214E-03  0.347412E-03  0.139452E-03  0.145592E-02  0.192712E+03
  0.100721E+03  0.126181E+01 -0.304311E+01  0.135214E-03  0.347412E-03  0.139452E-03  0.145592E-02  0.192712E+03
  0.100721E+03  0.126181E+01  0.261718E+01  0.135214E-03  0.347412E-03  0.139452E-03  0.145592E-02  0.192780E+03
  0.100721E+03  0.126181E+01  0.551762E+00  0.135214E-03  0.347412E-03  0.139452E-03  0.145592E-02  0.193005E+03
  0.100721E+03  0.126181E+01  0.796418E+01  0.135214E-03  0.347412E-03  0.139452E-03  0.145592E-02  0.190626E+03
  0.100721E+03  0.310487E+01  0.796418E+01  0.135214E-03  0.347412E-03  0.139452E-03  0.145592E-02  0.190397E+03
  0.100721E+03  0.310487E+01  0.796418E+01  0.366711E-03  0.347412E-03  0.139452E-03  0.145592E-02  0.190026E+03
  0.100721E+03  0.292135E+01  0.796418E+01  0.366711E-03  0.347412E-03  0.139452E-03  0.751119E-03  0.191244E+03
  0.100721E+03  0.292135E+01  0.731534E+01  0.366711E-03  0.347412E-03  0.139452E-03  0.751119E-03  0.191553E+03
  0.100721E+03  0.292135E+01  0.731534E+01  0.366711E-03  0.347412E-03  0.139452E-03  0.751119E-03  0.191553E+03
  0.100721E+03  0.292135E+01  0.668564E+01  0.366711E-03  0.347412E-03  0.139452E-03  0.751119E-03  0.191816E+03
  0.100721E+03  0.292135E+01  0.668564E+01  0.366711E-03  0.347412E-03  0.264232E-03  0.751119E-03  0.191382E+03
  0.100721E+03  0.292135E+01  0.668564E+01  0.366711E-03  0.347412E-03  0.264232E-03  0.751119E-03  0.191382E+03
  0.101985E+03  0.449464E+00  0.668564E+01  0.366711E-03  0.347412E-03  0.264232E-03  0.751119E-03  0.190768E+03
  0.101985E+03  0.449464E+00  0.574412E+01  0.366711E-03  0.347412E-03  0.264232E-03  0.751119E-03  0.190727E+03
  0.100914E+03  0.449464E+00  0.574412E+01  0.366711E-03  0.347412E-03  0.264232E-03  0.751119E-03  0.191752E+03
  0.100914E+03  0.318746E+01  0.574412E+01  0.366711E-03  0.347412E-03  0.264232E-03  0.751119E-03  0.191772E+03
  0.100594E+03  0.318746E+01  0.759020E+01  0.366711E-03  0.347412E-03  0.264232E-03  0.751119E-03  0.190701E+03
  0.100594E+03  0.318746E+01  0.482230E+01  0.366711E-03  0.347412E-03  0.264232E-03  0.751119E-03  0.191737E+03
