<CdSiteHydro>;<CdStationHydro>;<CdCapteur>;<GrdSerieObsHydro>;<DtObsHydro>;<StObsHydro>;<ResObsHydro>;<QualifObsHydro>;<MethObsHydro>;<ContObsHydro>;<FLG>
V2712010;V271201001;;Q;"1981-01-02 18:40:00";16;46646;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-02 20:21:00";16;46646;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-02 21:47:00";16;49738;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-02 23:00:00";16;57467;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-03 00:26:00";16;59013;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-03 02:21:00";16;59013;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-03 03:48:00";16;52829;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-03 05:43:00";16;25338;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-03 07:38:00";16;20025;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-03 15:33:00";16;17900;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-03 16:31:00";16;23213;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-03 18:40:00";16;55921;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-03 20:07:00";16;60558;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-03 21:04:00";16;66742;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-03 22:16:00";16;125500;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-04 01:52:00";16;206294;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-04 03:48:00";16;218000;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-04 05:28:00";16;312625;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-04 06:26:00";16;450750;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-04 06:55:00";16;446688;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-04 08:07:00";16;467000;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-04 08:50:00";16;462938;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-04 09:33:00";16;499521;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-04 10:16:00";16;494875;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-04 11:00:00";16;532042;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-04 11:14:00";16;657479;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-04 11:57:00";16;710833;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-04 12:40:00";16;752500;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-04 13:09:00";16;705625;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-04 15:04:00";16;861875;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-04 16:45:00";16;1012917;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-04 17:57:00";16;1070208;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-04 19:52:00";16;1033750;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-04 21:04:00";16;908750;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-04 22:16:00";16;804583;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-04 23:43:00";16;757708;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-05 00:26:00";16;773333;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-05 01:24:00";16;757708;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-05 02:07:00";16;762917;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-05 03:19:00";16;615667;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-05 03:48:00";16;476292;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-05 04:31:00";16;402000;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-05 05:28:00";16;541333;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-05 06:40:00";16;494875;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-05 07:09:00";16;504167;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-05 07:52:00";16;485583;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-05 10:02:00";16;513458;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-05 10:45:00";16;494875;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-05 11:14:00";16;587792;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-05 11:57:00";16;666771;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-05 12:55:00";16;569208;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-05 14:07:00";16;454813;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-05 14:50:00";16;480938;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-05 16:45:00";16;462938;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-05 17:43:00";16;480938;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-05 19:23:00";16;550625;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-05 20:50:00";16;499521;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-05 22:31:00";16;471646;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-05 23:43:00";16;485583;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-06 00:26:00";16;430438;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-06 00:55:00";16;361375;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-06 01:52:00";16;414188;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-06 02:50:00";16;385750;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-06 05:57:00";16;397938;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-06 08:36:00";16;377625;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-06 09:47:00";16;393875;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-06 12:40:00";16;373563;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-06 14:07:00";16;397938;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-06 16:02:00";16;353250;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-06 17:00:00";16;402000;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-06 17:57:00";16;365438;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-06 18:40:00";16;381688;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-06 23:43:00";16;373563;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-07 00:40:00";16;357313;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-07 01:52:00";16;369500;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-07 02:50:00";16;308563;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-07 03:33:00";16;266000;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-07 04:45:00";16;254000;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-07 16:45:00";16;251000;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-07 17:28:00";16;236000;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-07 18:26:00";16;227000;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-08 00:55:00";16;224000;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-08 06:55:00";16;221000;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-08 10:02:00";16;195471;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-09 23:28:00";16;192765;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-10 02:07:00";16;133833;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-10 08:36:00";16;127583;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-10 10:16:00";16;156750;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-10 17:14:00";16;158833;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-10 18:12:00";16;142167;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-10 19:52:00";16;135917;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-11 02:21:00";16;135917;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-11 04:31:00";16;93071;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-11 05:57:00";16;85824;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-11 08:36:00";16;82200;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-11 10:02:00";16;107565;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-11 12:12:00";16;113000;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-11 13:52:00";16;87635;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-11 14:50:00";16;82200;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-11 16:31:00";16;82200;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-11 18:26:00";16;117167;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-11 19:38:00";16;121333;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-12 06:40:00";16;123417;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-12 09:19:00";16;158833;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-12 10:16:00";16;148417;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-12 12:12:00";16;154667;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-12 14:07:00";16;123417;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-12 15:33:00";16;117167;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-12 17:00:00";16;117167;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-12 18:40:00";16;133833;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-12 21:19:00";16;135917;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-13 01:09:00";16;135917;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-13 03:04:00";16;96694;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-13 03:33:00";16;135917;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-13 04:31:00";16;163000;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-13 05:28:00";16;123417;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-13 07:09:00";16;89447;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-13 08:21:00";16;123417;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-13 09:19:00";16;154667;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-13 10:02:00";16;160917;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-13 12:40:00";16;165706;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-13 14:50:00";16;160917;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-13 18:26:00";16;160917;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-13 19:52:00";16;152583;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-13 23:00:00";16;152583;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-14 01:24:00";16;109376;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-14 02:21:00";16;103941;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-14 06:11:00";16;102129;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-14 07:23:00";16;135917;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-14 09:19:00";16;163000;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-14 10:31:00";16;150500;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-15 01:38:00";16;154667;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-15 02:50:00";16;152583;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-15 04:16:00";16;119250;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-15 05:28:00";16;115083;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-15 07:23:00";16;119250;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-15 08:50:00";16;171118;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-15 11:00:00";16;233000;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-15 13:52:00";16;236000;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-15 19:52:00";16;227000;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-15 23:43:00";16;224000;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-16 00:55:00";16;200882;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-16 06:40:00";16;195471;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-16 08:07:00";16;221000;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-16 11:28:00";16;221000;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-16 12:40:00";16;190059;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-16 13:52:00";16;184647;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-16 16:31:00";16;184647;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-16 17:57:00";16;203588;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-16 23:28:00";16;206294;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-17 00:26:00";16;190059;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-17 01:24:00";16;184647;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-17 05:43:00";16;184647;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-17 06:55:00";16;209000;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-17 17:28:00";16;209000;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-17 18:12:00";16;221000;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-17 19:52:00";16;215000;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-17 21:04:00";16;195471;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-17 22:02:00";16;190059;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-18 01:09:00";16;190059;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-18 02:35:00";16;171118;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-18 06:26:00";16;171118;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-18 08:21:00";16;209000;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-18 10:31:00";16;215000;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-18 23:00:00";16;215000;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-19 02:21:00";16;212000;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-19 06:26:00";16;215000;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-19 10:02:00";16;230000;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-19 16:31:00";16;230000;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-19 17:14:00";16;224000;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-19 18:12:00";16;233000;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-20 00:40:00";16;233000;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-20 02:07:00";16;224000;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-20 03:33:00";16;245000;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-20 08:07:00";16;260000;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-20 10:02:00";16;257000;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-20 11:28:00";16;284188;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-20 12:55:00";16;288250;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-20 14:36:00";16;316688;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-20 15:47:00";16;292313;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-20 19:09:00";16;276063;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-20 19:52:00";16;353250;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-20 20:36:00";16;446688;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-20 21:19:00";16;353250;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-20 22:02:00";16;288250;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-20 23:00:00";16;272000;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-21 00:55:00";16;272000;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-21 01:38:00";16;292313;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-21 03:04:00";16;269000;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-21 17:00:00";16;260000;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-21 17:43:00";16;242000;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-21 18:55:00";16;236000;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-21 23:57:00";16;230000;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-22 00:55:00";16;224000;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-22 02:50:00";16;218000;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-22 08:07:00";16;215000;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-22 09:33:00";16;227000;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-22 13:23:00";16;227000;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-22 14:07:00";16;179235;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-22 16:02:00";16;227000;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-22 19:38:00";16;227000;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-22 21:19:00";16;215000;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-23 06:26:00";16;212000;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-23 07:38:00";16;221000;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-23 09:19:00";16;212000;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-28 11:14:00";16;206294;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-28 12:26:00";16;224000;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-28 13:38:00";16;224000;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-28 14:36:00";16;239000;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-28 16:02:00";16;245000;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-29 06:26:00";16;242000;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-29 09:04:00";16;140083;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-29 10:45:00";16;131750;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-29 16:02:00";16;133833;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-29 17:14:00";16;192765;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-29 18:40:00";16;203588;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-30 09:19:00";16;206294;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-30 10:16:00";16;212000;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-30 14:21:00";16;212000;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-30 15:04:00";16;198176;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-30 15:47:00";16;163000;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-30 17:00:00";16;195471;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-30 18:12:00";16;200882;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-30 21:19:00";16;198176;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-30 23:14:00";16;203588;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-31 03:19:00";16;192765;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-31 06:11:00";16;192765;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-31 06:40:00";16;198176;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-31 11:14:00";16;192765;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-31 13:23:00";16;184647;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-31 18:40:00";16;190059;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-31 21:19:00";16;184647;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-01-31 23:14:00";16;187353;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-02-01 00:26:00";16;176529;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-02-01 01:09:00";16;176529;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-02-01 02:35:00";16;156750;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-02-01 04:02:00";16;127583;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-02-01 06:11:00";16;123417;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-02-01 07:52:00";16;146333;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-02-01 11:00:00";16;150500;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-02-01 12:12:00";16;127583;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-02-01 13:23:00";16;121333;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-02-01 16:16:00";16;119250;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-02-01 17:57:00";16;146333;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-02-01 19:09:00";16;148417;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-02-01 23:14:00";16;148417;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-02-02 00:40:00";16;125500;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-02-02 03:04:00";16;119250;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-02-02 05:14:00";16;121333;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-02-02 06:40:00";16;156750;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-02-02 10:02:00";16;181941;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-02-02 11:43:00";16;173824;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-02-02 12:40:00";16;176529;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-02-02 13:52:00";16;168412;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-02-02 17:14:00";16;165706;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-02-02 20:21:00";16;168412;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-02-02 21:47:00";16;190059;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-02-02 23:28:00";16;192765;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-02-03 07:09:00";16;192765;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-02-03 09:04:00";16;206294;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-02-03 12:26:00";16;203588;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-02-03 13:23:00";16;195471;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-02-03 15:04:00";16;192765;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-02-03 15:47:00";16;168412;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-02-03 17:00:00";16;190059;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-02-03 18:26:00";16;192765;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-02-03 19:52:00";16;203588;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-02-03 23:28:00";16;203588;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-02-04 00:26:00";16;200882;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-02-04 05:28:00";16;200882;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-02-04 07:09:00";16;206294;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-02-04 08:50:00";16;224000;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-02-04 10:16:00";16;248000;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-02-04 14:21:00";16;248000;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-02-04 15:33:00";16;224000;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-02-04 22:31:00";16;221000;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-02-05 00:12:00";16;209000;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-02-05 05:43:00";16;206294;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-02-05 07:09:00";16;218000;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-02-05 09:04:00";16;206294;20;10;0;<FLG>
V2712010;V271201001;;Q;"1981-02-05 11:57:00";16;203588;20;10;0;<FLG>
