"Date","t_minutes","Q","id_WSE_number_case","id_WSE_name_case","id_sta"
2016-08-30 00:49:00,1860,14.25,1,"AIN_16","Ain_Pont_d_Ain"
2016-08-30 01:01:00,2580,15.37,1,"AIN_16","Ain_Pont_d_Ain"
2016-08-30 01:11:00,3180,16.98,1,"AIN_16","Ain_Pont_d_Ain"
2016-08-30 02:03:00,6300,33.118,1,"AIN_16","Ain_Pont_d_Ain"
2016-08-30 02:50:00,9120,40.375,1,"AIN_16","Ain_Pont_d_Ain"
2016-08-30 07:15:00,25020,43.13,1,"AIN_16","Ain_Pont_d_Ain"
2016-08-30 11:29:00,40260,42.55,1,"AIN_16","Ain_Pont_d_Ain"
2016-08-30 12:39:00,44460,40.23,1,"AIN_16","Ain_Pont_d_Ain"
2016-08-30 12:41:00,44580,38.925,1,"AIN_16","Ain_Pont_d_Ain"
2016-08-30 13:42:00,48240,25.826,1,"AIN_16","Ain_Pont_d_Ain"
2016-08-30 14:37:00,51540,19.621,1,"AIN_16","Ain_Pont_d_Ain"
2016-08-30 15:21:00,54180,16.91,1,"AIN_16","Ain_Pont_d_Ain"
2016-08-30 19:03:00,67500,14.67,1,"AIN_16","Ain_Pont_d_Ain"
2016-08-30 23:17:00,82740,14.11,1,"AIN_16","Ain_Pont_d_Ain"
2016-08-31 00:20:00,86520,15.02,1,"AIN_16","Ain_Pont_d_Ain"
2016-08-31 00:31:00,87180,15.72,1,"AIN_16","Ain_Pont_d_Ain"
2016-08-31 01:32:00,90840,32.392,1,"AIN_16","Ain_Pont_d_Ain"
2016-08-31 02:11:00,93180,38.78,1,"AIN_16","Ain_Pont_d_Ain"
2016-08-31 05:03:00,103500,42.55,1,"AIN_16","Ain_Pont_d_Ain"
2016-08-31 09:17:00,118740,43.275,1,"AIN_16","Ain_Pont_d_Ain"
2016-08-31 12:27:00,130140,42.985,1,"AIN_16","Ain_Pont_d_Ain"
2016-08-31 14:01:00,135780,23.454,1,"AIN_16","Ain_Pont_d_Ain"
2016-08-31 14:48:00,138600,19.165,1,"AIN_16","Ain_Pont_d_Ain"
2016-08-31 17:34:00,148560,15.23,1,"AIN_16","Ain_Pont_d_Ain"
2016-09-01 02:02:00,179040,14.11,1,"AIN_16","Ain_Pont_d_Ain"
2016-09-01 18:58:00,240000,13.76,1,"AIN_16","Ain_Pont_d_Ain"
