<CdSiteHydro>;<CdStationHydro>;<CdCapteur>;<GrdSerieObsHydro>;<DtObsHydro>;<StObsHydro>;<ResObsHydro>;<QualifObsHydro>;<MethObsHydro>;<ContObsHydro>;<FLG>
V2712010;V271201001;;Q;"2016-01-04 06:43:00";16;212447;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-04 09:27:00";16;212447;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-04 09:44:00";16;210021;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-04 10:04:00";16;210021;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-04 10:41:00";16;200562;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-04 11:19:00";16;178974;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-04 11:54:00";16;150353;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-04 12:21:00";16;134587;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-04 13:31:00";16;115911;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-04 13:41:00";16;115668;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-04 14:24:00";16;105395;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-04 14:31:00";16;105200;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-04 15:01:00";16;109880;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-04 15:11:00";16;113243;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-04 16:31:00";16;113000;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-04 17:11:00";16;133374;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-04 18:08:00";16;181643;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-04 18:24:00";16;192800;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-04 18:51:00";16;202745;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-04 19:22:00";16;207596;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-04 20:15:00";16;212447;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-04 23:33:00";16;210021;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-04 23:46:00";16;207596;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-05 00:14:00";16;192557;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-05 00:56:00";16;164906;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-05 01:22:00";16;152779;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-05 01:51:00";16;144774;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-05 05:33:00";16;138953;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-05 08:47:00";16;139923;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-05 09:31:00";16;150111;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-05 10:18:00";16;155204;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-05 10:58:00";16;148655;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-05 12:04:00";16;153991;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-05 12:31:00";16;160055;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-05 13:42:00";16;167089;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-05 16:44:00";16;169272;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-05 17:01:00";16;164664;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-05 17:11:00";16;164179;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-05 17:21:00";16;160298;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-05 19:15:00";16;157630;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-05 19:21:00";16;160055;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-05 20:21:00";16;167332;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-06 00:27:00";16;168545;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-06 02:42:00";16;161996;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-06 06:48:00";16;161268;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-06 07:45:00";16;163209;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-06 08:05:00";16;166847;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-06 09:25:00";16;170970;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-06 12:51:00";16;173153;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-06 14:18:00";16;172183;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-06 14:21:00";16;169272;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-06 14:40:00";16;163694;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-06 15:26:00";16;137740;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-06 16:07:00";16;110465;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-06 16:50:00";16;77564;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-06 17:11:00";16;65972;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-06 17:26:00";16;59756;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-06 20:25:00";16;54884;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-06 20:31:00";16;56228;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-06 21:02:00";16;68828;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-06 21:34:00";16;86285;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-06 22:00:00";16;98960;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-06 22:21:00";16;105005;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-06 23:27:00";16;105785;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-07 00:05:00";16;102470;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-07 00:49:00";16;88235;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-07 01:21:00";16;80435;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-07 05:45:00";16;77396;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-07 06:20:00";16;79265;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-07 07:01:00";16;92915;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-07 07:26:00";16;107540;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-07 08:03:00";16;125855;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-07 08:06:00";16;129251;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-07 08:31:00";16;133374;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-07 15:27:00";16;140166;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-07 15:31:00";16;142591;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-07 15:50:00";16;146957;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-07 16:19:00";16;164664;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-07 16:48:00";16;190132;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-07 16:56:00";16;194498;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-07 17:01:00";16;200077;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-07 17:20:00";16;210021;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-07 17:51:00";16;217298;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-07 19:37:00";16;227000;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-08 01:52:00";16;233000;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-08 06:21:00";16;230000;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-08 10:26:00";16;242000;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-08 10:52:00";16;239000;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-08 11:45:00";16;224574;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-08 13:09:00";16;219723;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-08 13:24:00";16;222149;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-08 13:43:00";16;219723;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-08 14:02:00";16;224574;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-08 16:01:00";16;233000;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-08 16:42:00";16;230000;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-08 17:32:00";16;233000;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-08 18:04:00";16;230000;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-08 19:50:00";16;233000;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-08 20:32:00";16;230000;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-08 21:36:00";16;230000;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-08 22:11:00";16;227000;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-08 22:31:00";16;222149;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-08 22:38:00";16;214872;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-08 23:20:00";16;190132;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-08 23:22:00";16;186251;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-08 23:53:00";16;177277;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-08 23:56:00";16;173881;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-09 00:21:00";16;168787;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-09 01:11:00";16;162723;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-09 04:09:00";16;163936;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-09 04:40:00";16;174366;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-09 05:32:00";16;214872;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-09 05:55:00";16;224574;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-09 07:52:00";16;260000;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-09 09:22:00";16;293000;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-09 09:45:00";16;312263;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-09 10:11:00";16;326789;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-09 10:24:00";16;330421;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-09 11:05:00";16;326789;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-09 11:14:00";16;334053;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-09 11:31:00";16;355842;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-09 11:43:00";16;366737;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-09 12:13:00";16;384895;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-09 12:56:00";16;417579;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-09 13:34:00";16;421211;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-09 13:47:00";16;432105;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-09 15:15:00";16;432105;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-09 15:42:00";16;424842;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-09 15:58:00";16;413947;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-09 16:07:00";16;413947;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-09 16:29:00";16;424842;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-09 17:05:00";16;428474;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-09 19:04:00";16;424842;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-09 21:54:00";16;424842;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-09 22:13:00";16;417579;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-09 22:39:00";16;399421;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-09 23:10:00";16;384895;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-09 23:40:00";16;377632;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-10 00:21:00";16;374000;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-10 02:20:00";16;374000;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-10 03:01:00";16;370368;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-10 04:59:00";16;330421;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-10 05:42:00";16;323158;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-10 06:14:00";16;323158;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-10 07:30:00";16;348579;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-10 08:05:00";16;352211;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-10 10:08:00";16;344947;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-10 10:33:00";16;334053;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-10 11:05:00";16;312263;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-10 11:57:00";16;305000;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-10 12:57:00";16;302000;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-10 16:04:00";16;305000;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-10 16:41:00";16;302000;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-10 18:39:00";16;299000;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-10 19:38:00";16;290000;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-10 21:41:00";16;284000;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-11 01:05:00";16;287000;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-11 01:35:00";16;290000;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-11 03:38:00";16;334053;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-11 04:56:00";16;344947;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-11 05:42:00";16;359474;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-11 06:46:00";16;370368;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-11 07:26:00";16;392158;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-11 07:51:00";16;399421;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-11 08:12:00";16;413947;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-11 08:30:00";16;421211;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-11 08:43:00";16;424842;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-11 09:56:00";16;428474;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-11 11:21:00";16;410316;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-11 12:04:00";16;406684;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-11 13:01:00";16;406684;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-11 13:54:00";16;384895;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-11 14:44:00";16;374000;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-11 15:40:00";16;370368;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-11 18:29:00";16;366737;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-11 18:55:00";16;359474;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-11 20:22:00";16;312263;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-11 21:11:00";16;284000;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-11 21:45:00";16;275000;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-11 23:14:00";16;269000;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-12 00:28:00";16;260000;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-12 02:13:00";16;254000;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-12 05:23:00";16;251000;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-12 06:18:00";16;245000;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-12 07:49:00";16;230000;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-12 09:25:00";16;224574;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-12 11:46:00";16;224574;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-12 13:38:00";16;233000;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-12 16:05:00";16;251000;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-12 18:31:00";16;257000;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-12 20:20:00";16;257000;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-13 00:32:00";16;248000;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-13 06:17:00";16;248000;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-13 07:55:00";16;245000;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-13 10:42:00";16;236000;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-13 12:43:00";16;222149;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-13 14:30:00";16;222149;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-13 17:23:00";16;233000;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-14 00:33:00";16;233000;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-14 03:22:00";16;230000;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-14 04:57:00";16;227000;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-14 05:35:00";16;224574;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-14 06:46:00";16;214872;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-14 07:07:00";16;210021;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-14 07:57:00";16;199349;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-14 07:59:00";16;196196;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-14 08:34:00";16;196681;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-14 09:45:00";16;192315;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-14 10:03:00";16;188191;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-14 10:41:00";16;173638;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-14 10:51:00";16;173881;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-14 11:01:00";16;169515;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-14 13:15:00";16;165391;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-14 13:55:00";16;166119;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-14 14:11:00";16;168787;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-14 18:25:00";16;167574;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-14 20:51:00";16;161026;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-15 04:38:00";16;154477;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-15 07:43:00";16;154477;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-15 08:31:00";16;166847;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-15 10:59:00";16;172183;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-15 15:01:00";16;173153;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-15 15:36:00";16;163694;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-15 15:40:00";16;159570;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-15 16:33:00";16;139438;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-15 16:41:00";16;139438;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-15 17:41:00";16;118821;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-15 18:19:00";16;110465;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-16 02:20:00";16;105980;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-16 02:53:00";16;103445;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-16 02:57:00";16;96815;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-16 03:31:00";16;89405;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-16 03:39:00";16;75212;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-16 03:41:00";16;73196;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-16 03:45:00";16;78485;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-16 03:50:00";16;82775;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-16 04:01:00";16;97205;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-16 04:12:00";16;104225;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-16 04:31:00";16;107735;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-16 05:31:00";16;105980;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-16 08:43:00";16;106760;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-16 09:17:00";16;131434;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-16 10:29:00";16;160783;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-16 10:58:00";16;169272;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-16 11:11:00";16;172426;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-16 12:55:00";16;176791;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-16 13:27:00";16;180187;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-16 13:41:00";16;184311;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-16 14:21:00";16;188434;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-16 14:51:00";16;178247;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-16 14:53:00";16;177277;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-16 14:56:00";16;171940;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-16 15:03:00";16;171455;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-16 15:36:00";16;153264;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-16 16:01:00";16;143804;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-16 17:01:00";16;136528;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-16 21:15:00";16;133860;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-17 07:19:00";16;131677;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-17 08:08:00";16;115911;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-17 08:23:00";16;107345;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-17 08:42:00";16;99935;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-17 09:11:00";16;97010;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-17 09:21:00";16;97595;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-17 10:11:00";16;108710;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-17 13:17:00";16;110465;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-17 14:51:00";16;86285;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-17 15:21:00";16;81800;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-17 16:31:00";16;81410;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-17 17:38:00";16;87455;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-17 18:21:00";16;89600;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-17 19:13:00";16;112805;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-17 20:22:00";16;156174;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-17 20:56:00";16;167574;20;10;0;<FLG>
V2712010;V271201001;;Q;"2016-01-17 21:26:00";16;168787;20;10;0;<FLG>
