X Y Z label profile_id header_val
5064 39.94 14.22 rg 1 Eure
5064 41.94 11.77 NA 1 Eure
5064 61.91 10.84 NA 1 Eure
5064 74.89 6.4 NA 1 Eure
5064 103.85 6.42 NA 1 Eure
5064 115.83 9.16 NA 1 Eure
5064 121.82 11.83 NA 1 Eure
5064 156.77 10.47 NA 1 Eure
5064 169.75 8.34 NA 1 Eure
5064 183.73 9.7 NA 1 Eure
5064 193.72 8.95 NA 1 Eure
5064 207.69 11.4 NA 1 Eure
5064 221.67 9.83 NA 1 Eure
5064 240.65 8.97 NA 1 Eure
5064 262.61 11.08 NA 1 Eure
5064 286.58 11.47 NA 1 Eure
5064 289.57 7.42 NA 1 Eure
5064 306.55 5.66 NA 1 Eure
5064 323.52 0.97 NA 1 Eure
5064 382.44 1.08 NA 1 Eure
5064 408.4 1.8 NA 1 Eure
5064 421.38 5.68 NA 1 Eure
5064 442.35 9.32 NA 1 Eure
5064 453.33 12.62 rd 1 Eure
6504 34.7 13.9275 rg 2 6504.000000
6504 44.19 11.3975 NA 2 6504.000000
6504 61.415 9.785 NA 2 6504.000000
6504 73.8975 6.385 NA 2 6504.000000
6504 97.365 7.2825 NA 2 6504.000000
6504 114.84 9.66 NA 2 6504.000000
6504 143.3025 11.5525 NA 2 6504.000000
6504 174.76 10.435 NA 2 6504.000000
6504 199.7275 9.035 NA 2 6504.000000
6504 217.9525 9.83 NA 2 6504.000000
6504 228.94 9.41 NA 2 6504.000000
6504 242.665 11.6275 NA 2 6504.000000
6504 264.63 10.5225 NA 2 6504.000000
6504 283.35 9.5325 NA 2 6504.000000
6504 301.5625 10.6325 NA 2 6504.000000
6504 325.02 10.015 NA 2 6504.000000
6504 330.5025 6.6675 NA 2 6504.000000
6504 347.2225 5.2825 NA 2 6504.000000
6504 362.94 1.015 NA 2 6504.000000
6504 430.295 1.09 NA 2 6504.000000
6504 453.7525 2.7025 NA 2 6504.000000
6504 468.47 6.195 NA 2 6504.000000
6504 486.0325 9.7825 NA 2 6504.000000
6504 495.42 12.2925 rd 2 6504.000000
7944 29.46 13.635 rg 3 7944.000000
7944 46.44 11.025 NA 3 7944.000000
7944 60.92 8.73 NA 3 7944.000000
7944 72.905 6.37 NA 3 7944.000000
7944 90.88 8.145 NA 3 7944.000000
7944 113.85 10.16 NA 3 7944.000000
7944 164.785 11.275 NA 3 7944.000000
7944 192.75 10.4 NA 3 7944.000000
7944 229.705 9.73 NA 3 7944.000000
7944 252.175 9.96 NA 3 7944.000000
7944 264.16 9.87 NA 3 7944.000000
7944 277.64 11.855 NA 3 7944.000000
7944 307.59 11.215 NA 3 7944.000000
7944 326.05 10.095 NA 3 7944.000000
7944 340.515 10.185 NA 3 7944.000000
7944 363.46 8.56 NA 3 7944.000000
7944 371.435 5.915 NA 3 7944.000000
7944 387.895 4.905 NA 3 7944.000000
7944 402.36 1.06 NA 3 7944.000000
7944 478.15 1.1 NA 3 7944.000000
7944 499.105 3.605 NA 3 7944.000000
7944 515.56 6.71 NA 3 7944.000000
7944 529.715 10.245 NA 3 7944.000000
7944 537.51 11.965 rd 3 7944.000000
9384 24.22 13.3425 rg 4 9384.000000
9384 48.69 10.6525 NA 4 9384.000000
9384 60.425 7.675 NA 4 9384.000000
9384 71.9125 6.355 NA 4 9384.000000
9384 84.395 9.0075 NA 4 9384.000000
9384 112.86 10.66 NA 4 9384.000000
9384 186.2675 10.9975 NA 4 9384.000000
9384 210.74 10.365 NA 4 9384.000000
9384 259.6825 10.425 NA 4 9384.000000
9384 286.3975 10.09 NA 4 9384.000000
9384 299.38 10.33 NA 4 9384.000000
9384 312.615 12.0825 NA 4 9384.000000
9384 350.55 11.9075 NA 4 9384.000000
9384 368.75 10.6575 NA 4 9384.000000
9384 379.4675 9.7375 NA 4 9384.000000
9384 401.9 7.105 NA 4 9384.000000
9384 412.3675 5.1625 NA 4 9384.000000
9384 428.5675 4.5275 NA 4 9384.000000
9384 441.78 1.105 NA 4 9384.000000
9384 526.005 1.11 NA 4 9384.000000
9384 544.4575 4.5075 NA 4 9384.000000
9384 562.65 7.225 NA 4 9384.000000
9384 573.3975 10.7075 NA 4 9384.000000
9384 579.6 11.6375 rd 4 9384.000000
10824 18.98 13.05 rg 5 10824.000000
10824 50.94 10.28 NA 5 10824.000000
10824 59.93 6.62 NA 5 10824.000000
10824 70.92 6.34 NA 5 10824.000000
10824 77.91 9.87 NA 5 10824.000000
10824 111.87 11.16 NA 5 10824.000000
10824 207.75 10.72 NA 5 10824.000000
10824 228.73 10.33 NA 5 10824.000000
10824 289.66 11.12 NA 5 10824.000000
10824 320.62 10.22 NA 5 10824.000000
10824 334.6 10.79 NA 5 10824.000000
10824 347.59 12.31 NA 5 10824.000000
10824 393.51 12.6 NA 5 10824.000000
10824 411.45 11.22 NA 5 10824.000000
10824 418.42 9.29 NA 5 10824.000000
10824 440.34 5.65 NA 5 10824.000000
10824 453.3 4.41 NA 5 10824.000000
10824 469.24 4.15 NA 5 10824.000000
10824 481.2 1.15 NA 5 10824.000000
10824 573.86 1.12 NA 5 10824.000000
10824 589.81 5.41 NA 5 10824.000000
10824 609.74 7.74 NA 5 10824.000000
10824 617.08 11.17 NA 5 10824.000000
10824 621.69 11.31 rd 5 10824.000000
11937 146.92 11.925 rg 6 11937.000000
11937 167.395 10.185 NA 6 11937.000000
11937 175.39 7.64 NA 6 11937.000000
11937 187.88 7.765 NA 6 11937.000000
11937 193.875 8.07 NA 6 11937.000000
11937 217.85 8.45 NA 6 11937.000000
11937 270.29 10.065 NA 6 11937.000000
11937 285.775 9.945 NA 6 11937.000000
11937 323.235 9.005 NA 6 11937.000000
11937 344.715 7.68 NA 6 11937.000000
11937 356.2 7.735 NA 6 11937.000000
11937 374.19 8.33 NA 6 11937.000000
11937 404.645 7.89 NA 6 11937.000000
11937 415.615 6.585 NA 6 11937.000000
11937 426.595 4.99 NA 6 11937.000000
11937 446.05 3.08 NA 6 11937.000000
11937 469.525 2.805 NA 6 11937.000000
11937 488.985 2.53 NA 6 11937.000000
11937 502.465 1.4 NA 6 11937.000000
11937 554.29 1.3 NA 6 11937.000000
11937 567.765 5.52 NA 6 11937.000000
11937 580.225 7.015 NA 6 11937.000000
11937 585.395 10.585 NA 6 11937.000000
11937 588.945 11.05 rd 6 11937.000000
13050 274.86 10.8 rg 7 13050.000000
13050 283.85 10.09 NA 7 13050.000000
13050 290.85 8.66 NA 7 13050.000000
13050 304.84 9.19 NA 7 13050.000000
13050 309.84 6.27 NA 7 13050.000000
13050 323.83 5.74 NA 7 13050.000000
13050 332.83 9.41 NA 7 13050.000000
13050 342.82 9.56 NA 7 13050.000000
13050 356.81 6.89 NA 7 13050.000000
13050 368.81 5.14 NA 7 13050.000000
13050 377.8 4.68 NA 7 13050.000000
13050 400.79 4.35 NA 7 13050.000000
13050 415.78 3.18 NA 7 13050.000000
13050 419.78 1.95 NA 7 13050.000000
13050 434.77 0.69 NA 7 13050.000000
13050 451.76 0.51 NA 7 13050.000000
13050 485.75 1.2 NA 7 13050.000000
13050 508.73 0.91 NA 7 13050.000000
13050 523.73 1.65 NA 7 13050.000000
13050 534.72 1.48 NA 7 13050.000000
13050 545.72 5.63 NA 7 13050.000000
13050 550.71 6.29 NA 7 13050.000000
13050 553.71 10 NA 7 13050.000000
13050 556.2 10.79 rd 7 13050.000000
14074 244.91 12.11 rg 8 14074.000000
14074 264.33 10.32 NA 8 14074.000000
14074 271.9 5.74 NA 8 14074.000000
14074 282.89 6.98 NA 8 14074.000000
14074 308.88 6.33 NA 8 14074.000000
14074 327.88 10.19 NA 8 14074.000000
14074 362.86 8.38 NA 8 14074.000000
14074 427.84 8.08 NA 8 14074.000000
14074 490.82 10.45 NA 8 14074.000000
14074 498.81 8.18 NA 8 14074.000000
14074 544.8 2.63 NA 8 14074.000000
14074 549.79 1.15 NA 8 14074.000000
14074 573.78 1.31 NA 8 14074.000000
14074 603.77 -0.09 NA 8 14074.000000
14074 657.75 2.16 NA 8 14074.000000
14074 668.75 6.69 NA 8 14074.000000
14074 674.75 5.93 NA 8 14074.000000
14074 681.74 10.62 NA 8 14074.000000
14074 734.72 9.65 NA 8 14074.000000
14074 821.69 10.45 NA 8 14074.000000
14074 869.67 9.61 NA 8 14074.000000
14074 891.66 10.93 NA 8 14074.000000
14074 914.66 10.56 NA 8 14074.000000
14074 924.65 12.12 rd 8 14074.000000
14542 0 21.82 rg 9 14542.000000
14542 0 10.76 NA 9 14542.000000
14542 23.99 10.72 NA 9 14542.000000
14542 52.98 10.08 NA 9 14542.000000
14542 117.96 10.49 NA 9 14542.000000
14542 126.96 6.38 NA 9 14542.000000
14542 135.96 6.28 NA 9 14542.000000
14542 148.95 4.34 NA 9 14542.000000
14542 160.95 4.13 NA 9 14542.000000
14542 177.95 6.22 NA 9 14542.000000
14542 209.94 6.36 NA 9 14542.000000
14542 225.73 10.24 NA 9 14542.000000
14542 245.93 10.53 NA 9 14542.000000
14542 256.92 8.27 NA 9 14542.000000
14542 281.91 5.36 NA 9 14542.000000
14542 292.91 1.63 NA 9 14542.000000
14542 337.9 1.12 NA 9 14542.000000
14542 343.9 0.66 NA 9 14542.000000
14542 401.88 0.27 NA 9 14542.000000
14542 414.87 2.46 NA 9 14542.000000
14542 431.87 7.8 NA 9 14542.000000
14542 441.87 7.91 NA 9 14542.000000
14542 448.86 11.27 NA 9 14542.000000
14542 454.86 11.85 rd 9 14542.000000
15682.5 0 18.275 rg 10 15682.500000
15682.5 0 10.9 NA 10 15682.500000
15682.5 17.485 10.465 NA 10 15682.500000
15682.5 33.975 8.28 NA 10 15682.500000
15682.5 72.455 5.885 NA 10 15682.500000
15682.5 78.95 3.47 NA 10 15682.500000
15682.5 93.93 3.415 NA 10 15682.500000
15682.5 103.42 2.25 NA 10 15682.500000
15682.5 124.39 2.7 NA 10 15682.500000
15682.5 139.875 3.5 NA 10 15682.500000
15682.5 165.355 3.53 NA 10 15682.500000
15682.5 183.23 5.925 NA 10 15682.500000
15682.5 202.81 5.515 NA 10 15682.500000
15682.5 218.285 4.635 NA 10 15682.500000
15682.5 234.775 3.5 NA 10 15682.500000
15682.5 243.765 3.395 NA 10 15682.500000
15682.5 269.255 3.67 NA 10 15682.500000
15682.5 276.25 4.695 NA 10 15682.500000
15682.5 307.125 5.565 NA 10 15682.500000
15682.5 321.715 6.875 NA 10 15682.500000
15682.5 334.705 9.44 NA 10 15682.500000
15682.5 350.185 9.685 NA 10 15682.500000
15682.5 354.675 11.96 NA 10 15682.500000
15682.5 361.17 12.47 rd 10 15682.500000
16823 0 14.73 rg 11 16823.000000
16823 0 11.04 NA 11 16823.000000
16823 10.98 10.21 NA 11 16823.000000
16823 14.97 6.48 NA 11 16823.000000
16823 26.95 1.28 NA 11 16823.000000
16823 30.94 0.56 NA 11 16823.000000
16823 51.9 0.55 NA 11 16823.000000
