a0_min        a1_min        a2_min        a3_min        Y1_intercept  Y2_intercept  Y3_intercept  Y4_intercept  LogPost       
  0.103158E+03  0.930620E+01  0.121711E+02  0.238866E+02  0.396249E-03  0.274982E-03  0.250135E-03  0.127115E-02  0.188960E+03
  0.103158E+03  0.930620E+01  0.121711E+02  0.238866E+02  0.396249E-03  0.274982E-03  0.250135E-03  0.127115E-02  0.188960E+03
  0.103158E+03  0.930620E+01  0.121711E+02  0.238866E+02  0.396249E-03  0.274982E-03  0.250135E-03  0.127115E-02  0.188960E+03
  0.103158E+03  0.930620E+01  0.121711E+02  0.238866E+02  0.396249E-03  0.305535E-03  0.250135E-03  0.127115E-02  0.188860E+03
  0.103158E+03  0.930620E+01  0.121711E+02  0.222382E+02  0.396249E-03  0.305535E-03  0.250135E-03  0.107156E-02  0.189048E+03
  0.103158E+03  0.930620E+01  0.834118E+01  0.220440E+02  0.396249E-03  0.305535E-03  0.250135E-03  0.107156E-02  0.188053E+03
  0.103158E+03  0.930620E+01  0.802260E+01  0.288361E+02  0.542587E-04  0.305535E-03  0.250135E-03  0.107156E-02  0.187512E+03
  0.103158E+03  0.930620E+01  0.114375E+02  0.288361E+02  0.542587E-04  0.305535E-03  0.250135E-03  0.107156E-02  0.188223E+03
  0.103158E+03  0.930620E+01  0.114375E+02  0.288361E+02  0.542587E-04  0.305535E-03  0.250135E-03  0.107156E-02  0.188223E+03
  0.103158E+03  0.930620E+01  0.102614E+02  0.303962E+02  0.542587E-04  0.305535E-03  0.250135E-03  0.107156E-02  0.187577E+03
  0.103158E+03  0.930620E+01  0.102614E+02  0.198677E+02  0.542587E-04  0.305535E-03  0.250135E-03  0.107156E-02  0.189106E+03
  0.103158E+03  0.930620E+01  0.102614E+02  0.198677E+02  0.542587E-04  0.305535E-03  0.250135E-03  0.136260E-02  0.189071E+03
  0.103158E+03  0.592488E+01  0.102614E+02  0.149639E+02  0.542587E-04  0.305535E-03  0.250135E-03  0.136260E-02  0.189285E+03
  0.101525E+03  0.592488E+01  0.206017E+01  0.149639E+02  0.542587E-04  0.305535E-03  0.250135E-03  0.166513E-02  0.190518E+03
  0.101525E+03  0.592488E+01  0.206017E+01  0.172568E+02  0.542587E-04  0.305535E-03  0.250135E-03  0.166513E-02  0.190090E+03
  0.101525E+03  0.592488E+01  0.127530E+02  0.172568E+02  0.542587E-04  0.305535E-03  0.250135E-03  0.166513E-02  0.187492E+03
  0.101525E+03  0.592488E+01  0.127530E+02  0.172568E+02  0.542587E-04  0.305535E-03  0.250135E-03  0.166513E-02  0.187492E+03
  0.101525E+03  0.592488E+01  0.692666E+01  0.172568E+02  0.542587E-04  0.305535E-03  0.250135E-03  0.166513E-02  0.190272E+03
  0.101525E+03  0.592488E+01  0.692666E+01  0.140871E+02  0.542587E-04  0.305535E-03  0.250135E-03  0.166513E-02  0.190880E+03
  0.101525E+03  0.592488E+01  0.443686E+01  0.149870E+02  0.542587E-04  0.305535E-03  0.250135E-03  0.739069E-03  0.190735E+03
  0.101525E+03  0.512172E+01  0.443686E+01  0.149870E+02  0.542587E-04  0.305535E-03  0.250135E-03  0.739069E-03  0.190717E+03
  0.101525E+03  0.512172E+01  0.443686E+01  0.149870E+02  0.542587E-04  0.305535E-03  0.250135E-03  0.739069E-03  0.190717E+03
  0.101525E+03  0.512172E+01  0.443686E+01  0.149870E+02  0.542587E-04  0.305535E-03  0.250135E-03  0.739069E-03  0.190717E+03
  0.101525E+03  0.512172E+01  0.922895E+01  0.149870E+02  0.542587E-04  0.305535E-03  0.250135E-03  0.739069E-03  0.190499E+03
  0.101525E+03  0.512172E+01  0.922895E+01  0.339374E+01  0.542587E-04  0.305535E-03  0.250135E-03  0.739069E-03  0.190262E+03
  0.101525E+03  0.512172E+01  0.311996E+01  0.339374E+01  0.542587E-04  0.305535E-03  0.250135E-03  0.739069E-03  0.190292E+03
  0.101525E+03  0.356057E+01  0.311996E+01  0.328289E+01  0.542587E-04  0.305535E-03  0.250135E-03  0.292154E-02  0.188636E+03
  0.101525E+03  0.356057E+01  0.133960E+02  0.328289E+01  0.542587E-04  0.305535E-03  0.250135E-03  0.256407E-02  0.185531E+03
  0.101525E+03  0.356057E+01  0.653738E+01  0.723877E+01  0.542587E-04  0.305535E-03  0.250135E-03  0.256407E-02  0.189194E+03
  0.101525E+03  0.356057E+01  0.653738E+01  0.129253E+02  0.542587E-04  0.305535E-03  0.250135E-03  0.256407E-02  0.188410E+03
  0.101525E+03  0.356057E+01  0.653738E+01  0.123907E+02  0.542587E-04  0.305535E-03  0.250135E-03  0.256407E-02  0.188531E+03
  0.101525E+03  0.356057E+01  0.312255E+01  0.884361E+01  0.542587E-04  0.305535E-03  0.250135E-03  0.256407E-02  0.189341E+03
  0.101525E+03  0.356057E+01  0.312255E+01  0.884361E+01  0.542587E-04  0.305535E-03  0.250135E-03  0.256407E-02  0.189341E+03
  0.101525E+03  0.356057E+01  0.312255E+01  0.884361E+01  0.542587E-04  0.305535E-03  0.250135E-03  0.179178E-02  0.191218E+03
  0.101525E+03  0.378771E+01  0.312255E+01  0.169906E+02  0.542587E-04  0.305535E-03  0.250135E-03  0.179178E-02  0.189572E+03
  0.101525E+03  0.414436E+01  0.312255E+01  0.169906E+02  0.542587E-04  0.305535E-03  0.250135E-03  0.194417E-02  0.189352E+03
  0.101525E+03  0.467879E+01  0.113016E+02  0.169906E+02  0.542587E-04  0.305535E-03  0.250135E-03  0.194417E-02  0.187241E+03
  0.101525E+03  0.467879E+01  0.113016E+02  0.169906E+02  0.542587E-04  0.147505E-03  0.250135E-03  0.194417E-02  0.187177E+03
  0.101525E+03  0.704540E+01 -0.440117E+00  0.160774E+02  0.542587E-04  0.147505E-03  0.250135E-03  0.194417E-02  0.188982E+03
  0.101525E+03  0.704540E+01 -0.440117E+00  0.209393E+02  0.542587E-04  0.147505E-03  0.250135E-03  0.194417E-02  0.187699E+03
  0.101525E+03  0.704540E+01  0.331272E+01  0.138902E+02  0.542587E-04  0.147505E-03  0.250135E-03  0.194417E-02  0.190491E+03
  0.101525E+03  0.704540E+01  0.917650E+01  0.667368E+01  0.542587E-04  0.147505E-03  0.250135E-03  0.194417E-02  0.189333E+03
  0.101525E+03  0.704540E+01  0.917650E+01  0.177298E+02  0.542587E-04  0.147505E-03  0.250135E-03  0.194417E-02  0.189174E+03
  0.101525E+03  0.704540E+01  0.560382E+01  0.177298E+02  0.542587E-04  0.147505E-03  0.250135E-03  0.194417E-02  0.190054E+03
  0.101525E+03  0.704540E+01  0.560382E+01  0.177298E+02  0.542587E-04  0.147505E-03  0.250135E-03  0.786878E-03  0.191180E+03
  0.101525E+03  0.704540E+01  0.560382E+01  0.177298E+02  0.542587E-04  0.147505E-03  0.250135E-03  0.786878E-03  0.191180E+03
  0.101525E+03  0.704540E+01  0.560382E+01  0.177298E+02  0.542587E-04  0.147505E-03  0.250135E-03  0.786878E-03  0.191180E+03
  0.101989E+03  0.704540E+01  0.560382E+01  0.211250E+02  0.542587E-04  0.147505E-03  0.250135E-03  0.786878E-03  0.190081E+03
  0.102136E+03  0.704540E+01  0.560382E+01  0.180632E+02  0.542587E-04  0.147505E-03  0.250135E-03  0.786878E-03  0.190418E+03
  0.102136E+03  0.704540E+01  0.965662E+01  0.991514E+01  0.542587E-04  0.147505E-03  0.250135E-03  0.786878E-03  0.190790E+03
  0.102136E+03  0.704540E+01  0.117142E+02  0.991514E+01  0.542587E-04  0.147505E-03  0.250135E-03  0.786878E-03  0.190475E+03
  0.102136E+03  0.849333E+01  0.107568E+02  0.991514E+01  0.542587E-04  0.147505E-03  0.250135E-03  0.786878E-03  0.189820E+03
  0.102136E+03  0.849333E+01  0.107568E+02  0.119425E+02  0.542587E-04  0.147505E-03  0.250135E-03  0.206291E-02  0.189021E+03
  0.102136E+03  0.849333E+01  0.330628E+01  0.119425E+02  0.311478E-03  0.147505E-03  0.250135E-03  0.227597E-02  0.187518E+03
  0.102136E+03  0.830980E+01  0.105818E+02  0.119425E+02  0.311478E-03  0.147505E-03  0.250135E-03  0.227597E-02  0.188310E+03
  0.102136E+03  0.893359E+01  0.114194E+02  0.196467E+02  0.311478E-03  0.147505E-03  0.250135E-03  0.227597E-02  0.187740E+03
  0.102136E+03  0.893359E+01  0.102631E+02  0.196467E+02  0.311478E-03  0.147505E-03  0.250135E-03  0.196112E-02  0.188919E+03
  0.102136E+03  0.893359E+01  0.102631E+02  0.147445E+02  0.311478E-03  0.147505E-03  0.250135E-03  0.196112E-02  0.189117E+03
  0.102136E+03  0.924169E+01  0.102631E+02  0.147445E+02  0.311478E-03  0.147505E-03  0.250135E-03  0.135465E-02  0.190352E+03
  0.102136E+03  0.924169E+01  0.902816E+01  0.199147E+02  0.311478E-03  0.147505E-03  0.250135E-03  0.135465E-02  0.190415E+03
  0.102136E+03  0.924169E+01  0.799249E+01  0.172130E+02  0.311478E-03  0.147505E-03  0.250135E-03  0.135465E-02  0.190550E+03
  0.102136E+03  0.924169E+01  0.799249E+01  0.194315E+02  0.311478E-03  0.147505E-03  0.250135E-03  0.135465E-02  0.190456E+03
  0.102136E+03  0.924169E+01  0.799249E+01  0.189962E+02  0.311478E-03  0.147505E-03  0.250135E-03  0.135465E-02  0.190491E+03
  0.102136E+03  0.924169E+01  0.799249E+01  0.189962E+02  0.311478E-03  0.147505E-03  0.250135E-03  0.135465E-02  0.190491E+03
  0.102136E+03  0.924169E+01  0.967554E+01  0.110942E+02  0.311478E-03  0.147505E-03  0.250135E-03  0.102743E-02  0.189981E+03
  0.102136E+03  0.924169E+01  0.967554E+01  0.212225E+02  0.311478E-03  0.147505E-03  0.250135E-03  0.102743E-02  0.190475E+03
  0.102136E+03  0.732664E+01  0.708635E+01  0.187426E+02  0.311478E-03  0.147505E-03  0.250135E-03  0.102743E-02  0.191119E+03
  0.102136E+03  0.732664E+01  0.708635E+01  0.229277E+02  0.311478E-03  0.147505E-03  0.250135E-03  0.102743E-02  0.190102E+03
  0.102136E+03  0.732664E+01  0.708635E+01  0.229277E+02  0.311478E-03  0.147505E-03  0.250135E-03  0.102743E-02  0.190102E+03
  0.102136E+03  0.732664E+01  0.708635E+01  0.153560E+02  0.311478E-03  0.147505E-03  0.250135E-03  0.108604E-02  0.191461E+03
