IDTRANS;DIST;pk;ALTI_MOY
167;877,5;61070;196,7812
168;882,5;61065;196,7830
169;887,5;61060;196,7835
170;892,5;61055;196,7870
171;897,5;61050;196,7873
172;902,5;61045;196,7847
173;907,5;61040;196,7779
174;912,5;61035;196,7813
175;917,5;61030;196,7809
176;922,5;61025;196,7931
177;927,5;61020;196,7887
178;932,5;61015;196,7943
179;937,5;61010;196,7731
180;942,5;61005;196,7853
181;947,5;61000;196,7843
182;952,5;60995;196,7838
183;957,5;60990;196,7872
184;962,5;60985;196,7795
185;967,5;60980;196,7691
186;972,5;60975;196,7782
187;977,5;60970;196,7715
188;982,5;60965;196,7800
189;987,5;60960;196,7718
190;992,5;60955;196,7695
191;997,5;60950;196,7662
192;1002,5;60945;196,7710
193;1007,5;60940;196,7777
194;1012,5;60935;196,7667
195;1017,5;60930;196,7711
196;1022,5;60925;196,7714
197;1027,5;60920;196,7669
198;1032,5;60915;196,7719
199;1037,5;60910;196,7692
200;1042,5;60905;196,7802
201;1047,5;60900;196,7847
202;1052,5;60895;196,7862
203;1057,5;60890;196,7923
204;1062,5;60885;196,7814
205;1067,5;60880;196,7981
206;1072,5;60875;196,7900
207;1077,5;60870;196,7857
208;1082,5;60865;196,7828
209;1087,5;60860;196,7778
210;1092,5;60855;196,7737
211;1097,5;60850;196,7732
212;1102,5;60845;196,7867
213;1107,5;60840;196,7801
214;1112,5;60835;196,7883
215;1117,5;60830;196,7892
216;1122,5;60825;196,7978
217;1127,5;60820;196,7933
218;1132,5;60815;196,7968
219;1137,5;60810;196,7961
220;1142,5;60805;196,7821
221;1147,5;60800;196,7899
222;1152,5;60795;196,8027
223;1157,5;60790;196,7919
224;1162,5;60785;196,8042
225;1167,5;60780;196,7994
226;1172,5;60775;196,7836
227;1177,5;60770;196,7737
228;1182,5;60765;196,7813
229;1187,5;60760;196,7677
230;1192,5;60755;196,7573
231;1197,5;60750;196,7566
232;1202,5;60745;196,7591
233;1207,5;60740;196,7613
234;1212,5;60735;196,7711
235;1217,5;60730;196,7693
236;1222,5;60725;196,7723
237;1227,5;60720;196,7427
242;1252,5;60695;196,7653
243;1257,5;60690;196,7710
244;1262,5;60685;196,7655
245;1267,5;60680;196,7682
246;1272,5;60675;196,7674
247;1277,5;60670;196,7654
248;1282,5;60665;196,7701
249;1287,5;60660;196,7755
250;1292,5;60655;196,7665
251;1297,5;60650;196,7769
252;1302,5;60645;196,7779
253;1307,5;60640;196,7779
254;1312,5;60635;196,7624
255;1317,5;60630;196,7553
256;1322,5;60625;196,7589
257;1327,5;60620;196,7710
258;1332,5;60615;196,7740
259;1337,5;60610;196,7630
260;1342,5;60605;196,7670
261;1347,5;60600;196,7563
262;1352,5;60595;196,7482
263;1357,5;60590;196,7504
264;1362,5;60585;196,7455
265;1367,5;60580;196,7599
266;1372,5;60575;196,7621
267;1377,5;60570;196,7573
268;1382,5;60565;196,7532
269;1387,5;60560;196,7546
270;1392,5;60555;196,7505
271;1397,5;60550;196,7401
272;1402,5;60545;196,7403
273;1407,5;60540;196,7446
274;1412,5;60535;196,7363
275;1417,5;60530;196,7378
276;1422,5;60525;196,7356
277;1427,5;60520;196,7279
278;1432,5;60515;196,7357
279;1437,5;60510;196,7396
280;1442,5;60505;196,7456
281;1447,5;60500;196,7416
282;1452,5;60495;196,7361
283;1457,5;60490;196,7149
284;1462,5;60485;196,7538
285;1467,5;60480;196,7457
286;1472,5;60475;196,7428
287;1477,5;60470;196,7362
288;1482,5;60465;196,7406
289;1487,5;60460;196,7430
290;1492,5;60455;196,7364
291;1497,5;60450;196,7319
292;1502,5;60445;196,7140
293;1507,5;60440;196,7247
294;1512,5;60435;196,7150
295;1517,5;60430;196,7408
296;1522,5;60425;196,6794
297;1527,5;60420;196,7022
298;1532,5;60415;196,6771
299;1537,5;60410;196,6876
300;1542,5;60405;196,6956
301;1547,5;60400;196,7108
302;1552,5;60395;196,6916
303;1557,5;60390;196,6908
306;1572,5;60375;196,7106
307;1577,5;60370;196,6608
308;1582,5;60365;196,6696
309;1587,5;60360;196,6766
310;1592,5;60355;196,6868
311;1597,5;60350;196,6871
312;1602,5;60345;196,6799
313;1607,5;60340;196,6534
314;1612,5;60335;196,6785
315;1617,5;60330;196,6837
316;1622,5;60325;196,6778
317;1627,5;60320;196,6753
318;1632,5;60315;196,6670
319;1637,5;60310;196,6888
320;1642,5;60305;196,7025
321;1647,5;60300;196,6616
322;1652,5;60295;196,6642
323;1657,5;60290;196,6400
324;1662,5;60285;196,6499
325;1667,5;60280;196,6409
326;1672,5;60275;196,6234
327;1677,5;60270;196,6652
328;1682,5;60265;196,6723
329;1687,5;60260;196,6739
330;1692,5;60255;196,6911
331;1697,5;60250;196,6880
332;1702,5;60245;196,6802
337;1727,5;60220;196,6998
338;1732,5;60215;196,6829
339;1737,5;60210;196,6626
340;1742,5;60205;196,6563
341;1747,5;60200;196,6588
342;1752,5;60195;196,6914
343;1757,5;60190;196,7044
344;1762,5;60185;196,6637
345;1767,5;60180;196,6923
346;1772,5;60175;196,7053
347;1777,5;60170;196,7323
348;1782,5;60165;196,6947
369;1887,5;60060;196,6797
372;1902,5;60045;196,6221
373;1907,5;60040;196,6193
374;1912,5;60035;196,6125
375;1917,5;60030;196,6253
376;1922,5;60025;196,6334
377;1927,5;60020;196,6523
378;1932,5;60015;196,6350
379;1937,5;60010;196,6216
380;1942,5;60005;196,6303
381;1947,5;60000;196,6160
382;1952,5;59995;196,6343
383;1957,5;59990;196,6280
384;1962,5;59985;196,6276
385;1967,5;59980;196,6423
386;1972,5;59975;196,6299
387;1977,5;59970;196,6260
388;1982,5;59965;196,6059
389;1987,5;59960;196,6145
390;1992,5;59955;196,6254
391;1997,5;59950;196,5847
392;2002,5;59945;196,6064
393;2007,5;59940;196,6143
394;2012,5;59935;196,6267
395;2017,5;59930;196,6087
396;2022,5;59925;196,6255
397;2027,5;59920;196,6311
398;2032,5;59915;196,6223
399;2037,5;59910;196,5807
400;2042,5;59905;196,6049
401;2047,5;59900;196,6303
402;2052,5;59895;196,6112
403;2057,5;59890;196,6044
404;2062,5;59885;196,6021
405;2067,5;59880;196,6269
406;2072,5;59875;196,6754
407;2077,5;59870;196,6236
408;2082,5;59865;196,5990
409;2087,5;59860;196,5903
410;2092,5;59855;196,6179
411;2097,5;59850;196,6195
412;2102,5;59845;196,6071
413;2107,5;59840;196,6404
414;2112,5;59835;196,6300
415;2117,5;59830;196,5749
416;2122,5;59825;196,5267
428;2182,5;59765;196,5908
429;2187,5;59760;196,5708
430;2192,5;59755;196,5874
431;2197,5;59750;196,5762
432;2202,5;59745;196,5845
433;2207,5;59740;196,5765
434;2212,5;59735;196,5631
435;2217,5;59730;196,5727
436;2222,5;59725;196,5593
437;2227,5;59720;196,5600
438;2232,5;59715;196,5938
439;2237,5;59710;196,5798
440;2242,5;59705;196,5531
441;2247,5;59700;196,5668
442;2252,5;59695;196,5627
443;2257,5;59690;196,5742
444;2262,5;59685;196,5432
445;2267,5;59680;196,5563
446;2272,5;59675;196,5716
447;2277,5;59670;196,5587
448;2282,5;59665;196,5555
449;2287,5;59660;196,5697
450;2292,5;59655;196,5594
451;2297,5;59650;196,5765
452;2302,5;59645;196,5601
453;2307,5;59640;196,5781
454;2312,5;59635;196,5677
455;2317,5;59630;196,5749
456;2322,5;59625;196,5642
457;2327,5;59620;196,5566
458;2332,5;59615;196,5645
459;2337,5;59610;196,5591
460;2342,5;59605;196,5546
461;2347,5;59600;196,5466
462;2352,5;59595;196,5409
463;2357,5;59590;196,5483
464;2362,5;59585;196,5410
465;2367,5;59580;196,5408
466;2372,5;59575;196,5421
467;2377,5;59570;196,5500
468;2382,5;59565;196,5520
469;2387,5;59560;196,5505
470;2392,5;59555;196,5317
471;2397,5;59550;196,5461
472;2402,5;59545;196,5438
473;2407,5;59540;196,5428
474;2412,5;59535;196,5330
475;2417,5;59530;196,5480
476;2422,5;59525;196,5399
477;2427,5;59520;196,5424
478;2432,5;59515;196,5434
479;2437,5;59510;196,5377
480;2442,5;59505;196,5338
481;2447,5;59500;196,5373
482;2452,5;59495;196,5279
483;2457,5;59490;196,5265
484;2462,5;59485;196,5406
485;2467,5;59480;196,5296
486;2472,5;59475;196,5416
487;2477,5;59470;196,5286
488;2482,5;59465;196,5351
489;2487,5;59460;196,5491
490;2492,5;59455;196,5382
491;2497,5;59450;196,5391
492;2502,5;59445;196,5124
493;2507,5;59440;196,4944
494;2512,5;59435;196,4758
495;2517,5;59430;196,4968
496;2522,5;59425;196,5185
497;2527,5;59420;196,5153
498;2532,5;59415;196,5126
499;2537,5;59410;196,5202
500;2542,5;59405;196,5142
501;2547,5;59400;196,5133
502;2552,5;59395;196,5008
503;2557,5;59390;196,4801
504;2562,5;59385;196,4717
505;2567,5;59380;196,4908
506;2572,5;59375;196,5253
507;2577,5;59370;196,5300
508;2582,5;59365;196,5488
509;2587,5;59360;196,5403
510;2592,5;59355;196,5453
511;2597,5;59350;196,5348
512;2602,5;59345;196,5297
513;2607,5;59340;196,5024
514;2612,5;59335;196,5399
515;2617,5;59330;196,5157
516;2622,5;59325;196,5577
517;2627,5;59320;196,5530
518;2632,5;59315;196,5462
519;2637,5;59310;196,5558
520;2642,5;59305;196,5480
521;2647,5;59300;196,5435
522;2652,5;59295;196,5588
523;2657,5;59290;196,5528
524;2662,5;59285;196,5523
525;2667,5;59280;196,5454
526;2672,5;59275;196,5600
527;2677,5;59270;196,5616
528;2682,5;59265;196,5581
529;2687,5;59260;196,5612
530;2692,5;59255;196,5685
531;2697,5;59250;196,5614
532;2702,5;59245;196,5716
533;2707,5;59240;196,5643
534;2712,5;59235;196,5698
535;2717,5;59230;196,5687
536;2722,5;59225;196,5632
537;2727,5;59220;196,5623
538;2732,5;59215;196,5367
539;2737,5;59210;196,5276
540;2742,5;59205;196,5365
541;2747,5;59200;196,5407
542;2752,5;59195;196,5621
543;2757,5;59190;196,5725
544;2762,5;59185;196,5605
545;2767,5;59180;196,5536
546;2772,5;59175;196,5465
547;2777,5;59170;196,5414
548;2782,5;59165;196,5244
549;2787,5;59160;196,5254
550;2792,5;59155;196,5326
551;2797,5;59150;196,5418
552;2802,5;59145;196,5567
553;2807,5;59140;196,5654
554;2812,5;59135;196,5441
555;2817,5;59130;196,5472
556;2822,5;59125;196,5404
557;2827,5;59120;196,5505
558;2832,5;59115;196,5464
559;2837,5;59110;196,5478
560;2842,5;59105;196,5458
561;2847,5;59100;196,5408
562;2852,5;59095;196,5448
563;2857,5;59090;196,5404
564;2862,5;59085;196,5500
565;2867,5;59080;196,5459
566;2872,5;59075;196,5460
567;2877,5;59070;196,5521
568;2882,5;59065;196,5524
569;2887,5;59060;196,5545
570;2892,5;59055;196,5530
571;2897,5;59050;196,5582
572;2902,5;59045;196,5580
573;2907,5;59040;196,5618
574;2912,5;59035;196,5562
575;2917,5;59030;196,5577
576;2922,5;59025;196,5491
577;2927,5;59020;196,5486
578;2932,5;59015;196,5457
579;2937,5;59010;196,5403
580;2942,5;59005;196,5466
581;2947,5;59000;196,5487
582;2952,5;58995;196,5549
583;2957,5;58990;196,5543
584;2962,5;58985;196,5493
585;2967,5;58980;196,5444
586;2972,5;58975;196,5455
587;2977,5;58970;196,5540
588;2982,5;58965;196,5377
589;2987,5;58960;196,5396
590;2992,5;58955;196,5392
591;2997,5;58950;196,5375
592;3002,5;58945;196,5312
593;3007,5;58940;196,5431
594;3012,5;58935;196,5331
595;3017,5;58930;196,5398
596;3022,5;58925;196,5359
597;3027,5;58920;196,5389
598;3032,5;58915;196,5345
599;3037,5;58910;196,5303
600;3042,5;58905;196,5234
601;3047,5;58900;196,5313
602;3052,5;58895;196,5256
603;3057,5;58890;196,5216
604;3062,5;58885;196,5220
605;3067,5;58880;196,5249
606;3072,5;58875;196,5217
607;3077,5;58870;196,5263
608;3082,5;58865;196,5276
609;3087,5;58860;196,5205
610;3092,5;58855;196,5254
611;3097,5;58850;196,5297
612;3102,5;58845;196,5276
613;3107,5;58840;196,5274
614;3112,5;58835;196,5197
615;3117,5;58830;196,5085
616;3122,5;58825;196,5066
617;3127,5;58820;196,5085
618;3132,5;58815;196,4993
619;3137,5;58810;196,4991
620;3142,5;58805;196,5083
621;3147,5;58800;196,5053
622;3152,5;58795;196,5068
623;3157,5;58790;196,4973
624;3162,5;58785;196,5060
625;3167,5;58780;196,5098
626;3172,5;58775;196,5027
627;3177,5;58770;196,4971
628;3182,5;58765;196,4959
629;3187,5;58760;196,4947
630;3192,5;58755;196,4842
631;3197,5;58750;196,4877
632;3202,5;58745;196,4923
633;3207,5;58740;196,4928
634;3212,5;58735;196,5005
635;3217,5;58730;196,4945
636;3222,5;58725;196,4880
637;3227,5;58720;196,4965
638;3232,5;58715;196,4845
639;3237,5;58710;196,4864
640;3242,5;58705;196,4897
641;3247,5;58700;196,4862
642;3252,5;58695;196,4968
643;3257,5;58690;196,4885
644;3262,5;58685;196,4846
645;3267,5;58680;196,4874
646;3272,5;58675;196,4848
647;3277,5;58670;196,4903
648;3282,5;58665;196,4836
649;3287,5;58660;196,4770
650;3292,5;58655;196,4776
651;3297,5;58650;196,4803
652;3302,5;58645;196,4739
653;3307,5;58640;196,4837
654;3312,5;58635;196,4875
655;3317,5;58630;196,4824
656;3322,5;58625;196,4827
657;3327,5;58620;196,4800
658;3332,5;58615;196,4821
659;3337,5;58610;196,4804
660;3342,5;58605;196,4810
661;3347,5;58600;196,4776
662;3352,5;58595;196,4733
663;3357,5;58590;196,4721
664;3362,5;58585;196,4657
665;3367,5;58580;196,4675
666;3372,5;58575;196,4675
667;3377,5;58570;196,4658
668;3382,5;58565;196,4637
669;3387,5;58560;196,4753
670;3392,5;58555;196,4611
671;3397,5;58550;196,4703
672;3402,5;58545;196,4710
673;3407,5;58540;196,4735
674;3412,5;58535;196,4734
675;3417,5;58530;196,4792
676;3422,5;58525;196,4757
677;3427,5;58520;196,4666
678;3432,5;58515;196,4650
679;3437,5;58510;196,4663
680;3442,5;58505;196,4553
681;3447,5;58500;196,4596
682;3452,5;58495;196,4603
683;3457,5;58490;196,4640
684;3462,5;58485;196,4785
685;3467,5;58480;196,4717
686;3472,5;58475;196,4767
687;3477,5;58470;196,4769
688;3482,5;58465;196,4789
689;3487,5;58460;196,4811
690;3492,5;58455;196,4876
691;3497,5;58450;196,4855
692;3502,5;58445;196,4861
693;3507,5;58440;196,4766
694;3512,5;58435;196,4819
695;3517,5;58430;196,4894
696;3522,5;58425;196,4796
697;3527,5;58420;196,4870
698;3532,5;58415;196,4737
699;3537,5;58410;196,4738
700;3542,5;58405;196,4731
701;3547,5;58400;196,4685
702;3552,5;58395;196,4678
703;3557,5;58390;196,4769
704;3562,5;58385;196,4755
705;3567,5;58380;196,4717
706;3572,5;58375;196,4773
707;3577,5;58370;196,4545
708;3582,5;58365;196,4547
709;3587,5;58360;196,4633
710;3592,5;58355;196,4601
711;3597,5;58350;196,4695
712;3602,5;58345;196,4534
713;3607,5;58340;196,4473
714;3612,5;58335;196,4411
715;3617,5;58330;196,4311
716;3622,5;58325;196,4137
717;3627,5;58320;196,4008
718;3632,5;58315;196,3996
719;3637,5;58310;196,4000
720;3642,5;58305;196,4013
721;3647,5;58300;196,4047
722;3652,5;58295;196,3933
723;3657,5;58290;196,3791
724;3662,5;58285;196,3784
725;3667,5;58280;196,3801
726;3672,5;58275;196,3838
727;3677,5;58270;196,3925
728;3682,5;58265;196,3852
729;3687,5;58260;196,3875
730;3692,5;58255;196,3690
731;3697,5;58250;196,3630
732;3702,5;58245;196,3663
733;3707,5;58240;196,3843
734;3712,5;58235;196,3825
735;3717,5;58230;196,3885
736;3722,5;58225;196,3849
737;3727,5;58220;196,3788
738;3732,5;58215;196,3700
739;3737,5;58210;196,3680
740;3742,5;58205;196,3684
741;3747,5;58200;196,3531
742;3752,5;58195;196,3691
743;3757,5;58190;196,3782
744;3762,5;58185;196,3723
745;3767,5;58180;196,3679
746;3772,5;58175;196,3642
747;3777,5;58170;196,3627
748;3782,5;58165;196,3638
749;3787,5;58160;196,3582
750;3792,5;58155;196,3636
751;3797,5;58150;196,3639
752;3802,5;58145;196,3559
753;3807,5;58140;196,3565
754;3812,5;58135;196,3407
755;3817,5;58130;196,3491
756;3822,5;58125;196,3417
757;3827,5;58120;196,3382
758;3832,5;58115;196,3286
759;3837,5;58110;196,3372
760;3842,5;58105;196,3317
761;3847,5;58100;196,3370
762;3852,5;58095;196,3292
763;3857,5;58090;196,3231
764;3862,5;58085;196,3259
765;3867,5;58080;196,3347
766;3872,5;58075;196,3273
767;3877,5;58070;196,3288
768;3882,5;58065;196,3248
769;3887,5;58060;196,3192
770;3892,5;58055;196,3194
771;3897,5;58050;196,3211
772;3902,5;58045;196,3192
773;3907,5;58040;196,3105
774;3912,5;58035;196,3157
775;3917,5;58030;196,3185
776;3922,5;58025;196,3150
777;3927,5;58020;196,3084
778;3932,5;58015;196,3155
779;3937,5;58010;196,3155
780;3942,5;58005;196,3075
781;3947,5;58000;196,3089
782;3952,5;57995;196,3096
783;3957,5;57990;196,3087
784;3962,5;57985;196,3081
785;3967,5;57980;196,3023
786;3972,5;57975;196,2962
787;3977,5;57970;196,3011
788;3982,5;57965;196,2958
789;3987,5;57960;196,2885
790;3992,5;57955;196,2891
791;3997,5;57950;196,2884
792;4002,5;57945;196,2876
793;4007,5;57940;196,2868
794;4012,5;57935;196,2911
795;4017,5;57930;196,2865
796;4022,5;57925;196,2896
797;4027,5;57920;196,2901
798;4032,5;57915;196,2769
799;4037,5;57910;196,2827
800;4042,5;57905;196,2792
801;4047,5;57900;196,2790
802;4052,5;57895;196,2817
803;4057,5;57890;196,2806
804;4062,5;57885;196,2674
805;4067,5;57880;196,2738
806;4072,5;57875;196,2684
807;4077,5;57870;196,2727
808;4082,5;57865;196,2726
809;4087,5;57860;196,2657
810;4092,5;57855;196,2658
811;4097,5;57850;196,2692
812;4102,5;57845;196,2679
813;4107,5;57840;196,2630
814;4112,5;57835;196,2632
815;4117,5;57830;196,2641
816;4122,5;57825;196,2594
817;4127,5;57820;196,2581
818;4132,5;57815;196,2535
819;4137,5;57810;196,2589
820;4142,5;57805;196,2699
821;4147,5;57800;196,2592
822;4152,5;57795;196,2580
823;4157,5;57790;196,2561
824;4162,5;57785;196,2552
825;4167,5;57780;196,2521
826;4172,5;57775;196,2496
827;4177,5;57770;196,2509
828;4182,5;57765;196,2446
829;4187,5;57760;196,2448
830;4192,5;57755;196,2457
831;4197,5;57750;196,2444
832;4202,5;57745;196,2436
833;4207,5;57740;196,2370
834;4212,5;57735;196,2405
835;4217,5;57730;196,2338
836;4222,5;57725;196,2421
837;4227,5;57720;196,2459
838;4232,5;57715;196,2428
839;4237,5;57710;196,2360
840;4242,5;57705;196,2516
841;4247,5;57700;196,2416
842;4252,5;57695;196,2326
843;4257,5;57690;196,2323
844;4262,5;57685;196,2338
845;4267,5;57680;196,2267
846;4272,5;57675;196,2226
847;4277,5;57670;196,2294
848;4282,5;57665;196,2230
849;4287,5;57660;196,2277
850;4292,5;57655;196,2316
851;4297,5;57650;196,2245
852;4302,5;57645;196,2243
853;4307,5;57640;196,2250
854;4312,5;57635;196,2321
855;4317,5;57630;196,2217
856;4322,5;57625;196,2224
857;4327,5;57620;196,2231
858;4332,5;57615;196,2296
859;4337,5;57610;196,2092
860;4342,5;57605;196,2135
861;4347,5;57600;196,2129
862;4352,5;57595;196,2102
863;4357,5;57590;196,2062
864;4362,5;57585;196,2111
865;4367,5;57580;196,2069
866;4372,5;57575;196,1963
867;4377,5;57570;196,2138
868;4382,5;57565;196,2052
869;4387,5;57560;196,1982
870;4392,5;57555;196,1881
871;4397,5;57550;196,1960
872;4402,5;57545;196,1952
873;4407,5;57540;196,1854
874;4412,5;57535;196,1952
875;4417,5;57530;196,1958
876;4422,5;57525;196,1916
877;4427,5;57520;196,1920
878;4432,5;57515;196,1772
879;4437,5;57510;196,1776
880;4442,5;57505;196,1730
881;4447,5;57500;196,1707
882;4452,5;57495;196,1636
883;4457,5;57490;196,1611
884;4462,5;57485;196,1651
885;4467,5;57480;196,1593
886;4472,5;57475;196,1524
887;4477,5;57470;196,1570
888;4482,5;57465;196,1612
889;4487,5;57460;196,1426
890;4492,5;57455;196,1485
891;4497,5;57450;196,1407
892;4502,5;57445;196,1513
893;4507,5;57440;196,1402
894;4512,5;57435;196,1361
895;4517,5;57430;196,1439
896;4522,5;57425;196,1403
897;4527,5;57420;196,1348
898;4532,5;57415;196,1307
899;4537,5;57410;196,1272
900;4542,5;57405;196,1265
901;4547,5;57400;196,1264
902;4552,5;57395;196,1267
903;4557,5;57390;196,1250
904;4562,5;57385;196,1183
905;4567,5;57380;196,1133
906;4572,5;57375;196,1110
907;4577,5;57370;196,1205
908;4582,5;57365;196,1155
909;4587,5;57360;196,1093
910;4592,5;57355;196,1087
911;4597,5;57350;196,1053
912;4602,5;57345;196,1082
913;4607,5;57340;196,0974
914;4612,5;57335;196,0943
915;4617,5;57330;196,0935
916;4622,5;57325;196,0981
917;4627,5;57320;196,0899
918;4632,5;57315;196,0934
919;4637,5;57310;196,0894
920;4642,5;57305;196,0885
921;4647,5;57300;196,0867
922;4652,5;57295;196,0871
923;4657,5;57290;196,0833
924;4662,5;57285;196,0732
925;4667,5;57280;196,0738
926;4672,5;57275;196,0668
927;4677,5;57270;196,0651
928;4682,5;57265;196,0617
929;4687,5;57260;196,0593
930;4692,5;57255;196,0657
931;4697,5;57250;196,0672
932;4702,5;57245;196,0646
933;4707,5;57240;196,0576
934;4712,5;57235;196,0725
935;4717,5;57230;196,0582
936;4722,5;57225;196,0662
937;4727,5;57220;196,0676
938;4732,5;57215;196,0613
939;4737,5;57210;196,0638
940;4742,5;57205;196,0503
941;4747,5;57200;196,0406
942;4752,5;57195;196,0519
943;4757,5;57190;196,0387
944;4762,5;57185;196,0527
945;4767,5;57180;196,0493
946;4772,5;57175;196,0484
947;4777,5;57170;196,0468
948;4782,5;57165;196,0430
949;4787,5;57160;196,0376
950;4792,5;57155;196,0398
951;4797,5;57150;196,0350
952;4802,5;57145;196,0441
953;4807,5;57140;196,0464
954;4812,5;57135;196,0386
955;4817,5;57130;196,0491
956;4822,5;57125;196,0480
957;4827,5;57120;196,0497
958;4832,5;57115;196,0473
959;4837,5;57110;196,0503
960;4842,5;57105;196,0418
961;4847,5;57100;196,0502
962;4852,5;57095;196,0535
963;4857,5;57090;196,0544
964;4862,5;57085;196,0480
965;4867,5;57080;196,0580
966;4872,5;57075;196,0555
967;4877,5;57070;196,0563
968;4882,5;57065;196,0573
969;4887,5;57060;196,0548
970;4892,5;57055;196,0672
971;4897,5;57050;196,0458
972;4902,5;57045;196,0530
973;4907,5;57040;196,0493
974;4912,5;57035;196,0480
975;4917,5;57030;196,0442
976;4922,5;57025;196,0603
977;4927,5;57020;196,0520
978;4932,5;57015;196,0520
979;4937,5;57010;196,0509
980;4942,5;57005;196,0523
981;4947,5;57000;196,0531
982;4952,5;56995;196,0566
983;4957,5;56990;196,0519
984;4962,5;56985;196,0512
985;4967,5;56980;196,0555
986;4972,5;56975;196,0457
987;4977,5;56970;196,0462
988;4982,5;56965;196,0514
989;4987,5;56960;196,0517
990;4992,5;56955;196,0437
991;4997,5;56950;196,0446
992;5002,5;56945;196,0400
993;5007,5;56940;196,0348
994;5012,5;56935;196,0304
995;5017,5;56930;196,0442
996;5022,5;56925;196,0272
997;5027,5;56920;196,0305
998;5032,5;56915;196,0269
999;5037,5;56910;196,0195
