a0_min        Y1_intercept  Y2_intercept  Y3_intercept  Y4_intercept  LogPost       
  0.101970E+03  0.170774E-03  0.889946E-03  0.947894E-04  0.125941E-02  0.187511E+03
  0.101970E+03  0.170774E-03  0.889946E-03  0.947894E-04  0.125941E-02  0.187511E+03
  0.101970E+03  0.170774E-03  0.417349E-03  0.560370E-03  0.267069E-02  0.185835E+03
  0.101970E+03  0.170774E-03  0.417349E-03  0.560370E-03  0.267069E-02  0.185835E+03
  0.101970E+03  0.170774E-03  0.417349E-03  0.560370E-03  0.267069E-02  0.185835E+03
  0.101970E+03  0.170774E-03  0.417349E-03  0.560370E-03  0.267069E-02  0.185835E+03
  0.101970E+03  0.170774E-03  0.417349E-03  0.560370E-03  0.183125E-02  0.187708E+03
  0.101970E+03  0.170774E-03  0.417349E-03  0.560370E-03  0.183125E-02  0.187708E+03
  0.101970E+03  0.170774E-03  0.417349E-03  0.560370E-03  0.183125E-02  0.187708E+03
  0.101970E+03  0.170774E-03  0.417349E-03  0.560370E-03  0.183125E-02  0.187708E+03
  0.101970E+03  0.170774E-03  0.417349E-03  0.560370E-03  0.183125E-02  0.187708E+03
  0.101970E+03  0.170774E-03  0.417349E-03  0.560370E-03  0.183125E-02  0.187708E+03
  0.101970E+03  0.170774E-03  0.417349E-03  0.560370E-03  0.252984E-02  0.186149E+03
  0.101970E+03  0.170774E-03  0.417349E-03  0.560370E-03  0.193307E-02  0.187492E+03
  0.101970E+03  0.170774E-03  0.417349E-03  0.560370E-03  0.193307E-02  0.187492E+03
  0.101970E+03  0.170774E-03  0.417349E-03  0.560370E-03  0.193307E-02  0.187492E+03
  0.101970E+03  0.170774E-03  0.417349E-03  0.560370E-03  0.193307E-02  0.187492E+03
  0.101970E+03  0.170774E-03  0.417349E-03  0.560370E-03  0.975228E-03  0.188042E+03
  0.101970E+03  0.170774E-03  0.417349E-03  0.560370E-03  0.116191E-02  0.188446E+03
  0.101970E+03  0.170774E-03  0.417349E-03  0.560370E-03  0.116191E-02  0.188446E+03
  0.101970E+03  0.170774E-03  0.417349E-03  0.560370E-03  0.116191E-02  0.188446E+03
  0.101970E+03  0.170774E-03  0.417349E-03  0.560370E-03  0.116191E-02  0.188446E+03
  0.101970E+03  0.170774E-03  0.417349E-03  0.560370E-03  0.116191E-02  0.188446E+03
  0.101970E+03  0.170774E-03  0.417349E-03  0.560370E-03  0.116191E-02  0.188446E+03
  0.101970E+03  0.170774E-03  0.417349E-03  0.560370E-03  0.116191E-02  0.188446E+03
  0.101970E+03  0.170774E-03  0.417349E-03  0.560370E-03  0.116191E-02  0.188446E+03
  0.101970E+03  0.170774E-03  0.417349E-03  0.560370E-03  0.116191E-02  0.188446E+03
  0.101970E+03  0.170774E-03  0.417349E-03  0.560370E-03  0.116191E-02  0.188446E+03
  0.101970E+03  0.170774E-03  0.417349E-03  0.560370E-03  0.116191E-02  0.188446E+03
  0.101970E+03  0.170774E-03  0.417349E-03  0.560370E-03  0.116191E-02  0.188446E+03
  0.101970E+03  0.170774E-03  0.417349E-03  0.560370E-03  0.116191E-02  0.188446E+03
  0.101970E+03  0.170774E-03  0.417349E-03  0.560370E-03  0.116191E-02  0.188446E+03
  0.101096E+03  0.170774E-03  0.417349E-03  0.560370E-03  0.116191E-02  0.189737E+03
  0.101096E+03  0.170774E-03  0.417349E-03  0.560370E-03  0.116191E-02  0.189737E+03
  0.101096E+03  0.170774E-03  0.417349E-03  0.560370E-03  0.116191E-02  0.189737E+03
  0.101096E+03  0.170774E-03  0.417349E-03  0.560370E-03  0.149334E-02  0.189334E+03
  0.101096E+03  0.170774E-03  0.417349E-03  0.560370E-03  0.149334E-02  0.189334E+03
  0.101096E+03  0.426821E-03  0.417349E-03  0.560370E-03  0.149334E-02  0.188809E+03
  0.101096E+03  0.426821E-03  0.417349E-03  0.560370E-03  0.149334E-02  0.188809E+03
  0.102022E+03  0.426821E-03  0.417349E-03  0.560370E-03  0.176509E-02  0.187269E+03
  0.102022E+03  0.426821E-03  0.417349E-03  0.560370E-03  0.176509E-02  0.187269E+03
  0.102022E+03  0.426821E-03  0.417349E-03  0.560370E-03  0.176509E-02  0.187269E+03
  0.102022E+03  0.426821E-03  0.417349E-03  0.560370E-03  0.189702E-02  0.186999E+03
  0.102022E+03  0.426821E-03  0.417349E-03  0.560370E-03  0.189702E-02  0.186999E+03
  0.101008E+03  0.426821E-03  0.417349E-03  0.593899E-03  0.189702E-02  0.187645E+03
  0.101008E+03  0.426821E-03  0.417349E-03  0.593899E-03  0.122282E-02  0.188961E+03
  0.101008E+03  0.426821E-03  0.417349E-03  0.593899E-03  0.122282E-02  0.188961E+03
  0.101008E+03  0.436704E-03  0.417349E-03  0.593899E-03  0.122282E-02  0.188933E+03
  0.101008E+03  0.436704E-03  0.417349E-03  0.593899E-03  0.122282E-02  0.188933E+03
  0.101008E+03  0.117511E-02  0.417349E-03  0.593899E-03  0.122282E-02  0.186234E+03
  0.101008E+03  0.117511E-02  0.417349E-03  0.593899E-03  0.122282E-02  0.186234E+03
  0.101165E+03  0.117511E-02  0.417349E-03  0.593899E-03  0.122282E-02  0.186183E+03
  0.101165E+03  0.117511E-02  0.417349E-03  0.593899E-03  0.122282E-02  0.186183E+03
  0.101165E+03  0.117511E-02  0.417349E-03  0.593899E-03  0.122282E-02  0.186183E+03
  0.101165E+03  0.117511E-02  0.417349E-03  0.593899E-03  0.122282E-02  0.186183E+03
  0.101165E+03  0.391662E-03  0.417349E-03  0.593899E-03  0.122282E-02  0.188999E+03
  0.101165E+03  0.391662E-03  0.417349E-03  0.593899E-03  0.122282E-02  0.188999E+03
  0.101165E+03  0.391662E-03  0.338918E-04  0.593899E-03  0.122282E-02  0.190244E+03
  0.101165E+03  0.391662E-03  0.338918E-04  0.593899E-03  0.122282E-02  0.190244E+03
  0.101165E+03  0.391662E-03  0.338918E-04  0.593899E-03  0.122282E-02  0.190244E+03
  0.101165E+03  0.391662E-03  0.338918E-04  0.593899E-03  0.122282E-02  0.190244E+03
  0.100491E+03  0.391662E-03  0.338918E-04  0.593899E-03  0.122282E-02  0.189666E+03
  0.100491E+03  0.865636E-03  0.338918E-04  0.593899E-03  0.122282E-02  0.188090E+03
  0.993117E+02  0.865636E-03  0.338918E-04  0.593899E-03  0.122282E-02  0.184279E+03
  0.993117E+02  0.865636E-03  0.338918E-04  0.593899E-03  0.122282E-02  0.184279E+03
  0.993117E+02  0.865636E-03  0.338918E-04  0.593899E-03  0.122282E-02  0.184279E+03
  0.993117E+02  0.146387E-03  0.338918E-04  0.593899E-03  0.122282E-02  0.185825E+03
  0.993117E+02  0.186798E-03  0.338918E-04  0.593899E-03  0.122282E-02  0.185794E+03
  0.993117E+02  0.186798E-03  0.338918E-04  0.593899E-03  0.122282E-02  0.185794E+03
  0.993117E+02  0.186798E-03  0.338918E-04  0.593899E-03  0.122282E-02  0.185794E+03
  0.102870E+03  0.222781E-03  0.338918E-04  0.593899E-03  0.131853E-02  0.186464E+03
  0.102870E+03  0.222781E-03  0.338918E-04  0.593899E-03  0.131853E-02  0.186464E+03
  0.102870E+03  0.222781E-03  0.338918E-04  0.593899E-03  0.131853E-02  0.186464E+03
  0.102870E+03  0.222781E-03  0.338918E-04  0.593899E-03  0.131853E-02  0.186464E+03
  0.102870E+03  0.222781E-03  0.338918E-04  0.593899E-03  0.131853E-02  0.186464E+03
  0.102870E+03  0.222781E-03  0.338918E-04  0.593899E-03  0.144427E-02  0.186459E+03
  0.102870E+03  0.536065E-04  0.338918E-04  0.593899E-03  0.144427E-02  0.186562E+03
  0.102870E+03  0.536065E-04  0.338918E-04  0.591273E-03  0.144427E-02  0.186573E+03
  0.102870E+03  0.536065E-04  0.338918E-04  0.591273E-03  0.144427E-02  0.186573E+03
  0.102870E+03  0.536065E-04  0.338918E-04  0.591273E-03  0.144427E-02  0.186573E+03
  0.101781E+03  0.536065E-04  0.338918E-04  0.591273E-03  0.144427E-02  0.190031E+03
  0.101781E+03  0.536065E-04  0.338918E-04  0.591273E-03  0.144427E-02  0.190031E+03
  0.101781E+03  0.536065E-04  0.338918E-04  0.591273E-03  0.144427E-02  0.190031E+03
  0.101781E+03  0.536065E-04  0.745989E-04  0.591273E-03  0.144427E-02  0.189989E+03
  0.101781E+03  0.536065E-04  0.745989E-04  0.591273E-03  0.144427E-02  0.189989E+03
  0.101781E+03  0.536065E-04  0.745989E-04  0.591273E-03  0.144427E-02  0.189989E+03
  0.101781E+03  0.536065E-04  0.745989E-04  0.591273E-03  0.144427E-02  0.189989E+03
  0.101781E+03  0.536065E-04  0.745989E-04  0.591273E-03  0.144427E-02  0.189989E+03
  0.101781E+03  0.536065E-04  0.745989E-04  0.591273E-03  0.144427E-02  0.189989E+03
  0.101781E+03  0.536065E-04  0.745989E-04  0.591273E-03  0.144427E-02  0.189989E+03
  0.101781E+03  0.536065E-04  0.745989E-04  0.591273E-03  0.144427E-02  0.189989E+03
  0.101781E+03  0.536065E-04  0.745989E-04  0.591273E-03  0.144427E-02  0.189989E+03
  0.101781E+03  0.536065E-04  0.745989E-04  0.591273E-03  0.144427E-02  0.189989E+03
  0.101781E+03  0.536065E-04  0.745989E-04  0.519758E-03  0.144427E-02  0.190454E+03
  0.101781E+03  0.536065E-04  0.745989E-04  0.519758E-03  0.144427E-02  0.190454E+03
  0.101546E+03  0.536065E-04  0.745989E-04  0.519758E-03  0.144427E-02  0.190788E+03
  0.101546E+03  0.536065E-04  0.745989E-04  0.519758E-03  0.144427E-02  0.190788E+03
  0.101546E+03  0.536065E-04  0.745989E-04  0.519758E-03  0.144427E-02  0.190788E+03
  0.101546E+03  0.536065E-04  0.640333E-03  0.519758E-03  0.144427E-02  0.188114E+03
  0.101546E+03  0.536065E-04  0.640333E-03  0.519758E-03  0.144427E-02  0.188114E+03
  0.101546E+03  0.536065E-04  0.640333E-03  0.745696E-04  0.144427E-02  0.190260E+03
  0.101546E+03  0.582999E-03  0.640333E-03  0.745696E-04  0.144427E-02  0.189189E+03
  0.101546E+03  0.582999E-03  0.640333E-03  0.745696E-04  0.107774E-02  0.189315E+03
  0.101546E+03  0.582999E-03  0.111900E-03  0.745696E-04  0.140708E-02  0.191851E+03
  0.101546E+03  0.582999E-03  0.111900E-03  0.745696E-04  0.140708E-02  0.191851E+03
  0.101546E+03  0.582999E-03  0.111900E-03  0.745696E-04  0.140708E-02  0.191851E+03
  0.101546E+03  0.582999E-03  0.251809E-03  0.745696E-04  0.140708E-02  0.191414E+03
  0.101546E+03  0.582999E-03  0.251809E-03  0.319619E-03  0.140708E-02  0.190526E+03
  0.101546E+03  0.582999E-03  0.251809E-03  0.319619E-03  0.140708E-02  0.190526E+03
  0.101546E+03  0.582999E-03  0.251809E-03  0.319619E-03  0.140708E-02  0.190526E+03
  0.101546E+03  0.582999E-03  0.251809E-03  0.319619E-03  0.140708E-02  0.190526E+03
  0.101546E+03  0.582999E-03  0.251809E-03  0.319619E-03  0.140708E-02  0.190526E+03
  0.101546E+03  0.582999E-03  0.251809E-03  0.319619E-03  0.140708E-02  0.190526E+03
  0.101546E+03  0.582999E-03  0.251809E-03  0.319619E-03  0.140708E-02  0.190526E+03
  0.101546E+03  0.582999E-03  0.251809E-03  0.319619E-03  0.140708E-02  0.190526E+03
  0.101546E+03  0.582999E-03  0.251809E-03  0.319619E-03  0.140708E-02  0.190526E+03
  0.101546E+03  0.582999E-03  0.251809E-03  0.319619E-03  0.140708E-02  0.190526E+03
  0.101546E+03  0.582999E-03  0.251809E-03  0.319619E-03  0.140708E-02  0.190526E+03
  0.101546E+03  0.582999E-03  0.328345E-03  0.319619E-03  0.140708E-02  0.190177E+03
  0.101546E+03  0.582999E-03  0.328345E-03  0.319619E-03  0.140708E-02  0.190177E+03
  0.101546E+03  0.582999E-03  0.328345E-03  0.319619E-03  0.140708E-02  0.190177E+03
  0.101546E+03  0.582999E-03  0.328345E-03  0.319619E-03  0.140708E-02  0.190177E+03
  0.101546E+03  0.582999E-03  0.328345E-03  0.319619E-03  0.140708E-02  0.190177E+03
  0.101546E+03  0.582999E-03  0.328345E-03  0.319619E-03  0.140708E-02  0.190177E+03
  0.101546E+03  0.582999E-03  0.328345E-03  0.319619E-03  0.140708E-02  0.190177E+03
  0.101546E+03  0.582999E-03  0.328345E-03  0.319619E-03  0.140708E-02  0.190177E+03
  0.101546E+03  0.582999E-03  0.328345E-03  0.319619E-03  0.140708E-02  0.190177E+03
  0.101546E+03  0.582999E-03  0.328345E-03  0.319619E-03  0.140708E-02  0.190177E+03
  0.101546E+03  0.582999E-03  0.328345E-03  0.319619E-03  0.140708E-02  0.190177E+03
  0.101546E+03  0.582999E-03  0.328345E-03  0.319619E-03  0.135670E-02  0.190236E+03
  0.101546E+03  0.582999E-03  0.328345E-03  0.319619E-03  0.135670E-02  0.190236E+03
  0.101546E+03  0.582999E-03  0.328345E-03  0.319619E-03  0.135670E-02  0.190236E+03
  0.101546E+03  0.582999E-03  0.328345E-03  0.300680E-04  0.135670E-02  0.191169E+03
  0.101546E+03  0.582999E-03  0.328345E-03  0.300680E-04  0.135670E-02  0.191169E+03
  0.101546E+03  0.582999E-03  0.328345E-03  0.300680E-04  0.135670E-02  0.191169E+03
  0.100827E+03  0.582999E-03  0.200983E-03  0.300680E-04  0.135670E-02  0.192339E+03
  0.100827E+03  0.582999E-03  0.200983E-03  0.300680E-04  0.135670E-02  0.192339E+03
  0.100827E+03  0.582999E-03  0.200983E-03  0.300680E-04  0.135670E-02  0.192339E+03
  0.100827E+03  0.582999E-03  0.200983E-03  0.300680E-04  0.135670E-02  0.192339E+03
  0.100827E+03  0.582999E-03  0.200983E-03  0.300680E-04  0.135670E-02  0.192339E+03
  0.100827E+03  0.582999E-03  0.200983E-03  0.300680E-04  0.135670E-02  0.192339E+03
  0.100827E+03  0.582999E-03  0.200983E-03  0.300680E-04  0.135670E-02  0.192339E+03
  0.100785E+03  0.582999E-03  0.200983E-03  0.300680E-04  0.135670E-02  0.192320E+03
  0.100785E+03  0.582999E-03  0.200983E-03  0.300680E-04  0.135670E-02  0.192320E+03
  0.100785E+03  0.582999E-03  0.200983E-03  0.300680E-04  0.135670E-02  0.192320E+03
  0.100785E+03  0.582999E-03  0.200983E-03  0.300680E-04  0.135670E-02  0.192320E+03
  0.101032E+03  0.582999E-03  0.417431E-03  0.300680E-04  0.135670E-02  0.191444E+03
  0.100896E+03  0.582999E-03  0.417431E-03  0.300680E-04  0.135670E-02  0.191510E+03
  0.100896E+03  0.582999E-03  0.417431E-03  0.300680E-04  0.135670E-02  0.191510E+03
  0.100611E+03  0.582999E-03  0.417431E-03  0.300680E-04  0.135670E-02  0.191481E+03
  0.100611E+03  0.209386E-03  0.417431E-03  0.300680E-04  0.135670E-02  0.192419E+03
  0.100611E+03  0.209386E-03  0.417431E-03  0.300680E-04  0.135670E-02  0.192419E+03
  0.100611E+03  0.209386E-03  0.417431E-03  0.300680E-04  0.135670E-02  0.192419E+03
  0.100611E+03  0.209386E-03  0.417431E-03  0.300680E-04  0.135670E-02  0.192419E+03
  0.100611E+03  0.209386E-03  0.417431E-03  0.300680E-04  0.135670E-02  0.192419E+03
  0.100611E+03  0.209386E-03  0.417431E-03  0.300680E-04  0.110979E-02  0.192715E+03
  0.100611E+03  0.209386E-03  0.417431E-03  0.300680E-04  0.110979E-02  0.192715E+03
  0.100611E+03  0.209386E-03  0.417431E-03  0.300680E-04  0.110979E-02  0.192715E+03
  0.100611E+03  0.209386E-03  0.417431E-03  0.300680E-04  0.110979E-02  0.192715E+03
  0.100611E+03  0.209386E-03  0.417431E-03  0.300680E-04  0.110979E-02  0.192715E+03
  0.100611E+03  0.209386E-03  0.417431E-03  0.300680E-04  0.110979E-02  0.192715E+03
  0.100611E+03  0.209386E-03  0.417431E-03  0.300680E-04  0.110979E-02  0.192715E+03
  0.100611E+03  0.209386E-03  0.417431E-03  0.300680E-04  0.110979E-02  0.192715E+03
  0.100611E+03  0.209386E-03  0.417431E-03  0.300680E-04  0.110979E-02  0.192715E+03
  0.100611E+03  0.209386E-03  0.417431E-03  0.300680E-04  0.110979E-02  0.192715E+03
  0.100611E+03  0.209386E-03  0.417431E-03  0.238920E-03  0.110979E-02  0.191978E+03
