a0_min        a1_min        a2_min        a3_min        Y1_intercept  Y2_intercept  Y3_intercept  Y4_intercept  LogPost       
  0.100000E+03  0.802783E+00 -0.509506E+00 -0.134946E+02  0.204325E-03  0.100000E-02  0.100000E-02  0.140559E-02  0.205702E+03
  0.100000E+03  0.802783E+00 -0.382095E+01 -0.134946E+02  0.204325E-03  0.100000E-02  0.100000E-02  0.140559E-02  0.206066E+03
  0.100000E+03  0.266399E+01 -0.322263E+01 -0.134946E+02  0.204325E-03  0.100000E-02  0.100000E-02  0.140559E-02  0.205721E+03
  0.100000E+03  0.851122E+00 -0.322263E+01 -0.134946E+02  0.204325E-03  0.100000E-02  0.100000E-02  0.179461E-02  0.204667E+03
  0.100000E+03  0.154780E+01 -0.347572E+01 -0.134946E+02  0.204325E-03  0.100000E-02  0.100000E-02  0.179461E-02  0.204635E+03
  0.100490E+03  0.154780E+01 -0.142747E+02  0.435910E+01  0.204325E-03  0.100000E-02  0.100000E-02  0.179461E-02  0.203712E+03
  0.100490E+03  0.914715E+00 -0.546165E+01  0.582460E+01  0.204325E-03  0.100000E-02  0.100000E-02  0.179461E-02  0.204863E+03
  0.100490E+03  0.914715E+00 -0.907583E+01  0.582460E+01  0.946822E-03  0.100000E-02  0.100000E-02  0.653124E-03  0.202166E+03
  0.100312E+03  0.914715E+00 -0.907583E+01  0.582460E+01  0.946822E-03  0.100000E-02  0.100000E-02  0.653124E-03  0.202448E+03
  0.100312E+03  0.914715E+00 -0.939876E+01  0.582460E+01  0.946822E-03  0.100000E-02  0.100000E-02  0.653124E-03  0.202366E+03
  0.978098E+02  0.336618E+01 -0.939876E+01  0.392032E+01  0.946822E-03  0.100000E-02  0.100000E-02  0.653124E-03  0.202723E+03
  0.978098E+02  0.336618E+01 -0.939876E+01  0.301770E+01  0.946822E-03  0.100000E-02  0.100000E-02  0.653124E-03  0.202794E+03
  0.978098E+02  0.336618E+01 -0.137776E+01  0.293209E+01  0.946822E-03  0.107278E-02  0.100000E-02  0.653124E-03  0.203013E+03
  0.978098E+02  0.336618E+01 -0.137776E+01  0.144897E+02  0.946822E-03  0.107278E-02  0.100000E-02  0.653124E-03  0.201250E+03
  0.978098E+02  0.336618E+01 -0.648264E+01  0.690489E+01  0.946822E-03  0.107278E-02  0.100000E-02  0.653124E-03  0.202644E+03
  0.978098E+02  0.336618E+01 -0.648264E+01 -0.145175E+01  0.946822E-03  0.107278E-02  0.100000E-02  0.653124E-03  0.203036E+03
  0.978098E+02  0.482738E+01 -0.648264E+01 -0.226712E+01  0.106503E-02  0.107278E-02  0.100000E-02  0.653124E-03  0.202141E+03
  0.974707E+02  0.482738E+01 -0.245230E+01  0.926084E-03  0.106503E-02  0.107278E-02  0.100000E-02  0.612354E-03  0.201809E+03
  0.974707E+02  0.482738E+01 -0.245230E+01  0.493443E+01  0.106503E-02  0.107278E-02  0.100000E-02  0.612354E-03  0.201871E+03
  0.974707E+02  0.482738E+01 -0.944417E+00  0.493443E+01  0.302429E-03  0.107278E-02  0.100000E-02  0.612354E-03  0.202898E+03
  0.974707E+02  0.482738E+01 -0.944417E+00  0.493443E+01  0.115034E-03  0.107278E-02  0.100000E-02  0.612354E-03  0.202900E+03
  0.974707E+02  0.482738E+01 -0.944417E+00  0.493443E+01  0.115034E-03  0.107278E-02  0.100000E-02  0.612354E-03  0.202900E+03
  0.974707E+02  0.482738E+01 -0.944417E+00  0.493443E+01  0.115034E-03  0.107278E-02  0.100000E-02  0.612354E-03  0.202900E+03
  0.974707E+02  0.482738E+01 -0.411431E+01  0.493443E+01  0.115034E-03  0.107278E-02  0.282320E-03  0.612354E-03  0.204907E+03
  0.974707E+02  0.226421E-01 -0.411431E+01  0.493443E+01  0.115034E-03  0.107278E-02  0.282320E-03  0.612354E-03  0.205217E+03
  0.974707E+02  0.226421E-01  0.176292E+01  0.493443E+01  0.593845E-04  0.107278E-02  0.282320E-03  0.387452E-03  0.202957E+03
  0.974707E+02  0.226421E-01  0.176292E+01 -0.730807E+01  0.993789E-03  0.107278E-02  0.282320E-03  0.387452E-03  0.203230E+03
  0.974707E+02  0.110342E+00 -0.145359E+01 -0.730807E+01  0.993789E-03  0.107278E-02  0.282320E-03  0.387452E-03  0.204269E+03
  0.974707E+02 -0.170442E+01 -0.145359E+01 -0.734100E+01  0.993789E-03  0.107278E-02  0.282320E-03  0.387452E-03  0.204279E+03
  0.974707E+02 -0.170442E+01 -0.145359E+01 -0.454095E+01  0.993789E-03  0.107278E-02  0.282320E-03  0.387452E-03  0.204558E+03
  0.974707E+02 -0.170442E+01 -0.145359E+01 -0.454095E+01  0.993789E-03  0.107278E-02  0.282320E-03  0.387452E-03  0.204558E+03
  0.974707E+02 -0.170442E+01 -0.280990E+01 -0.454095E+01  0.993789E-03  0.107278E-02  0.282320E-03  0.387452E-03  0.204741E+03
  0.974707E+02 -0.170442E+01 -0.280990E+01 -0.454095E+01  0.993789E-03  0.107278E-02  0.282320E-03  0.387452E-03  0.204741E+03
  0.974707E+02 -0.170442E+01 -0.479558E+01 -0.236226E+01  0.191715E-03  0.107278E-02  0.282320E-03  0.387452E-03  0.204974E+03
  0.101195E+03 -0.170442E+01  0.100768E+02 -0.236226E+01  0.191715E-03  0.102699E-02  0.282320E-03  0.387452E-03  0.207169E+03
  0.101195E+03  0.260253E+00  0.134769E+02 -0.236226E+01  0.191715E-03  0.102699E-02  0.282320E-03  0.387452E-03  0.206473E+03
  0.101195E+03  0.260253E+00  0.718050E+01 -0.236226E+01  0.191715E-03  0.102699E-02  0.282320E-03  0.763420E-03  0.211802E+03
  0.100004E+03  0.260253E+00  0.210549E+00 -0.236226E+01  0.191715E-03  0.102699E-02  0.282320E-03  0.763420E-03  0.213004E+03
  0.100004E+03  0.260253E+00  0.210549E+00 -0.158168E+02  0.191715E-03  0.102699E-02  0.282320E-03  0.763420E-03  0.210807E+03
  0.100004E+03 -0.465787E+01  0.210549E+00 -0.124478E+02  0.191715E-03  0.102699E-02  0.282320E-03  0.763420E-03  0.211363E+03
  0.100004E+03 -0.465787E+01 -0.111308E+01 -0.124478E+02  0.191715E-03  0.102699E-02  0.282320E-03  0.763420E-03  0.211413E+03
  0.100004E+03 -0.174160E+01 -0.111308E+01 -0.160454E+02  0.191715E-03  0.102699E-02  0.282320E-03  0.763420E-03  0.211633E+03
  0.100004E+03 -0.292206E+01 -0.111308E+01 -0.160454E+02  0.191715E-03  0.102699E-02  0.282320E-03  0.763420E-03  0.211573E+03
  0.100004E+03 -0.292206E+01 -0.111308E+01 -0.549426E+01  0.250911E-03  0.102699E-02  0.282320E-03  0.763420E-03  0.212349E+03
  0.100004E+03 -0.292206E+01  0.342589E+00 -0.549426E+01  0.250911E-03  0.102699E-02  0.282320E-03  0.763420E-03  0.212276E+03
  0.100004E+03 -0.292206E+01  0.342589E+00 -0.671814E+01  0.250911E-03  0.102699E-02  0.282320E-03  0.763420E-03  0.212346E+03
  0.100004E+03 -0.292206E+01  0.342589E+00 -0.108301E+02  0.250911E-03  0.102699E-02  0.282320E-03  0.763420E-03  0.212263E+03
  0.100004E+03  0.149951E+01  0.342589E+00 -0.668028E+01  0.250911E-03  0.102699E-02  0.282320E-03  0.763420E-03  0.212371E+03
  0.100004E+03  0.149951E+01  0.342589E+00 -0.668028E+01  0.250911E-03  0.102699E-02  0.282320E-03  0.141688E-02  0.211045E+03
  0.100004E+03  0.149951E+01  0.234914E+01  0.782438E+01  0.250911E-03  0.102699E-02  0.282320E-03  0.141688E-02  0.210321E+03
  0.100004E+03  0.149951E+01  0.234914E+01 -0.880646E+01  0.250911E-03  0.102699E-02  0.282320E-03  0.141688E-02  0.210104E+03
  0.100004E+03  0.149951E+01 -0.756232E+01 -0.880646E+01  0.250911E-03  0.102699E-02  0.282320E-03  0.141688E-02  0.210782E+03
  0.100004E+03  0.112544E+01  0.929024E+00 -0.222268E+01  0.250911E-03  0.187541E-03  0.282320E-03  0.141688E-02  0.215184E+03
  0.100004E+03  0.112544E+01  0.929024E+00 -0.222268E+01  0.250911E-03  0.187541E-03  0.282320E-03  0.141688E-02  0.215184E+03
  0.100004E+03  0.112544E+01  0.929024E+00 -0.222268E+01  0.250911E-03  0.187541E-03  0.282320E-03  0.141688E-02  0.215184E+03
  0.100004E+03  0.112544E+01  0.929024E+00 -0.339599E+01  0.250911E-03  0.187541E-03  0.282320E-03  0.141688E-02  0.215113E+03
  0.100004E+03  0.112544E+01  0.929024E+00 -0.195620E+01  0.250911E-03  0.187541E-03  0.282320E-03  0.141688E-02  0.215193E+03
  0.100004E+03  0.112544E+01  0.929024E+00 -0.358545E+00  0.250911E-03  0.187541E-03  0.282320E-03  0.141688E-02  0.215171E+03
  0.100004E+03  0.112544E+01 -0.677201E+01 -0.358545E+00  0.250911E-03  0.187541E-03  0.282320E-03  0.141688E-02  0.215758E+03
  0.100004E+03  0.112544E+01 -0.677201E+01 -0.203084E+01  0.250911E-03  0.187541E-03  0.282320E-03  0.141688E-02  0.215871E+03
  0.100004E+03  0.112544E+01 -0.122359E+02 -0.203084E+01  0.250911E-03  0.187541E-03  0.282320E-03  0.141688E-02  0.213734E+03
  0.100004E+03  0.112544E+01 -0.122359E+02 -0.203084E+01  0.250911E-03  0.187541E-03  0.282320E-03  0.141688E-02  0.213734E+03
  0.100464E+03  0.112544E+01 -0.473778E+01 -0.203084E+01  0.250911E-03  0.187541E-03  0.282320E-03  0.141688E-02  0.216792E+03
  0.100464E+03  0.112544E+01 -0.473778E+01 -0.203084E+01  0.250911E-03  0.187541E-03  0.282320E-03  0.141688E-02  0.216792E+03
  0.100464E+03  0.112544E+01 -0.144838E+01 -0.837491E+01  0.250911E-03  0.187541E-03  0.282320E-03  0.141688E-02  0.216210E+03
  0.100464E+03  0.112544E+01 -0.351258E+01 -0.793859E+01  0.250911E-03  0.187541E-03  0.282320E-03  0.141688E-02  0.216495E+03
  0.100464E+03  0.112544E+01 -0.351258E+01  0.638505E+00  0.250911E-03  0.187541E-03  0.282320E-03  0.931019E-03  0.217506E+03
  0.100464E+03  0.112544E+01 -0.351258E+01 -0.760812E+01  0.250911E-03  0.187541E-03  0.282320E-03  0.931019E-03  0.217500E+03
  0.100464E+03  0.112544E+01 -0.351258E+01 -0.760812E+01  0.250911E-03  0.187541E-03  0.282320E-03  0.931019E-03  0.217500E+03
  0.101127E+03  0.112544E+01 -0.116619E+01 -0.641581E+01  0.250911E-03  0.187541E-03  0.282320E-03  0.121552E-02  0.217479E+03
  0.101127E+03  0.112544E+01 -0.482688E+01 -0.641581E+01  0.250911E-03  0.187541E-03  0.282320E-03  0.121552E-02  0.217139E+03
  0.101127E+03  0.166892E+01  0.181702E+01  0.494592E+01  0.250911E-03  0.187541E-03  0.282320E-03  0.121552E-02  0.216585E+03
  0.101127E+03  0.417179E+01  0.529131E+01  0.494592E+01  0.250911E-03  0.187541E-03  0.282320E-03  0.121552E-02  0.215837E+03
  0.101390E+03  0.417179E+01  0.529131E+01  0.494592E+01  0.250911E-03  0.478675E-04  0.282320E-03  0.121552E-02  0.216185E+03
  0.101465E+03  0.417179E+01  0.529131E+01 -0.161142E+01  0.250911E-03  0.478675E-04  0.282320E-03  0.121552E-02  0.215639E+03
  0.101465E+03  0.417179E+01  0.579648E+01  0.932078E+01  0.250911E-03  0.478675E-04  0.282320E-03  0.121552E-02  0.215603E+03
  0.101465E+03  0.417179E+01  0.241026E+01  0.932078E+01  0.250911E-03  0.478675E-04  0.282320E-03  0.121552E-02  0.215990E+03
  0.101465E+03  0.417179E+01 -0.250995E+01  0.118204E+02  0.250911E-03  0.135220E-03  0.282320E-03  0.121552E-02  0.214270E+03
  0.101465E+03  0.417179E+01  0.397519E+01  0.118204E+02  0.250911E-03  0.135220E-03  0.282320E-03  0.121552E-02  0.215254E+03
  0.101465E+03  0.417179E+01  0.397519E+01  0.118204E+02  0.250911E-03  0.135220E-03  0.282320E-03  0.121552E-02  0.215254E+03
  0.101465E+03  0.417179E+01  0.223419E+01  0.622673E+00  0.250911E-03  0.135220E-03  0.282320E-03  0.121552E-02  0.216247E+03
  0.101465E+03  0.417179E+01  0.270420E+01 -0.314666E+00  0.250911E-03  0.135220E-03  0.282320E-03  0.121552E-02  0.216139E+03
  0.101465E+03  0.417179E+01  0.270420E+01 -0.314666E+00  0.250911E-03  0.135220E-03  0.282320E-03  0.121552E-02  0.216139E+03
  0.101465E+03  0.417179E+01 -0.588333E+01 -0.113810E+01  0.250911E-03  0.135220E-03  0.282320E-03  0.121552E-02  0.214471E+03
  0.101465E+03  0.522506E+01 -0.588333E+01 -0.113810E+01  0.250911E-03  0.135220E-03  0.282320E-03  0.121552E-02  0.213338E+03
  0.101465E+03  0.522506E+01 -0.588333E+01  0.304177E+01  0.250911E-03  0.135220E-03  0.282320E-03  0.992235E-03  0.213280E+03
  0.101465E+03  0.522506E+01 -0.416323E+01  0.304177E+01  0.250911E-03  0.135220E-03  0.282320E-03  0.992235E-03  0.214150E+03
  0.101465E+03  0.522506E+01  0.967426E+01  0.766165E+01  0.250911E-03  0.135220E-03  0.282320E-03  0.992235E-03  0.214361E+03
  0.101465E+03  0.522506E+01  0.732800E+01  0.264585E+01  0.250911E-03  0.135220E-03  0.282320E-03  0.102822E-02  0.215087E+03
  0.101465E+03  0.541649E+01  0.732800E+01  0.917781E+01  0.250911E-03  0.135220E-03  0.282320E-03  0.102822E-02  0.215209E+03
  0.101465E+03  0.541649E+01 -0.186244E+01  0.917781E+01  0.250911E-03  0.135220E-03  0.282320E-03  0.102822E-02  0.214634E+03
  0.101465E+03  0.541649E+01 -0.186244E+01  0.587629E+01  0.250911E-03  0.135220E-03  0.282320E-03  0.102822E-02  0.214897E+03
  0.101691E+03  0.541649E+01 -0.227598E+01  0.128378E+02  0.250911E-03  0.135220E-03  0.282320E-03  0.102822E-02  0.213225E+03
  0.101691E+03  0.541065E+01  0.101419E+01  0.764492E+01  0.250911E-03  0.135220E-03  0.282320E-03  0.102822E-02  0.215134E+03
  0.101691E+03  0.541065E+01  0.101419E+01  0.764492E+01  0.250911E-03  0.245726E-03  0.282320E-03  0.102822E-02  0.214686E+03
  0.101691E+03  0.541065E+01  0.101419E+01  0.120704E+02  0.250911E-03  0.245726E-03  0.282320E-03  0.102822E-02  0.214264E+03
  0.100107E+03  0.541065E+01  0.101419E+01  0.619554E+01  0.250911E-03  0.245726E-03  0.282320E-03  0.102822E-02  0.215079E+03
  0.100107E+03  0.425311E+01  0.101419E+01  0.619554E+01  0.250911E-03  0.245726E-03  0.282320E-03  0.102822E-02  0.215631E+03
  0.100107E+03  0.425311E+01  0.101419E+01  0.619554E+01  0.250911E-03  0.245726E-03  0.282320E-03  0.102822E-02  0.215631E+03
  0.100107E+03  0.425311E+01  0.101419E+01  0.619554E+01  0.250911E-03  0.245726E-03  0.282320E-03  0.102822E-02  0.215631E+03
  0.100107E+03  0.425311E+01  0.101419E+01  0.619554E+01  0.250911E-03  0.276279E-03  0.282320E-03  0.102822E-02  0.215551E+03
  0.100107E+03  0.425311E+01 -0.226159E+00  0.454711E+01  0.250911E-03  0.276279E-03  0.282320E-03  0.848584E-03  0.215988E+03
  0.100107E+03  0.425311E+01 -0.405609E+01  0.435287E+01  0.250911E-03  0.276279E-03  0.282320E-03  0.848584E-03  0.215733E+03
  0.100107E+03  0.425311E+01 -0.437467E+01  0.435287E+01  0.250911E-03  0.276279E-03  0.282320E-03  0.848584E-03  0.215662E+03
  0.100107E+03  0.425311E+01 -0.959788E+00  0.112186E+02  0.250911E-03  0.276279E-03  0.282320E-03  0.848584E-03  0.214744E+03
  0.100107E+03  0.425311E+01 -0.420194E+01  0.112186E+02  0.250911E-03  0.276279E-03  0.282320E-03  0.848584E-03  0.214231E+03
  0.100107E+03  0.425311E+01 -0.537802E+01  0.127787E+02  0.250911E-03  0.276279E-03  0.282320E-03  0.848584E-03  0.213237E+03
  0.101166E+03  0.425311E+01 -0.537802E+01  0.225016E+01  0.250911E-03  0.276279E-03  0.282320E-03  0.848584E-03  0.214328E+03
  0.101166E+03  0.425311E+01 -0.537802E+01  0.225016E+01  0.250911E-03  0.276279E-03  0.282320E-03  0.111052E-02  0.214720E+03
  0.101166E+03  0.871788E+00 -0.537802E+01 -0.265364E+01  0.250911E-03  0.276279E-03  0.282320E-03  0.111052E-02  0.216517E+03
  0.101166E+03  0.871788E+00 -0.537802E+01 -0.265364E+01  0.250911E-03  0.276279E-03  0.282320E-03  0.138280E-02  0.216099E+03
  0.101166E+03  0.871788E+00 -0.537802E+01 -0.360690E+00  0.250911E-03  0.276279E-03  0.282320E-03  0.138280E-02  0.215822E+03
  0.101166E+03  0.871788E+00  0.531481E+01 -0.360690E+00  0.250911E-03  0.276279E-03  0.282320E-03  0.138280E-02  0.215640E+03
  0.101166E+03  0.871788E+00  0.531481E+01  0.328175E+01  0.250911E-03  0.276279E-03  0.282320E-03  0.138280E-02  0.215204E+03
  0.101166E+03  0.871788E+00 -0.511524E+00  0.328175E+01  0.250911E-03  0.276279E-03  0.282320E-03  0.138280E-02  0.216020E+03
  0.101166E+03  0.871788E+00 -0.511524E+00  0.112049E+00  0.250911E-03  0.276279E-03  0.282320E-03  0.138280E-02  0.216521E+03
  0.101166E+03  0.871788E+00 -0.511524E+00  0.101194E+01  0.250911E-03  0.276279E-03  0.282320E-03  0.138280E-02  0.216405E+03
  0.101166E+03  0.686212E-01 -0.511524E+00  0.101194E+01  0.250911E-03  0.276279E-03  0.282320E-03  0.138280E-02  0.216209E+03
  0.101166E+03  0.686212E-01 -0.511524E+00  0.101194E+01  0.250911E-03  0.276279E-03  0.282320E-03  0.138280E-02  0.216209E+03
  0.101166E+03  0.686212E-01 -0.511524E+00  0.101194E+01  0.250911E-03  0.276279E-03  0.282320E-03  0.138280E-02  0.216209E+03
  0.101166E+03  0.686212E-01 -0.511524E+00  0.101194E+01  0.250911E-03  0.276279E-03  0.282320E-03  0.138280E-02  0.216209E+03
  0.101166E+03  0.686212E-01 -0.511524E+00 -0.105814E+02  0.250911E-03  0.276279E-03  0.282320E-03  0.138280E-02  0.216485E+03
  0.101166E+03  0.686212E-01 -0.511524E+00 -0.105814E+02  0.250911E-03  0.276279E-03  0.282320E-03  0.138280E-02  0.216485E+03
  0.101166E+03 -0.149253E+01 -0.511524E+00 -0.106922E+02  0.250911E-03  0.276279E-03  0.282320E-03  0.138280E-02  0.216548E+03
  0.101166E+03 -0.149253E+01  0.976455E+01 -0.106922E+02  0.250911E-03  0.276279E-03  0.282320E-03  0.106107E-02  0.212979E+03
  0.101166E+03 -0.149253E+01  0.290590E+01 -0.673633E+01  0.250911E-03  0.276279E-03  0.282320E-03  0.106107E-02  0.216834E+03
  0.101166E+03 -0.149253E+01  0.290590E+01 -0.104976E+01  0.109398E-03  0.276279E-03  0.282320E-03  0.106107E-02  0.216354E+03
  0.101166E+03  0.153770E+01  0.237130E+01  0.230427E+01  0.109398E-03  0.276279E-03  0.282320E-03  0.106107E-02  0.217009E+03
  0.101166E+03  0.153770E+01  0.237130E+01 -0.260088E+01  0.109398E-03  0.276279E-03  0.282320E-03  0.106107E-02  0.217287E+03
  0.101166E+03  0.153770E+01  0.237130E+01 -0.965968E+01  0.109398E-03  0.276279E-03  0.282320E-03  0.106107E-02  0.216396E+03
  0.101166E+03  0.153770E+01  0.237130E+01 -0.999673E+01  0.109398E-03  0.276279E-03  0.282320E-03  0.106107E-02  0.216311E+03
  0.101370E+03  0.153770E+01  0.105183E+02 -0.999673E+01  0.109398E-03  0.276279E-03  0.282320E-03  0.106107E-02  0.212104E+03
  0.101370E+03  0.153770E+01  0.846815E+01 -0.724860E+01  0.109398E-03  0.413437E-03  0.282320E-03  0.130157E-02  0.213551E+03
  0.101370E+03  0.153770E+01  0.828365E+01 -0.724860E+01  0.109398E-03  0.413437E-03  0.282320E-03  0.130157E-02  0.213653E+03
  0.101370E+03  0.153770E+01  0.828365E+01 -0.102133E+02  0.109398E-03  0.413437E-03  0.282320E-03  0.130157E-02  0.212804E+03
  0.101370E+03  0.113513E+00  0.511850E+00 -0.102133E+02  0.109398E-03  0.413437E-03  0.282320E-03  0.130157E-02  0.216062E+03
  0.101370E+03  0.113513E+00  0.511850E+00 -0.144847E+02  0.109398E-03  0.413437E-03  0.282320E-03  0.130157E-02  0.215294E+03
  0.101370E+03  0.113513E+00  0.511850E+00 -0.144847E+02  0.109398E-03  0.413437E-03  0.282320E-03  0.130157E-02  0.215294E+03
  0.101370E+03  0.113513E+00 -0.313571E-01 -0.195261E+01  0.109398E-03  0.413437E-03  0.282320E-03  0.130157E-02  0.216051E+03
  0.101370E+03  0.113513E+00 -0.313571E-01 -0.279335E+01  0.109398E-03  0.413437E-03  0.282320E-03  0.130157E-02  0.216130E+03
  0.101370E+03  0.113513E+00 -0.313571E-01 -0.279335E+01  0.109398E-03  0.413437E-03  0.282320E-03  0.130157E-02  0.216130E+03
  0.101370E+03  0.113513E+00 -0.313571E-01 -0.130366E+02  0.109398E-03  0.413437E-03  0.282320E-03  0.130157E-02  0.215687E+03
  0.101370E+03  0.113513E+00 -0.313571E-01 -0.130366E+02  0.109398E-03  0.413437E-03  0.282320E-03  0.130157E-02  0.215687E+03
  0.101370E+03  0.113513E+00 -0.313571E-01 -0.130366E+02  0.109398E-03  0.413437E-03  0.282320E-03  0.153363E-02  0.215059E+03
  0.101370E+03  0.113513E+00  0.336390E+01 -0.130366E+02  0.109398E-03  0.413437E-03  0.282320E-03  0.160717E-02  0.214114E+03
  0.101370E+03 -0.339505E+01  0.302065E+00 -0.130366E+02  0.109398E-03  0.413437E-03  0.282320E-03  0.160717E-02  0.214793E+03
  0.101370E+03 -0.339505E+01 -0.452077E+01 -0.130366E+02  0.109398E-03  0.413437E-03  0.282320E-03  0.160717E-02  0.214392E+03
  0.101370E+03 -0.339505E+01  0.316333E+01 -0.153086E+02  0.109398E-03  0.413437E-03  0.282320E-03  0.160717E-02  0.214088E+03
  0.101370E+03 -0.339505E+01  0.113170E+02 -0.153086E+02  0.109398E-03  0.413437E-03  0.282320E-03  0.160717E-02  0.209497E+03
  0.101370E+03 -0.339505E+01  0.861125E+01 -0.778916E+01  0.109398E-03  0.413437E-03  0.282320E-03  0.160717E-02  0.212415E+03
  0.101370E+03 -0.339505E+01  0.732773E+01 -0.117779E+02  0.109398E-03  0.413437E-03  0.199734E-03  0.160717E-02  0.213468E+03
  0.101370E+03 -0.339505E+01  0.638846E+01 -0.199912E+01  0.109398E-03  0.413437E-03  0.199734E-03  0.194981E-02  0.212012E+03
  0.101370E+03  0.412512E+00 -0.187578E+01 -0.199912E+01  0.109398E-03  0.413437E-03  0.199734E-03  0.194981E-02  0.214531E+03
  0.101370E+03  0.412512E+00 -0.187578E+01 -0.199912E+01  0.109398E-03  0.413437E-03  0.199734E-03  0.194981E-02  0.214531E+03
  0.101370E+03  0.412512E+00 -0.187578E+01  0.108355E+02  0.109398E-03  0.413437E-03  0.338379E-03  0.194981E-02  0.210989E+03
  0.101370E+03  0.810013E+01 -0.187578E+01  0.173848E+02  0.109398E-03  0.413437E-03  0.338379E-03  0.194981E-02  0.208621E+03
  0.101370E+03  0.810013E+01  0.519331E+01  0.173848E+02  0.109398E-03  0.413437E-03  0.338379E-03  0.194981E-02  0.210165E+03
  0.101370E+03  0.564398E+01  0.519331E+01  0.173848E+02  0.109398E-03  0.413437E-03  0.338379E-03  0.194981E-02  0.210582E+03
  0.101370E+03  0.564398E+01  0.519331E+01  0.663753E+01  0.109398E-03  0.413437E-03  0.338379E-03  0.194981E-02  0.212140E+03
  0.101370E+03  0.668240E+01 -0.295558E+01  0.663753E+01  0.109398E-03  0.413437E-03  0.338379E-03  0.194981E-02  0.210479E+03
  0.101370E+03  0.668240E+01 -0.164923E-01  0.359283E+01  0.109398E-03  0.413437E-03  0.338379E-03  0.194981E-02  0.211123E+03
  0.101370E+03  0.668240E+01  0.613168E+01  0.287296E+01  0.109398E-03  0.413437E-03  0.338379E-03  0.750725E-03  0.212949E+03
  0.101370E+03  0.668240E+01  0.613168E+01  0.287296E+01  0.109398E-03  0.413437E-03  0.338379E-03  0.750725E-03  0.212949E+03
  0.101370E+03  0.313324E+01  0.613168E+01  0.287296E+01  0.109398E-03  0.413437E-03  0.338379E-03  0.750725E-03  0.214830E+03
  0.101370E+03  0.313324E+01  0.613168E+01  0.287296E+01  0.109398E-03  0.413437E-03  0.338379E-03  0.750725E-03  0.214830E+03
  0.101370E+03  0.313324E+01  0.613168E+01 -0.937169E+01  0.109398E-03  0.413437E-03  0.338379E-03  0.750725E-03  0.213019E+03
