a0_min         a1_min         a2_min         a3_min         Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   LogPost        
   0.101631E+03   0.218894E+01  -0.198628E+01  -0.771114E+01   0.194293E-03   0.197716E-04   0.296961E-03   0.139336E-02   0.216320E+03
   0.101631E+03   0.218894E+01   0.723427E+01  -0.747079E+01   0.194293E-03   0.197716E-04   0.296961E-03   0.139336E-02   0.214538E+03
   0.101631E+03   0.113516E+01   0.571419E+00   0.244163E+01   0.194293E-03   0.197716E-04   0.296961E-03   0.139336E-02   0.216397E+03
   0.101631E+03   0.113516E+01   0.247576E+00  -0.551438E+01   0.194293E-03   0.197716E-04   0.296961E-03   0.139336E-02   0.217048E+03
   0.101631E+03   0.113516E+01   0.247576E+00  -0.551438E+01   0.194293E-03   0.197716E-04   0.296961E-03   0.139336E-02   0.217048E+03
   0.101631E+03   0.113516E+01   0.392905E+00  -0.649453E+01   0.194293E-03   0.197716E-04   0.296961E-03   0.107235E-02   0.217504E+03
   0.101631E+03   0.113516E+01   0.138603E+00  -0.673746E+01   0.194293E-03   0.197716E-04   0.296961E-03   0.107235E-02   0.217492E+03
   0.100413E+03   0.113516E+01  -0.846325E+00  -0.673746E+01   0.194293E-03   0.230412E-04   0.250539E-03   0.107235E-02   0.217737E+03
   0.100413E+03   0.153390E+01  -0.846325E+00  -0.107646E+02   0.194293E-03   0.230412E-04   0.250539E-03   0.107235E-02   0.216390E+03
   0.100413E+03   0.153390E+01  -0.543035E+01  -0.101334E+02   0.194293E-03   0.230412E-04   0.250539E-03   0.884621E-03   0.217087E+03
   0.101094E+03   0.153390E+01  -0.254887E+01  -0.769165E+01   0.194293E-03   0.230412E-04   0.250539E-03   0.125022E-02   0.217749E+03
   0.101094E+03   0.153390E+01  -0.714278E+01  -0.138841E+02   0.457324E-03   0.230412E-04   0.250539E-03   0.125022E-02   0.215085E+03
   0.101094E+03   0.153390E+01  -0.714278E+01   0.254081E+01   0.457324E-03   0.198370E-03   0.250539E-03   0.125022E-02   0.214979E+03
   0.101094E+03   0.153390E+01  -0.627888E+01  -0.108839E+02   0.457324E-03   0.198370E-03   0.250539E-03   0.125022E-02   0.215632E+03
   0.101094E+03  -0.161256E+01  -0.263951E+01  -0.132557E+02   0.457324E-03   0.198370E-03   0.250539E-03   0.125022E-02   0.216427E+03
   0.101094E+03   0.399598E+00  -0.219987E-01  -0.218539E+01   0.457324E-03   0.198370E-03   0.250539E-03   0.125022E-02   0.217009E+03
   0.101094E+03   0.399598E+00  -0.219987E-01  -0.730512E+01   0.457324E-03   0.198370E-03   0.250539E-03   0.125022E-02   0.216984E+03
   0.101094E+03   0.399598E+00   0.530218E+01  -0.583636E+01   0.457324E-03   0.494195E-03   0.250539E-03   0.125022E-02   0.214531E+03
   0.101094E+03  -0.156930E+01   0.459610E+01  -0.958160E+01   0.457324E-03   0.494195E-03   0.250539E-03   0.125022E-02   0.214596E+03
   0.101765E+03  -0.156930E+01  -0.264889E+01  -0.958160E+01   0.457324E-03   0.494195E-03   0.250539E-03   0.125022E-02   0.214501E+03
   0.101065E+03  -0.110743E+01  -0.264889E+01  -0.958160E+01   0.457324E-03   0.494195E-03   0.250539E-03   0.125022E-02   0.215424E+03
   0.101065E+03  -0.110743E+01  -0.471254E+00  -0.660166E+01   0.245060E-03   0.494195E-03   0.250539E-03   0.125022E-02   0.216084E+03
   0.100765E+03  -0.110743E+01  -0.291148E+01   0.134669E+01   0.245060E-03   0.372329E-03   0.250539E-03   0.125022E-02   0.215685E+03
   0.100765E+03  -0.110743E+01  -0.291148E+01  -0.538146E+01   0.245060E-03   0.372329E-03   0.250539E-03   0.131924E-02   0.216546E+03
   0.100765E+03  -0.110743E+01  -0.291148E+01  -0.538146E+01   0.245060E-03   0.372329E-03   0.250539E-03   0.775220E-03   0.216754E+03
   0.100765E+03  -0.110743E+01   0.125613E+01  -0.538146E+01   0.245060E-03   0.372329E-03   0.250539E-03   0.150547E-02   0.215729E+03
   0.100765E+03  -0.110743E+01   0.125613E+01  -0.105650E+02   0.245060E-03   0.372329E-03   0.219896E-03   0.150547E-02   0.215519E+03
   0.101298E+03  -0.324668E+01  -0.333925E+01  -0.105650E+02   0.245060E-03   0.372329E-03   0.219896E-03   0.704294E-03   0.215343E+03
   0.101298E+03  -0.224381E+01   0.503252E+00  -0.105650E+02   0.245060E-03   0.372329E-03   0.219896E-03   0.787809E-03   0.216668E+03
   0.102096E+03  -0.190450E+01   0.503252E+00  -0.390182E+01   0.245060E-03   0.372329E-03   0.219896E-03   0.807212E-03   0.214074E+03
   0.102096E+03   0.116017E+01   0.503252E+00  -0.429495E+01   0.245060E-03   0.372329E-03   0.219896E-03   0.807212E-03   0.214198E+03
   0.102096E+03   0.116017E+01   0.691995E+01  -0.429495E+01   0.253558E-03   0.372329E-03   0.344889E-03   0.128257E-02   0.214283E+03
   0.100250E+03   0.116017E+01   0.691995E+01  -0.429495E+01   0.169157E-03   0.372329E-03   0.344889E-03   0.128257E-02   0.212374E+03
   0.102947E+03  -0.358987E+01   0.584921E+01  -0.161028E+01   0.169157E-03   0.372329E-03   0.344889E-03   0.128257E-02   0.210636E+03
   0.100259E+03   0.120699E+01   0.584921E+01  -0.138963E+02   0.169157E-03   0.372329E-03   0.344889E-03   0.128257E-02   0.209758E+03
   0.100259E+03  -0.612390E+01   0.584921E+01  -0.138963E+02   0.169157E-03   0.118212E-02   0.344889E-03   0.128257E-02   0.207391E+03
   0.100259E+03  -0.418293E+01   0.291757E+01  -0.138963E+02   0.169157E-03   0.118212E-02   0.344889E-03   0.101072E-02   0.210128E+03
   0.100259E+03   0.169464E+01  -0.391206E-01  -0.138963E+02   0.318057E-03   0.118212E-02   0.344889E-03   0.886593E-03   0.209702E+03
   0.100831E+03  -0.431340E+01  -0.391206E-01  -0.157492E+02   0.318057E-03   0.118212E-02   0.344889E-03   0.886593E-03   0.210810E+03
   0.101036E+03  -0.431035E+01  -0.690814E+01  -0.192751E+02   0.318057E-03   0.909707E-03   0.344889E-03   0.886593E-03   0.210579E+03
   0.101036E+03  -0.333436E+01  -0.748496E+01  -0.192751E+02   0.318057E-03   0.909707E-03   0.344889E-03   0.886593E-03   0.210887E+03
   0.101036E+03  -0.147095E+01  -0.748496E+01  -0.192751E+02   0.318057E-03   0.909707E-03   0.344889E-03   0.121529E-02   0.210907E+03
   0.101036E+03  -0.213573E+01  -0.748496E+01  -0.403927E+01   0.318057E-03   0.131295E-03   0.344889E-03   0.121529E-02   0.215026E+03
   0.101036E+03   0.291230E+01   0.471699E+01  -0.684485E+01   0.318057E-03   0.131295E-03   0.344889E-03   0.121529E-02   0.214785E+03
   0.101036E+03   0.142674E+01   0.471699E+01  -0.684485E+01   0.318057E-03   0.131295E-03   0.344889E-03   0.119512E-02   0.215643E+03
   0.101036E+03   0.258620E+01  -0.673350E+01   0.696745E+00   0.318057E-03   0.131295E-03   0.344889E-03   0.119512E-02   0.215774E+03
   0.101036E+03   0.401372E+01  -0.673350E+01  -0.647753E+01   0.318057E-03   0.131295E-03   0.344889E-03   0.119512E-02   0.214731E+03
   0.101036E+03   0.218410E+01  -0.276025E+01   0.316818E+01   0.318057E-03   0.131295E-03   0.344889E-03   0.119512E-02   0.216570E+03
   0.101036E+03  -0.128484E+01  -0.276025E+01  -0.114195E+02   0.318057E-03   0.131295E-03   0.344889E-03   0.119512E-02   0.216815E+03
   0.101036E+03  -0.188899E+01  -0.890395E+01  -0.114195E+02   0.454546E-03   0.131295E-03   0.344889E-03   0.103620E-02   0.214859E+03
   0.101036E+03  -0.188899E+01   0.902863E+01  -0.870266E+01   0.454546E-03   0.131295E-03   0.344889E-03   0.103620E-02   0.212717E+03
   0.101881E+03  -0.188899E+01  -0.529148E+01  -0.101676E+02   0.454546E-03   0.131295E-03   0.344889E-03   0.103620E-02   0.215067E+03
   0.101262E+03  -0.188899E+01   0.583719E+01  -0.192095E+01   0.519962E-03   0.131295E-03   0.344889E-03   0.103620E-02   0.214497E+03
   0.101262E+03  -0.226262E+01   0.583719E+01  -0.192095E+01   0.519962E-03   0.131295E-03   0.344889E-03   0.103620E-02   0.214212E+03
   0.101262E+03  -0.190706E+01   0.583719E+01  -0.115906E+02   0.519962E-03   0.131295E-03   0.344889E-03   0.715039E-03   0.214396E+03
   0.102371E+03  -0.190706E+01   0.583719E+01  -0.115906E+02   0.519962E-03   0.131295E-03   0.344889E-03   0.978342E-03   0.214684E+03
   0.102371E+03  -0.190706E+01   0.583719E+01  -0.115906E+02   0.519962E-03   0.131295E-03   0.344889E-03   0.978342E-03   0.214684E+03
   0.102371E+03  -0.323254E+01   0.583719E+01  -0.208055E+02   0.519962E-03   0.131295E-03   0.344889E-03   0.978342E-03   0.213576E+03
   0.102371E+03  -0.323254E+01   0.800368E+01  -0.163236E+02   0.519962E-03   0.131295E-03   0.344889E-03   0.978342E-03   0.213747E+03
   0.102371E+03   0.229999E+01   0.468542E+01  -0.100911E+02   0.519962E-03   0.131295E-03   0.344889E-03   0.978342E-03   0.213352E+03
   0.102371E+03  -0.394630E+01   0.700731E+01  -0.100911E+02   0.519962E-03   0.131295E-03   0.344889E-03   0.978342E-03   0.213805E+03
   0.101746E+03  -0.394630E+01  -0.947093E+00  -0.119371E+02   0.519962E-03   0.131295E-03   0.276051E-03   0.109479E-02   0.215521E+03
   0.101746E+03  -0.394630E+01   0.428697E+01  -0.119371E+02   0.126294E-04   0.872889E-03   0.333238E-04   0.109479E-02   0.213979E+03
   0.101746E+03  -0.487747E+01  -0.180969E+01  -0.349589E+01   0.146596E-04   0.872889E-03   0.333238E-04   0.109479E-02   0.211395E+03
   0.101746E+03   0.772087E+00   0.673110E+01   0.199466E+01   0.146596E-04   0.872889E-03   0.333238E-04   0.109479E-02   0.213112E+03
   0.101746E+03   0.772087E+00  -0.473872E+00  -0.359940E+01   0.146596E-04   0.872889E-03   0.333238E-04   0.109479E-02   0.212858E+03
   0.101746E+03   0.772087E+00   0.126584E+02  -0.699788E+01   0.146596E-04   0.535410E-03   0.333238E-04   0.655362E-03   0.211690E+03
   0.101746E+03  -0.177394E+01   0.127726E+02  -0.817564E+01   0.146596E-04   0.535410E-03   0.333238E-04   0.655362E-03   0.212130E+03
   0.101746E+03  -0.177394E+01   0.152458E+02  -0.817564E+01   0.146596E-04   0.535410E-03   0.333238E-04   0.761271E-03   0.210558E+03
   0.101746E+03  -0.126803E+01   0.152458E+02  -0.817564E+01   0.146596E-04   0.535410E-03   0.333238E-04   0.107658E-02   0.210396E+03
   0.102498E+03  -0.107329E+01   0.592067E+01  -0.125827E+02   0.146596E-04   0.535410E-03   0.333238E-04   0.107658E-02   0.214085E+03
   0.100444E+03  -0.258777E+01   0.112595E+01  -0.136416E+02   0.142516E-03   0.535410E-03   0.339355E-04   0.107658E-02   0.215553E+03
   0.100444E+03  -0.258777E+01   0.145471E+01  -0.136416E+02   0.366261E-03   0.535410E-03   0.492596E-04   0.107658E-02   0.215080E+03
   0.100444E+03  -0.257831E+01   0.915503E-01  -0.136416E+02   0.366261E-03   0.535410E-03   0.492596E-04   0.107658E-02   0.215393E+03
   0.101182E+03  -0.206402E+01  -0.397961E+01  -0.136416E+02   0.366261E-03   0.535410E-03   0.492596E-04   0.107658E-02   0.215972E+03
   0.101182E+03  -0.206402E+01  -0.479206E+01  -0.244311E+01   0.432691E-03   0.535410E-03   0.492596E-04   0.107658E-02   0.214811E+03
   0.101182E+03  -0.206402E+01   0.536912E+01  -0.121573E+02   0.432691E-03   0.302643E-03   0.492596E-04   0.107658E-02   0.215931E+03
   0.101182E+03  -0.206402E+01   0.130190E+01  -0.129149E+02   0.432691E-03   0.302643E-03   0.492596E-04   0.107658E-02   0.217084E+03
   0.101182E+03  -0.206402E+01   0.130190E+01  -0.450224E+01   0.432691E-03   0.413536E-03   0.492596E-04   0.896828E-03   0.216672E+03
   0.101272E+03  -0.206402E+01   0.130190E+01  -0.450224E+01   0.248683E-03   0.413536E-03   0.492596E-04   0.180759E-02   0.215237E+03
   0.102017E+03  -0.206402E+01   0.341768E+01  -0.692802E+01   0.248683E-03   0.413536E-03   0.204297E-03   0.180759E-02   0.214039E+03
   0.102017E+03  -0.206402E+01   0.341768E+01  -0.692802E+01   0.659308E-03   0.413536E-03   0.204297E-03   0.720902E-03   0.213331E+03
   0.102017E+03  -0.267154E+01   0.403686E+01  -0.135507E+02   0.185276E-04   0.413536E-03   0.204297E-03   0.720902E-03   0.215164E+03
   0.102017E+03  -0.163736E+01   0.686354E+01  -0.135507E+02   0.185276E-04   0.413536E-03   0.204297E-03   0.720902E-03   0.214557E+03
   0.102017E+03  -0.163736E+01   0.175429E+00  -0.233043E+02   0.351675E-03   0.413536E-03   0.204297E-03   0.720902E-03   0.212997E+03
   0.102017E+03  -0.162998E+01   0.175429E+00  -0.116476E+02   0.351675E-03   0.413536E-03   0.204297E-03   0.720902E-03   0.214442E+03
   0.102017E+03  -0.232833E+01   0.175429E+00  -0.208658E+02   0.351675E-03   0.413536E-03   0.204297E-03   0.720902E-03   0.214024E+03
   0.102017E+03  -0.232833E+01  -0.355043E+01  -0.526169E+01   0.287590E-03   0.413536E-03   0.204297E-03   0.146975E-02   0.213597E+03
   0.102017E+03  -0.232833E+01  -0.206090E+01  -0.298171E+02   0.287590E-03   0.840354E-03   0.204297E-03   0.766193E-03   0.209109E+03
   0.102017E+03  -0.232833E+01  -0.206090E+01   0.745291E+00   0.287590E-03   0.840354E-03   0.432323E-03   0.766193E-03   0.208097E+03
   0.102017E+03  -0.232833E+01   0.223468E+01  -0.549249E+01   0.383714E-03   0.840354E-03   0.432323E-03   0.766193E-03   0.210001E+03
   0.102017E+03  -0.379138E+01  -0.512041E+00  -0.206031E+02   0.331964E-03   0.108282E-02   0.303389E-03   0.156474E-02   0.209758E+03
   0.102017E+03  -0.379138E+01   0.132284E+01  -0.126445E+02   0.331964E-03   0.975627E-03   0.303389E-03   0.168187E-02   0.210254E+03
   0.102017E+03  -0.379138E+01   0.800831E+01  -0.163704E+02   0.145519E-03   0.975627E-03   0.303389E-03   0.218066E-02   0.208163E+03
   0.102017E+03  -0.526534E+01  -0.418518E+01  -0.118120E+02   0.145519E-03   0.975627E-03   0.303389E-03   0.218066E-02   0.207766E+03
   0.102017E+03   0.384222E+00  -0.418518E+01  -0.126266E+02   0.145519E-03   0.975627E-03   0.830358E-04   0.978255E-03   0.210669E+03
   0.102017E+03   0.384222E+00  -0.602585E+01   0.214547E+01   0.408691E-03   0.975627E-03   0.830358E-04   0.131193E-02   0.207868E+03
   0.983905E+02   0.384222E+00  -0.593565E+01   0.248443E+01   0.408691E-03   0.975627E-03   0.830358E-04   0.131193E-02   0.208664E+03
   0.101483E+03   0.384222E+00   0.334965E+01   0.248443E+01   0.408691E-03   0.975627E-03   0.830358E-04   0.131193E-02   0.211961E+03
   0.101483E+03  -0.900801E-01  -0.393276E+01   0.106519E+02   0.408691E-03   0.873401E-04   0.830358E-04   0.131193E-02   0.212653E+03
   0.101483E+03   0.347179E+01  -0.763218E+00  -0.580851E+01   0.408691E-03   0.418802E-03   0.381977E-03   0.131193E-02   0.213557E+03
   0.101483E+03   0.347179E+01  -0.763218E+00   0.317187E+01   0.408691E-03   0.311217E-03   0.381977E-03   0.131193E-02   0.214543E+03
   0.101483E+03   0.347179E+01   0.125364E+01   0.186758E+01   0.408691E-03   0.311217E-03   0.381977E-03   0.131193E-02   0.214793E+03
   0.101483E+03   0.347179E+01   0.125364E+01  -0.208991E+01   0.408691E-03   0.311217E-03   0.104249E-02   0.131193E-02   0.210663E+03
   0.101483E+03   0.347179E+01   0.125364E+01  -0.179193E+00   0.408691E-03   0.311217E-03   0.104249E-02   0.131193E-02   0.210674E+03
   0.101054E+03  -0.832587E-01   0.325428E+01  -0.264998E+01   0.408691E-03   0.822417E-04   0.104249E-02   0.102461E-02   0.211200E+03
   0.101054E+03  -0.832587E-01   0.661097E+01  -0.360232E+01   0.996868E-04   0.822417E-04   0.736394E-03   0.102461E-02   0.212762E+03
   0.101495E+03  -0.832587E-01   0.661097E+01  -0.360232E+01   0.109009E-03   0.540615E-03   0.624820E-03   0.102461E-02   0.212461E+03
   0.101495E+03   0.453564E+01   0.109966E+02   0.442125E+01   0.217695E-03   0.540615E-03   0.624820E-03   0.102461E-02   0.210958E+03
   0.101495E+03   0.453564E+01   0.492650E+01   0.442125E+01   0.217695E-03   0.540615E-03   0.624820E-03   0.102461E-02   0.212322E+03
   0.101495E+03   0.453564E+01  -0.177732E+01   0.208318E+01   0.217695E-03   0.540615E-03   0.624820E-03   0.102461E-02   0.211861E+03
   0.101495E+03   0.453564E+01   0.249921E+01   0.208318E+01   0.217695E-03   0.540615E-03   0.606004E-03   0.102461E-02   0.212462E+03
   0.101495E+03   0.453564E+01   0.249921E+01   0.208318E+01   0.217695E-03   0.540615E-03   0.606004E-03   0.161681E-02   0.211300E+03
   0.101495E+03   0.375200E+01  -0.620513E+00  -0.111362E+02   0.217695E-03   0.540615E-03   0.624567E-03   0.886258E-03   0.211370E+03
   0.101495E+03   0.375200E+01  -0.620513E+00  -0.111362E+02   0.195985E-03   0.482073E-03   0.624567E-03   0.886258E-03   0.211787E+03
   0.101495E+03   0.375200E+01  -0.456478E+01  -0.212373E+02   0.195985E-03   0.482073E-03   0.624567E-03   0.886258E-03   0.209125E+03
   0.101064E+03   0.139987E+01  -0.628374E+01  -0.176850E+02   0.195985E-03   0.482073E-03   0.624567E-03   0.993621E-03   0.212170E+03
   0.101064E+03   0.139987E+01   0.160371E+01  -0.161161E+02   0.235875E-03   0.482073E-03   0.624567E-03   0.874027E-03   0.211932E+03
   0.101064E+03   0.139987E+01  -0.497275E+01  -0.438650E+01   0.235875E-03   0.482073E-03   0.624567E-03   0.874027E-03   0.213292E+03
   0.101064E+03  -0.162457E+01  -0.699521E+01  -0.438650E+01   0.235875E-03   0.482073E-03   0.624567E-03   0.874027E-03   0.212199E+03
   0.100907E+03   0.308358E+01  -0.134429E+02   0.600313E+01   0.235875E-03   0.482073E-03   0.624567E-03   0.874027E-03   0.208904E+03
   0.101660E+03   0.192389E-01  -0.774386E+01   0.129166E+01   0.235875E-03   0.482073E-03   0.689048E-03   0.874027E-03   0.209872E+03
   0.101614E+03   0.192389E-01  -0.156219E+01   0.245182E+01   0.235875E-03   0.482073E-03   0.689048E-03   0.184520E-02   0.210082E+03
   0.101614E+03   0.280625E+01   0.496438E+01   0.245182E+01   0.395081E-03   0.482073E-03   0.429313E-03   0.184520E-02   0.211823E+03
   0.101614E+03   0.185353E+01   0.157217E+02   0.993394E+01   0.395081E-03   0.482073E-03   0.429313E-03   0.116353E-02   0.207705E+03
   0.101614E+03   0.608866E+01   0.158358E+02   0.141262E+02   0.395081E-03   0.482073E-03   0.429313E-03   0.497938E-03   0.207172E+03
   0.101614E+03   0.608866E+01   0.175299E+02   0.269171E+01   0.395081E-03   0.482073E-03   0.429313E-03   0.497938E-03   0.205663E+03
   0.102808E+03   0.625141E+01   0.116394E+02   0.269171E+01   0.395081E-03   0.299046E-03   0.998175E-04   0.497938E-03   0.206616E+03
   0.102808E+03   0.625141E+01   0.116394E+02   0.918603E+01   0.395081E-03   0.286946E-03   0.998175E-04   0.284161E-02   0.207383E+03
   0.102808E+03   0.625141E+01   0.685145E+01   0.154003E+02   0.395081E-03   0.286946E-03   0.998175E-04   0.201980E-02   0.209462E+03
   0.100424E+03   0.506738E+01  -0.168728E+01   0.154003E+02   0.395081E-03   0.286946E-03   0.222719E-04   0.201980E-02   0.210434E+03
   0.100424E+03   0.147184E+01  -0.163284E+01   0.154003E+02   0.502451E-03   0.286946E-03   0.222719E-04   0.201980E-02   0.209411E+03
   0.100424E+03   0.147184E+01  -0.163284E+01   0.154003E+02   0.502451E-03   0.519030E-03   0.222719E-04   0.160261E-02   0.210378E+03
   0.100424E+03   0.147184E+01  -0.163284E+01   0.135104E+01   0.502451E-03   0.519030E-03   0.851715E-04   0.160261E-02   0.214489E+03
   0.100424E+03   0.147184E+01  -0.163284E+01   0.720141E+01   0.502451E-03   0.318672E-03   0.851715E-04   0.160261E-02   0.214433E+03
   0.100424E+03   0.712467E-01  -0.328825E+01   0.354467E+01   0.502451E-03   0.318672E-03   0.851715E-04   0.160261E-02   0.214909E+03
   0.100424E+03   0.326145E+01  -0.328825E+01  -0.180097E+01   0.479082E-03   0.318672E-03   0.851715E-04   0.160261E-02   0.214794E+03
   0.100424E+03  -0.103517E+01  -0.328825E+01  -0.874209E+01   0.479082E-03   0.646705E-03   0.851715E-04   0.160261E-02   0.214010E+03
   0.100713E+03  -0.117325E+01  -0.328825E+01  -0.171586E+01   0.479082E-03   0.646705E-03   0.851715E-04   0.867769E-03   0.215070E+03
   0.100250E+03  -0.117325E+01  -0.480762E+01  -0.124881E+01   0.479082E-03   0.653403E-03   0.851715E-04   0.867769E-03   0.214992E+03
   0.100250E+03   0.119957E+01  -0.480762E+01  -0.719874E+01   0.161857E-03   0.653403E-03   0.851715E-04   0.867769E-03   0.215679E+03
   0.100250E+03   0.119957E+01  -0.599433E+01  -0.719874E+01   0.161857E-03   0.653403E-03   0.851715E-04   0.867769E-03   0.215463E+03
   0.100250E+03  -0.105797E+01  -0.344616E+01   0.259045E+01   0.161857E-03   0.653403E-03   0.851715E-04   0.867769E-03   0.215178E+03
   0.100250E+03  -0.105797E+01  -0.479537E+01  -0.476829E+01   0.220667E-03   0.653403E-03   0.851715E-04   0.867769E-03   0.216047E+03
   0.100250E+03  -0.106115E+01  -0.479537E+01  -0.476829E+01   0.476186E-03   0.709848E-03   0.851715E-04   0.867769E-03   0.215068E+03
   0.100250E+03   0.747057E+00  -0.583991E+01  -0.188966E+01   0.476186E-03   0.709848E-03   0.851715E-04   0.867769E-03   0.214561E+03
   0.100250E+03   0.747057E+00  -0.583991E+01  -0.612786E+01   0.476186E-03   0.709848E-03   0.851715E-04   0.867769E-03   0.214598E+03
   0.100250E+03  -0.104873E+01  -0.321286E+01  -0.612786E+01   0.476186E-03   0.709848E-03   0.851715E-04   0.867769E-03   0.215321E+03
   0.100250E+03  -0.104873E+01  -0.237148E+01  -0.612786E+01   0.476186E-03   0.667862E-03   0.851715E-04   0.867769E-03   0.215614E+03
   0.101367E+03  -0.104873E+01  -0.480394E+00  -0.118827E+01   0.683859E-03   0.457091E-03   0.851715E-04   0.867769E-03   0.214792E+03
   0.101367E+03   0.286565E+01   0.550276E+01  -0.118827E+01   0.683859E-03   0.175295E-03   0.851715E-04   0.930659E-03   0.215583E+03
   0.101367E+03   0.286565E+01   0.550276E+01  -0.203463E+01   0.683859E-03   0.175295E-03   0.851715E-04   0.930659E-03   0.215467E+03
   0.100515E+03   0.231572E+01  -0.462315E+01   0.873664E+00   0.683859E-03   0.175295E-03   0.281906E-03   0.138512E-02   0.215136E+03
   0.100515E+03   0.305642E+00  -0.541121E+01   0.587507E+01   0.683859E-03   0.175295E-03   0.281906E-03   0.138512E-02   0.213680E+03
   0.100515E+03   0.305642E+00  -0.212344E+01   0.561723E+01   0.683859E-03   0.175295E-03   0.253245E-03   0.138512E-02   0.214295E+03
   0.100476E+03   0.394852E+01  -0.629407E+00   0.561723E+01   0.683859E-03   0.175295E-03   0.206366E-03   0.791405E-03   0.215417E+03
   0.100476E+03   0.337084E+01  -0.629407E+00   0.561723E+01   0.683859E-03   0.175295E-03   0.206366E-03   0.791405E-03   0.215617E+03
   0.100476E+03   0.463176E+01  -0.629407E+00   0.908673E+01   0.683859E-03   0.121665E-03   0.206366E-03   0.103443E-02   0.214860E+03
   0.100476E+03   0.616885E+01  -0.629407E+00   0.177919E+01   0.683859E-03   0.121665E-03   0.206366E-03   0.103443E-02   0.213635E+03
   0.100476E+03   0.616885E+01  -0.629407E+00   0.113535E+02   0.568449E-03   0.121665E-03   0.206366E-03   0.105858E-02   0.213963E+03
   0.100476E+03   0.616885E+01  -0.629407E+00   0.113535E+02   0.525572E-03   0.121665E-03   0.120248E-02   0.105858E-02   0.209196E+03
   0.101029E+03   0.610037E+01   0.834547E+00   0.113535E+02   0.525572E-03   0.346184E-03   0.120248E-02   0.105858E-02   0.208744E+03
   0.101029E+03   0.610037E+01   0.541164E+01   0.129387E+02   0.525572E-03   0.299231E-03   0.120248E-02   0.105858E-02   0.208214E+03
   0.101029E+03   0.610037E+01  -0.183990E+00  -0.555049E+01   0.259902E-03   0.299231E-03   0.925044E-03   0.105858E-02   0.210704E+03
   0.101029E+03   0.162743E-01  -0.149814E+01  -0.101569E+02   0.259902E-03   0.190861E-03   0.107556E-02   0.105858E-02   0.211931E+03
   0.101029E+03  -0.178300E+01   0.272205E+01  -0.101569E+02   0.259902E-03   0.190861E-03   0.816895E-03   0.850240E-03   0.212532E+03
   0.101029E+03  -0.178300E+01  -0.568796E-01  -0.257787E+02   0.259902E-03   0.190861E-03   0.816895E-03   0.850240E-03   0.207511E+03
   0.101029E+03  -0.178300E+01  -0.568796E-01  -0.257787E+02   0.259902E-03   0.190861E-03   0.772552E-03   0.850240E-03   0.207787E+03
   0.101029E+03  -0.359373E+01   0.146064E+01  -0.146704E+02   0.194437E-03   0.190861E-03   0.414055E-03   0.850240E-03   0.214859E+03
   0.101029E+03  -0.359373E+01   0.146064E+01  -0.146704E+02   0.194437E-03   0.190861E-03   0.414055E-03   0.850240E-03   0.214859E+03
   0.101641E+03  -0.359373E+01   0.886021E+01  -0.623892E+01   0.194437E-03   0.190861E-03   0.414055E-03   0.850240E-03   0.213001E+03
   0.101641E+03  -0.366206E+01   0.625964E+01  -0.623892E+01   0.194437E-03   0.190861E-03   0.414055E-03   0.850240E-03   0.213924E+03
   0.101641E+03  -0.321733E+01   0.625964E+01  -0.152940E+02   0.194437E-03   0.190861E-03   0.355749E-03   0.850240E-03   0.214799E+03
   0.101641E+03  -0.321733E+01  -0.377527E+01  -0.950659E+01   0.194437E-03   0.190861E-03   0.355749E-03   0.850240E-03   0.215188E+03
   0.101641E+03  -0.321733E+01   0.159547E+00  -0.145544E+02   0.194437E-03   0.190861E-03   0.355749E-03   0.850240E-03   0.216061E+03
   0.101641E+03  -0.127489E+01   0.359839E+01  -0.108849E+02   0.194437E-03   0.190861E-03   0.355749E-03   0.132624E-02   0.216049E+03
   0.101641E+03   0.272575E+01   0.359839E+01  -0.108849E+02   0.194437E-03   0.190861E-03   0.422732E-03   0.132624E-02   0.214043E+03
   0.101641E+03   0.272575E+01  -0.199858E+01  -0.108047E+02   0.194437E-03   0.190861E-03   0.422732E-03   0.132624E-02   0.214789E+03
   0.101641E+03   0.228419E+01  -0.195379E+00  -0.441273E+01   0.194437E-03   0.190861E-03   0.422732E-03   0.132624E-02   0.215785E+03
   0.101641E+03   0.228419E+01  -0.736254E+01  -0.318881E+01   0.194437E-03   0.190861E-03   0.422732E-03   0.132624E-02   0.214244E+03
   0.101632E+03   0.282422E+01  -0.918524E+01  -0.104622E+02   0.451774E-04   0.190861E-03   0.422732E-03   0.123838E-02   0.213726E+03
   0.102208E+03   0.158945E+01  -0.918524E+01  -0.104622E+02   0.451774E-04   0.190861E-03   0.422732E-03   0.123838E-02   0.212762E+03
   0.102208E+03   0.208228E+01   0.872738E+00  -0.104622E+02   0.451774E-04   0.190861E-03   0.422732E-03   0.123838E-02   0.214561E+03
   0.102208E+03   0.208228E+01   0.872738E+00   0.405292E+01   0.451774E-04   0.190861E-03   0.422732E-03   0.129567E-02   0.214073E+03
   0.102208E+03   0.251753E+01   0.875284E+01  -0.649752E+01   0.323260E-03   0.349799E-03   0.422732E-03   0.254400E-02   0.208996E+03
   0.102208E+03   0.274014E+01   0.650406E+01  -0.174440E+01   0.323260E-03   0.349799E-03   0.422732E-03   0.254400E-02   0.209988E+03
