IDTRANS;DIST;pk;ALTI_MOY
302;1552,5;60395;195,0813
303;1557,5;60390;195,0814
304;1562,5;60385;195,0785
305;1567,5;60380;195,0789
306;1572,5;60375;195,0836
307;1577,5;60370;195,0789
308;1582,5;60365;195,0796
309;1587,5;60360;195,0744
310;1592,5;60355;195,0646
311;1597,5;60350;195,0756
312;1602,5;60345;195,0686
313;1607,5;60340;195,0860
314;1612,5;60335;195,0649
315;1617,5;60330;195,0718
316;1622,5;60325;195,0917
317;1627,5;60320;195,0813
318;1632,5;60315;195,0614
319;1637,5;60310;195,0594
320;1642,5;60305;195,0540
321;1647,5;60300;195,0517
322;1652,5;60295;195,0376
323;1657,5;60290;195,0501
324;1662,5;60285;195,0347
325;1667,5;60280;195,0525
326;1672,5;60275;195,0573
327;1677,5;60270;195,0721
328;1682,5;60265;195,0761
337;1727,5;60220;195,0222
342;1752,5;60195;195,0434
343;1757,5;60190;195,0349
344;1762,5;60185;195,0651
345;1767,5;60180;195,0740
346;1772,5;60175;195,0762
347;1777,5;60170;195,0568
348;1782,5;60165;195,0570
349;1787,5;60160;195,0511
350;1792,5;60155;195,0546
351;1797,5;60150;195,0539
352;1802,5;60145;195,0542
374;1912,5;60035;195,0442
375;1917,5;60030;195,0418
376;1922,5;60025;195,0391
377;1927,5;60020;195,0455
378;1932,5;60015;195,0537
379;1937,5;60010;195,0608
386;1972,5;59975;195,0009
387;1977,5;59970;195,0279
388;1982,5;59965;195,0345
389;1987,5;59960;195,0163
390;1992,5;59955;195,0272
391;1997,5;59950;195,0414
392;2002,5;59945;195,0384
393;2007,5;59940;195,0379
394;2012,5;59935;195,0250
395;2017,5;59930;195,0420
396;2022,5;59925;195,0224
397;2027,5;59920;195,0341
398;2032,5;59915;195,0222
399;2037,5;59910;195,0195
400;2042,5;59905;195,0242
401;2047,5;59900;195,0400
402;2052,5;59895;195,0359
403;2057,5;59890;195,0336
404;2062,5;59885;195,0245
405;2067,5;59880;195,0330
406;2072,5;59875;195,0209
407;2077,5;59870;195,0371
408;2082,5;59865;195,0367
409;2087,5;59860;195,0478
410;2092,5;59855;195,0527
411;2097,5;59850;195,0318
412;2102,5;59845;195,0215
413;2107,5;59840;195,0079
424;2162,5;59785;195,0281
425;2167,5;59780;195,0319
430;2192,5;59755;195,0169
437;2227,5;59720;195,0065
438;2232,5;59715;195,0156
439;2237,5;59710;195,0275
440;2242,5;59705;195,0079
441;2247,5;59700;195,0014
442;2252,5;59695;194,9922
462;2352,5;59595;195,0102
463;2357,5;59590;195,0199
464;2362,5;59585;195,0209
465;2367,5;59580;195,0320
466;2372,5;59575;194,9943
467;2377,5;59570;195,0158
468;2382,5;59565;195,0101
469;2387,5;59560;195,0147
470;2392,5;59555;195,0304
471;2397,5;59550;195,0280
472;2402,5;59545;195,0321
481;2447,5;59500;195,0011
482;2452,5;59495;195,0140
483;2457,5;59490;194,9884
484;2462,5;59485;195,0137
485;2467,5;59480;194,9845
486;2472,5;59475;195,0022
487;2477,5;59470;195,0098
488;2482,5;59465;195,0226
489;2487,5;59460;195,0393
490;2492,5;59455;194,9838
491;2497,5;59450;194,9945
492;2502,5;59445;194,9635
493;2507,5;59440;194,9454
494;2512,5;59435;194,9367
495;2517,5;59430;194,9540
496;2522,5;59425;194,9753
497;2527,5;59420;194,9570
498;2532,5;59415;194,9640
499;2537,5;59410;194,9590
500;2542,5;59405;194,9619
501;2547,5;59400;194,9552
502;2552,5;59395;194,9349
503;2557,5;59390;194,9463
504;2562,5;59385;194,9293
505;2567,5;59380;194,9323
506;2572,5;59375;194,9578
507;2577,5;59370;194,9751
508;2582,5;59365;194,9766
509;2587,5;59360;194,9878
510;2592,5;59355;194,9806
511;2597,5;59350;194,9704
512;2602,5;59345;194,9589
513;2607,5;59340;194,9686
514;2612,5;59335;194,9658
515;2617,5;59330;194,9626
516;2622,5;59325;194,9724
517;2627,5;59320;194,9734
518;2632,5;59315;194,9814
519;2637,5;59310;194,9781
520;2642,5;59305;194,9780
521;2647,5;59300;194,9767
522;2652,5;59295;194,9784
523;2657,5;59290;194,9798
524;2662,5;59285;194,9760
525;2667,5;59280;194,9793
526;2672,5;59275;194,9669
527;2677,5;59270;194,9831
528;2682,5;59265;194,9731
529;2687,5;59260;194,9771
530;2692,5;59255;194,9758
531;2697,5;59250;194,9781
532;2702,5;59245;194,9652
533;2707,5;59240;194,9666
534;2712,5;59235;194,9670
535;2717,5;59230;194,9637
536;2722,5;59225;194,9721
537;2727,5;59220;194,9638
538;2732,5;59215;194,9474
539;2737,5;59210;194,9296
540;2742,5;59205;194,9497
541;2747,5;59200;194,9575
542;2752,5;59195;194,9678
543;2757,5;59190;194,9605
544;2762,5;59185;194,9644
545;2767,5;59180;194,9725
546;2772,5;59175;194,9704
547;2777,5;59170;194,9483
548;2782,5;59165;194,9428
549;2787,5;59160;194,9385
550;2792,5;59155;194,9475
551;2797,5;59150;194,9498
552;2802,5;59145;194,9523
553;2807,5;59140;194,9593
554;2812,5;59135;194,9660
555;2817,5;59130;194,9552
556;2822,5;59125;194,9618
557;2827,5;59120;194,9570
558;2832,5;59115;194,9562
559;2837,5;59110;194,9558
560;2842,5;59105;194,9508
561;2847,5;59100;194,9465
562;2852,5;59095;194,9454
563;2857,5;59090;194,9588
564;2862,5;59085;194,9572
565;2867,5;59080;194,9542
566;2872,5;59075;194,9482
567;2877,5;59070;194,9589
568;2882,5;59065;194,9456
569;2887,5;59060;194,9634
570;2892,5;59055;194,9553
571;2897,5;59050;194,9453
572;2902,5;59045;194,9492
573;2907,5;59040;194,9711
574;2912,5;59035;194,9554
575;2917,5;59030;194,9559
576;2922,5;59025;194,9598
577;2927,5;59020;194,9508
578;2932,5;59015;194,9634
579;2937,5;59010;194,9593
580;2942,5;59005;194,9571
581;2947,5;59000;194,9612
582;2952,5;58995;194,9628
583;2957,5;58990;194,9448
584;2962,5;58985;194,9533
585;2967,5;58980;194,9445
586;2972,5;58975;194,9397
587;2977,5;58970;194,9450
588;2982,5;58965;194,9351
589;2987,5;58960;194,9394
590;2992,5;58955;194,9478
591;2997,5;58950;194,9384
592;3002,5;58945;194,9368
593;3007,5;58940;194,9381
594;3012,5;58935;194,9421
595;3017,5;58930;194,9493
596;3022,5;58925;194,9438
597;3027,5;58920;194,9384
598;3032,5;58915;194,9345
599;3037,5;58910;194,9414
600;3042,5;58905;194,9386
601;3047,5;58900;194,9430
602;3052,5;58895;194,9435
603;3057,5;58890;194,9434
604;3062,5;58885;194,9423
605;3067,5;58880;194,9434
606;3072,5;58875;194,9495
607;3077,5;58870;194,9366
608;3082,5;58865;194,9246
609;3087,5;58860;194,9467
610;3092,5;58855;194,9275
611;3097,5;58850;194,9293
612;3102,5;58845;194,9329
613;3107,5;58840;194,9231
614;3112,5;58835;194,9354
615;3117,5;58830;194,9250
616;3122,5;58825;194,9364
617;3127,5;58820;194,9183
618;3132,5;58815;194,9126
619;3137,5;58810;194,9145
620;3142,5;58805;194,9171
621;3147,5;58800;194,9072
622;3152,5;58795;194,9211
623;3157,5;58790;194,9096
624;3162,5;58785;194,9184
625;3167,5;58780;194,9196
626;3172,5;58775;194,9220
627;3177,5;58770;194,9252
628;3182,5;58765;194,9102
629;3187,5;58760;194,9102
630;3192,5;58755;194,9125
631;3197,5;58750;194,9020
632;3202,5;58745;194,9024
633;3207,5;58740;194,9171
634;3212,5;58735;194,9051
635;3217,5;58730;194,9124
636;3222,5;58725;194,9136
637;3227,5;58720;194,9219
638;3232,5;58715;194,9136
639;3237,5;58710;194,9177
640;3242,5;58705;194,9219
641;3247,5;58700;194,9113
642;3252,5;58695;194,9045
643;3257,5;58690;194,9230
644;3262,5;58685;194,8998
645;3267,5;58680;194,9044
646;3272,5;58675;194,9072
647;3277,5;58670;194,9077
648;3282,5;58665;194,9038
649;3287,5;58660;194,8933
650;3292,5;58655;194,9015
651;3297,5;58650;194,8930
652;3302,5;58645;194,8924
653;3307,5;58640;194,8869
654;3312,5;58635;194,8933
655;3317,5;58630;194,8986
656;3322,5;58625;194,8857
657;3327,5;58620;194,8908
658;3332,5;58615;194,9017
659;3337,5;58610;194,9013
660;3342,5;58605;194,8830
661;3347,5;58600;194,8887
662;3352,5;58595;194,8943
663;3357,5;58590;194,8802
664;3362,5;58585;194,8811
665;3367,5;58580;194,8754
666;3372,5;58575;194,8787
667;3377,5;58570;194,8815
668;3382,5;58565;194,8819
669;3387,5;58560;194,8769
670;3392,5;58555;194,8763
671;3397,5;58550;194,8711
672;3402,5;58545;194,8778
673;3407,5;58540;194,8762
674;3412,5;58535;194,8715
675;3417,5;58530;194,8769
676;3422,5;58525;194,8693
677;3427,5;58520;194,8653
678;3432,5;58515;194,8615
679;3437,5;58510;194,8667
680;3442,5;58505;194,8699
681;3447,5;58500;194,8719
682;3452,5;58495;194,8659
683;3457,5;58490;194,8697
684;3462,5;58485;194,8598
685;3467,5;58480;194,8698
699;3537,5;58410;194,8637
700;3542,5;58405;194,8785
701;3547,5;58400;194,8733
702;3552,5;58395;194,8769
703;3557,5;58390;194,8773
704;3562,5;58385;194,8636
705;3567,5;58380;194,8635
785;3967,5;57980;194,7136
786;3972,5;57975;194,7126
787;3977,5;57970;194,7226
788;3982,5;57965;194,7617
789;3987,5;57960;194,7856
790;3992,5;57955;194,7421
791;3997,5;57950;194,7201
792;4002,5;57945;194,7481
793;4007,5;57940;194,7306
794;4012,5;57935;194,7454
795;4017,5;57930;194,7303
796;4022,5;57925;194,7419
797;4027,5;57920;194,7185
798;4032,5;57915;194,7089
799;4037,5;57910;194,7327
800;4042,5;57905;194,6958
801;4047,5;57900;194,7183
802;4052,5;57895;194,7240
803;4057,5;57890;194,7190
804;4062,5;57885;194,7185
805;4067,5;57880;194,7371
806;4072,5;57875;194,6888
807;4077,5;57870;194,6791
808;4082,5;57865;194,7173
809;4087,5;57860;194,7188
810;4092,5;57855;194,6829
811;4097,5;57850;194,6989
812;4102,5;57845;194,7103
813;4107,5;57840;194,7028
814;4112,5;57835;194,6570
815;4117,5;57830;194,6992
816;4122,5;57825;194,6836
817;4127,5;57820;194,6742
818;4132,5;57815;194,6844
819;4137,5;57810;194,6816
820;4142,5;57805;194,6773
821;4147,5;57800;194,6685
822;4152,5;57795;194,6690
823;4157,5;57790;194,6879
824;4162,5;57785;194,6755
825;4167,5;57780;194,6236
826;4172,5;57775;194,6568
827;4177,5;57770;194,6737
828;4182,5;57765;194,6602
829;4187,5;57760;194,6595
830;4192,5;57755;194,6567
831;4197,5;57750;194,6809
832;4202,5;57745;194,6471
833;4207,5;57740;194,6450
834;4212,5;57735;194,6387
835;4217,5;57730;194,6473
836;4222,5;57725;194,6556
837;4227,5;57720;194,6403
838;4232,5;57715;194,6336
839;4237,5;57710;194,6512
840;4242,5;57705;194,6342
841;4247,5;57700;194,6302
842;4252,5;57695;194,6393
843;4257,5;57690;194,6332
844;4262,5;57685;194,6327
845;4267,5;57680;194,6345
846;4272,5;57675;194,6449
847;4277,5;57670;194,6185
848;4282,5;57665;194,6250
849;4287,5;57660;194,6207
850;4292,5;57655;194,6117
851;4297,5;57650;194,5948
852;4302,5;57645;194,6129
853;4307,5;57640;194,6201
854;4312,5;57635;194,6044
855;4317,5;57630;194,5856
856;4322,5;57625;194,5944
857;4327,5;57620;194,6087
858;4332,5;57615;194,6149
859;4337,5;57610;194,5985
860;4342,5;57605;194,5868
861;4347,5;57600;194,6044
862;4352,5;57595;194,5936
863;4357,5;57590;194,5894
864;4362,5;57585;194,5998
865;4367,5;57580;194,5923
866;4372,5;57575;194,5809
867;4377,5;57570;194,6037
868;4382,5;57565;194,5915
869;4387,5;57560;194,5801
870;4392,5;57555;194,5924
871;4397,5;57550;194,5890
872;4402,5;57545;194,5705
873;4407,5;57540;194,5714
874;4412,5;57535;194,5711
875;4417,5;57530;194,5813
876;4422,5;57525;194,5642
877;4427,5;57520;194,5680
878;4432,5;57515;194,5798
879;4437,5;57510;194,5650
880;4442,5;57505;194,5645
881;4447,5;57500;194,5263
882;4452,5;57495;194,5608
883;4457,5;57490;194,5403
884;4462,5;57485;194,5378
885;4467,5;57480;194,5475
886;4472,5;57475;194,5493
887;4477,5;57470;194,5425
888;4482,5;57465;194,5481
889;4487,5;57460;194,5498
890;4492,5;57455;194,5386
891;4497,5;57450;194,5270
892;4502,5;57445;194,5245
893;4507,5;57440;194,5156
894;4512,5;57435;194,5424
895;4517,5;57430;194,5385
896;4522,5;57425;194,5357
897;4527,5;57420;194,5255
898;4532,5;57415;194,5162
899;4537,5;57410;194,5257
900;4542,5;57405;194,5134
901;4547,5;57400;194,5139
902;4552,5;57395;194,5167
903;4557,5;57390;194,5217
904;4562,5;57385;194,5188
905;4567,5;57380;194,5006
906;4572,5;57375;194,5129
907;4577,5;57370;194,5219
908;4582,5;57365;194,5092
909;4587,5;57360;194,5247
910;4592,5;57355;194,5040
911;4597,5;57350;194,5070
912;4602,5;57345;194,4909
913;4607,5;57340;194,5013
914;4612,5;57335;194,5089
915;4617,5;57330;194,5025
916;4622,5;57325;194,5114
917;4627,5;57320;194,4939
918;4632,5;57315;194,4909
919;4637,5;57310;194,4909
920;4642,5;57305;194,4745
921;4647,5;57300;194,4769
922;4652,5;57295;194,4870
923;4657,5;57290;194,4921
924;4662,5;57285;194,4812
925;4667,5;57280;194,4666
926;4672,5;57275;194,4652
927;4677,5;57270;194,4829
928;4682,5;57265;194,4709
929;4687,5;57260;194,4672
930;4692,5;57255;194,4616
931;4697,5;57250;194,4672
932;4702,5;57245;194,4563
933;4707,5;57240;194,4363
934;4712,5;57235;194,4541
935;4717,5;57230;194,4610
936;4722,5;57225;194,4269
937;4727,5;57220;194,4220
938;4732,5;57215;194,4232
939;4737,5;57210;194,4387
940;4742,5;57205;194,4290
941;4747,5;57200;194,4408
942;4752,5;57195;194,4326
943;4757,5;57190;194,4129
944;4762,5;57185;194,4253
945;4767,5;57180;194,4327
946;4772,5;57175;194,4245
947;4777,5;57170;194,4244
948;4782,5;57165;194,4263
949;4787,5;57160;194,4236
950;4792,5;57155;194,4188
951;4797,5;57150;194,3999
952;4802,5;57145;194,4126
953;4807,5;57140;194,4166
954;4812,5;57135;194,4193
955;4817,5;57130;194,4053
956;4822,5;57125;194,4160
957;4827,5;57120;194,4132
958;4832,5;57115;194,4197
959;4837,5;57110;194,4050
960;4842,5;57105;194,4134
961;4847,5;57100;194,4127
962;4852,5;57095;194,4089
963;4857,5;57090;194,4270
964;4862,5;57085;194,4217
965;4867,5;57080;194,4092
966;4872,5;57075;194,4069
967;4877,5;57070;194,4129
968;4882,5;57065;194,4161
969;4887,5;57060;194,4204
970;4892,5;57055;194,4199
971;4897,5;57050;194,4153
972;4902,5;57045;194,4157
973;4907,5;57040;194,4225
974;4912,5;57035;194,4070
975;4917,5;57030;194,4138
976;4922,5;57025;194,4018
977;4927,5;57020;194,3995
978;4932,5;57015;194,3948
979;4937,5;57010;194,3949
980;4942,5;57005;194,3930
981;4947,5;57000;194,3815
982;4952,5;56995;194,3963
983;4957,5;56990;194,3809
984;4962,5;56985;194,3845
985;4967,5;56980;194,3737
986;4972,5;56975;194,3863
987;4977,5;56970;194,3607
988;4982,5;56965;194,3599
989;4987,5;56960;194,3856
990;4992,5;56955;194,3527
991;4997,5;56950;194,3652
992;5002,5;56945;194,3518
993;5007,5;56940;194,3569
994;5012,5;56935;194,3684
995;5017,5;56930;194,3546
996;5022,5;56925;194,3586
997;5027,5;56920;194,3535
998;5032,5;56915;194,3573
999;5037,5;56910;194,3490
1000;5042,5;56905;194,3509
1001;5047,5;56900;194,3388
1002;5052,5;56895;194,3427
1003;5057,5;56890;194,3328
1004;5062,5;56885;194,3331
1005;5067,5;56880;194,3314
1006;5072,5;56875;194,3261
1007;5077,5;56870;194,3281
1008;5082,5;56865;194,3218
1009;5087,5;56860;194,3229
1010;5092,5;56855;194,3157
1011;5097,5;56850;194,3132
1012;5102,5;56845;194,2983
1013;5107,5;56840;194,3078
1014;5112,5;56835;194,3018
1015;5117,5;56830;194,3139
1016;5122,5;56825;194,3266
1017;5127,5;56820;194,3034
1018;5132,5;56815;194,3231
1019;5137,5;56810;194,3302
1020;5142,5;56805;194,3310
1021;5147,5;56800;194,3290
1022;5152,5;56795;194,3355
1023;5157,5;56790;194,3382
1024;5162,5;56785;194,3284
1025;5167,5;56780;194,3361
1026;5172,5;56775;194,3277
1027;5177,5;56770;194,3216
1028;5182,5;56765;194,3189
1029;5187,5;56760;194,3121
1030;5192,5;56755;194,3236
1031;5197,5;56750;194,3125
1032;5202,5;56745;194,3167
1033;5207,5;56740;194,3012
1034;5212,5;56735;194,3054
1035;5217,5;56730;194,3093
1036;5222,5;56725;194,2843
1037;5227,5;56720;194,3185
1038;5232,5;56715;194,3064
1039;5237,5;56710;194,3101
1040;5242,5;56705;194,2867
1041;5247,5;56700;194,3005
1042;5252,5;56695;194,2880
1043;5257,5;56690;194,2916
1044;5262,5;56685;194,2911
1045;5267,5;56680;194,2823
1046;5272,5;56675;194,2625
1047;5277,5;56670;194,2550
1048;5282,5;56665;194,2630
1049;5287,5;56660;194,2780
1050;5292,5;56655;194,2768
1051;5297,5;56650;194,2819
1052;5302,5;56645;194,2995
1053;5307,5;56640;194,2864
1054;5312,5;56635;194,2913
1055;5317,5;56630;194,2774
1056;5322,5;56625;194,2873
1057;5327,5;56620;194,2670
1058;5332,5;56615;194,2603
1059;5337,5;56610;194,2628
1060;5342,5;56605;194,2436
1061;5347,5;56600;194,2489
1062;5352,5;56595;194,2598
1063;5357,5;56590;194,2356
1064;5362,5;56585;194,2331
1065;5367,5;56580;194,2453
1066;5372,5;56575;194,2316
1067;5377,5;56570;194,2487
1068;5382,5;56565;194,2365
1069;5387,5;56560;194,2414
1070;5392,5;56555;194,2394
1071;5397,5;56550;194,2314
1072;5402,5;56545;194,2314
1073;5407,5;56540;194,2316
1074;5412,5;56535;194,2265
1075;5417,5;56530;194,2256
1076;5422,5;56525;194,2211
1077;5427,5;56520;194,2149
1078;5432,5;56515;194,2166
1079;5437,5;56510;194,2078
1080;5442,5;56505;194,2177
1081;5447,5;56500;194,2179
1082;5452,5;56495;194,2146
1083;5457,5;56490;194,2028
1084;5462,5;56485;194,2050
1085;5467,5;56480;194,2328
1086;5472,5;56475;194,2413
1087;5477,5;56470;194,2368
1088;5482,5;56465;194,2075
1089;5487,5;56460;194,0558
1102;5552,5;56395;194,2240
1103;5557,5;56390;194,2215
1104;5562,5;56385;194,2120
1105;5567,5;56380;194,2064
1106;5572,5;56375;194,1925
1107;5577,5;56370;194,2056
1108;5582,5;56365;194,1821
1109;5587,5;56360;194,1791
1110;5592,5;56355;194,1715
1111;5597,5;56350;194,1604
1112;5602,5;56345;194,1577
1113;5607,5;56340;194,1354
1114;5612,5;56335;194,1490
1115;5617,5;56330;194,1336
1116;5622,5;56325;194,1315
1117;5627,5;56320;194,1397
1118;5632,5;56315;194,1347
1119;5637,5;56310;194,1270
1120;5642,5;56305;194,1052
1121;5647,5;56300;194,1281
1122;5652,5;56295;194,1237
1123;5657,5;56290;194,1116
1124;5662,5;56285;194,1089
1125;5667,5;56280;194,1252
1126;5672,5;56275;194,1018
1127;5677,5;56270;194,1051
1128;5682,5;56265;194,1111
1129;5687,5;56260;194,1026
1130;5692,5;56255;194,0901
1131;5697,5;56250;194,0972
1132;5702,5;56245;194,0865
1133;5707,5;56240;194,0818
1134;5712,5;56235;194,0866
1135;5717,5;56230;194,0289
1136;5722,5;56225;194,0529
1137;5727,5;56220;194,0553
1138;5732,5;56215;194,0629
1139;5737,5;56210;194,0506
